name	lon	lat	ele	lon_DEM	lat_DEM	ele_DEM	diff	mark
CH_SLFVD2	7.3667	46.3167	2390	7.36666666666667	46.3177777777778	2246.1015625	143.8984375	ok
CH_SLFAR3	7.5667	46.0833	2610	7.56666666666667	46.0822222222222	2715.09375	-105.09375	ok
CH_SLFAR2	7.45	46.0333	2850	7.45111111111111	46.0333333333333	3058.5625	-208.5625	NO
CH_SLFBD3	8.5167	46.4833	2100	8.51777777777778	46.4822222222222	2411.3515625	-311.3515625	NO
CH_SLFBD2	8.5167	46.5333	2420	8.51777777777778	46.5311111111111	2391.34765625	28.65234375	ok
CH_SLFBEL	7.9667	46.4	2556	7.96666666666667	46.3977777777778	2784.1875	-228.1875	NO
CH_SLFBE2	10.0333	46.4167	2450	10.0333333333333	46.4155555555556	2403.3359375	46.6640625	ok
CH_SLFBE3	9.9167	46.4333	2620	9.91777777777778	46.4333333333333	2583.234375	36.765625	ok
CH_SLFBR2	9.8333	46.5333	2510	9.83333333333333	46.5311111111111	2760.57421875	-250.57421875	NO
CH_BLA	7.8167	46.4167	1538	7.81555555555556	46.4155555555556	1575.5234375	-37.5234375	ok
CH_SLFBO2	8.4667	46.3333	2310	8.46888888888889	46.3311111111111	2291.20703125	18.79296875	ok
CH_SLFTM2	9.0167	46.7833	2195	9.01555555555555	46.7844444444444	2381.48828125	-186.48828125	ok
CH_SLFRO2	8	46.7667	1870	8.00222222222222	46.7666666666667	1171.06640625	698.93359375	NO
CH_FRE	6.5833	46.8333	1205	6.58444444444444	46.8333333333333	732.3984375	472.6015625	NO
CH_SLFCA2	8.7167	46.4667	2220	8.71777777777778	46.4688888888889	2179.5390625	40.4609375	ok
CH_CHA	7.05	47.1333	1594	7.05111111111111	47.1311111111111	1542.41015625	51.58984375	ok
CH_SLFCH2	7.1667	46.3833	2220	7.16666666666667	46.3844444444444	2043.078125	176.921875	ok
CH_SLFCSL	7.0333	47.1167	1455	7.03333333333333	47.1177777777778	1472.1171875	-17.1171875	ok
CH_SLFCON	7.2833	46.2833	2230	7.28222222222222	46.2822222222222	2132.1328125	97.8671875	ok
CH_PERCOR	9.8167	46.4333	2666	9.81555555555556	46.4333333333333	2442.046875	223.953125	NO
CH_SLFCMA	9.1833	46.85	2330	9.18444444444444	46.8511111111111	2232	98	ok
CH_DAV	9.85	46.8167	1594	9.85111111111111	46.8155555555556	1567.08984375	26.91015625	ok
CH_SLFDA2	9.8167	46.7	2560	9.81555555555556	46.7	2595.375	-35.375	ok
CH_SLFDA3	9.7667	46.7833	2450	9.76666666666667	46.7844444444444	2435.58203125	14.41796875	ok
CH_SLFPAR	9.8	46.85	2290	9.80222222222222	46.8511111111111	2259.44921875	30.55078125	ok
CH_SLFSLF	9.85	46.8167	1560	9.85111111111111	46.8155555555556	1567.08984375	-7.08984375	ok
CH_SLFWFJ	9.8167	46.8333	2540	9.81555555555556	46.8333333333333	2415.5078125	124.4921875	ok
CH_IYDEO	11.55	46.3667	2125	11.5488888888889	46.3666666666667	2246.6640625	-121.6640625	ok
CH_DIS	8.85	46.7	1197	8.85111111111111	46.7	1155.68359375	41.31640625	ok
CH_SLFLUM	8.8667	46.7333	2388	8.86888888888889	46.7311111111111	2004.75	383.25	NO
CH_SLFDT2	8.8667	46.55	2060	8.86888888888889	46.5488888888889	2241.8046875	-181.8046875	ok
CH_SLFEGH	8.0833	46.4167	2495	8.08222222222222	46.4155555555556	2742.28125	-247.28125	NO
CH_SLFEL2	9.7167	46.5833	2725	9.71777777777778	46.5844444444444	2656.41015625	68.58984375	ok
CH_SLFEM2	9.1333	46.9333	2050	9.13111111111111	46.9311111111111	2021.69140625	28.30859375	ok
CH_ENG	8.4167	46.8167	1035	8.41555555555556	46.8155555555556	1022.75	12.25	ok
CH_DLFEB	8	47.8667	1490	8.00222222222222	47.8688888888889	1356.66015625	133.33984375	ok
CH_SLFFN2	6.9667	46.1	2240	6.96666666666667	46.1	2300.02734375	-60.02734375	ok
CH_SLFFLU	9.95	46.75	2390	9.94888888888889	46.7488888888889	2405.10546875	-15.10546875	ok
CH_SLFFRA	8.85	46.3333	2100	8.85111111111111	46.3311111111111	2182.10546875	-82.10546875	ok
CH_SLFES2	7.6333	46.5333	2140	7.63333333333333	46.5311111111111	2174.1953125	-34.1953125	ok
CH_SLFOTT	7.5667	46.5333	2020	7.56666666666667	46.5311111111111	1738.875	281.125	NO
CH_SLFFU2	7.0833	46.2	2610	7.08222222222222	46.2022222222222	2526.65234375	83.34765625	ok
CH_MFOFKP	8.4167	46.5833	2425	8.41555555555556	46.5844444444444	2656.9921875	-231.9921875	NO
CH_SLFFUS	8.6167	46.4333	2390	8.61555555555556	46.4333333333333	2373.84375	16.15625	ok
CH_SLFFA2	7.5	46.5167	1970	7.5	46.5177777777778	1994.7421875	-24.7421875	ok
CH_SLFGAD	8.4	46.75	2060	8.40222222222222	46.7488888888889	1854.63671875	205.36328125	NO
CH_PERGEM	8.6167	46.6	2865	8.61555555555556	46.6022222222222	2780.0078125	84.9921875	ok
CH_SLFGL2	9.0333	47	1630	9.03333333333333	46.9977777777778	1657.5078125	-27.5078125	ok
CH_SLFGO2	8.2333	46.4167	2450	8.23333333333333	46.4155555555556	2558.28515625	-108.28515625	ok
CH_SLFGO3	8.2333	46.4833	2430	8.23333333333333	46.4822222222222	1927.17578125	502.82421875	NO
CH_SLFGOR	7.7833	45.9833	2950	7.78444444444444	45.9844444444444	3033.55859375	-83.55859375	ok
CH_SLFGR2	6.7833	46.35	1984	6.78444444444444	46.3488888888889	1894.22265625	89.77734375	ok
CH_IYGRS	10.5	46.8	2040	10.5	46.7977777777778	2185.13671875	-145.13671875	ok
CH_GRH	8.3333	46.5667	1980	8.33111111111111	46.5666666666667	1994.63671875	-14.63671875	ok
CH_SLFFIR	8.0667	46.6667	2110	8.06888888888889	46.6688888888889	2179.3125	-69.3125	ok
CH_IYGSP	12.2167	46.85	2152	12.2155555555556	46.8511111111111	2305.05859375	-153.05859375	ok
CH_IYGSR	12.2	46.85	2747	12.2022222222222	46.8511111111111	2529.8125	217.1875	NO
CH_SLFOBM	7.2167	46.4167	2110	7.21555555555556	46.4155555555556	2154.1171875	-44.1171875	ok
CH_SLFEN2	9.1833	47	2162	9.18444444444444	46.9977777777778	1838.32421875	323.67578125	NO
CH_SLFGU2	8.2833	46.6833	2110	8.28222222222222	46.6822222222222	1862.109375	247.890625	NO
CH_GUE	8.6167	46.65	2286	8.61555555555556	46.6511111111111	2229.6875	56.3125	ok
CH_SLFHT2	9.2	46.55	2150	9.19777777777778	46.5488888888889	2311.2265625	-161.2265625	ok
CH_SLFHT3	9.35	46.5333	2200	9.34888888888889	46.5311111111111	2385.7890625	-185.7890625	ok
CH_HOE	8.9333	47.3667	1132	8.93111111111111	47.3666666666667	842.34765625	289.65234375	NO
CH_SLFJA2	7.2667	46.6333	1716	7.26888888888889	46.6333333333333	1818.74609375	-102.74609375	ok
CH_SLFJU2	9.7	46.4833	2430	9.7	46.4822222222222	2627.015625	-197.015625	NO
CH_SLFFIS	7.6667	46.4667	2160	7.66888888888889	46.4688888888889	1773.890625	386.109375	NO
CH_SLFKE2	9.9	46.6167	2725	9.9	46.6155555555556	2678.2421875	46.7578125	ok
CH_SLFKL3	9.9333	46.8333	2310	9.93111111111111	46.8333333333333	2483.7265625	-173.7265625	ok
CH_SLFKL2	9.8667	46.9167	2140	9.86888888888889	46.9177777777778	2375.46875	-235.46875	NO
CH_CDF	6.8	47.0833	1017	6.80222222222222	47.0822222222222	1019.80859375	-2.80859375	ok
CH_DOL	6.1	46.4167	1669	6.1	46.4155555555556	1530.0859375	138.9140625	ok
CH_SLFFO2	7.0333	45.9833	2942	7.03333333333333	45.9844444444444	3313.7578125	-371.7578125	NO
CH_IYLAD	11.3667	46.9333	1960	11.3666666666667	46.9311111111111	2055.62109375	-95.62109375	ok
CH_SLFGA2	7.7667	46.4333	2717	7.76666666666667	46.4333333333333	2800.19921875	-83.19921875	ok
CH_SLFLE2	7.3833	46.4333	1970	7.38444444444444	46.4333333333333	1997.83984375	-27.83984375	ok
CH_IYLAU	11.0333	46.5167	2165	11.0333333333333	46.5177777777778	2128.2734375	36.7265625	ok
CH_MLS	7.0167	46.55	1974	7.01555555555556	46.5488888888889	1891.5546875	82.4453125	ok
CH_SLFATT	7.2667	46.1	2545	7.26888888888889	46.1	2673.84765625	-128.84765625	ok
CH_SLFDIA	7.25	46.3167	2575	7.25111111111111	46.3177777777778	2509.5546875	65.4453125	ok
CH_SLFTR2	7.5833	46.3667	2480	7.58444444444444	46.3666666666667	2543.52734375	-63.52734375	ok
CH_SLFBV2	7.2333	45.9833	2700	7.23333333333333	45.9844444444444	2605.63671875	94.36328125	ok
CH_SLFORT	8.95	46.9167	1830	8.94888888888889	46.9177777777778	1861.578125	-31.578125	ok
CH_SLFLU2	8.7833	46.6	2550	8.78444444444444	46.6022222222222	2594.48828125	-44.48828125	ok
CH_SLFSCB	8.1	46.7833	1770	8.1	46.7844444444444	1860.234375	-90.234375	ok
CH_SLFML2	9.6167	47.0833	1976	9.61555555555556	47.0822222222222	2196.10546875	-220.10546875	NO
CH_SLFMTR	8.9167	46.4167	1890	8.91777777777778	46.4155555555556	2062.98046875	-172.98046875	ok
CH_SLFMEI	8.55	46.75	2210	8.54888888888889	46.7488888888889	2463.69140625	-253.69140625	NO
CH_IYMEL	10.6167	46.85	2450	10.6155555555556	46.8511111111111	2513.375	-63.375	ok
CH_SLFME2	9.1667	46.4167	2380	9.16666666666667	46.4155555555556	2276.8125	103.1875	ok
CH_PERLAP	7.2833	46.1	2505	7.28222222222222	46.1	2859.1171875	-354.1171875	NO
CH_SLFMU2	7.9333	46.3333	2210	7.93111111111111	46.3311111111111	2096.73828125	113.26171875	ok
CH_SLFMO2	8.75	46.9333	2083	8.74888888888889	46.9311111111111	1802.08984375	280.91015625	NO
CH_SLFMT2	9.0167	46.8667	2474	9.01555555555555	46.8688888888889	2711.4453125	-237.4453125	NO
CH_SLFMAE	7.95	46.6167	2165	7.94888888888889	46.6155555555556	2032.2421875	132.7578125	ok
CH_SLFNAS	10.25	46.8167	2350	10.2511111111111	46.8155555555556	2424.25390625	-74.25390625	ok
CH_NAP	7.9333	47	1403	7.93111111111111	46.9977777777778	1259.81640625	143.18359375	ok
CH_SLFNA2	8.8667	46.4667	2070	8.86888888888889	46.4688888888889	2110.1171875	-40.1171875	ok
CH_SLFNE3	7.3333	46.15	2204	7.33111111111111	46.1488888888889	1967.07421875	236.92578125	NO
CH_SLFOB2	8.3167	46.55	2430	8.31777777777778	46.5488888888889	2465.078125	-35.078125	ok
CH_SLFOB3	8.35	46.5	2200	8.34888888888889	46.5	1967.21484375	232.78515625	NO
CH_SLFOF2	10.2833	46.6333	2360	10.2822222222222	46.6333333333333	2271.1640625	88.8359375	ok
CH_IYPTR	11.4833	46.8	2100	11.4822222222222	46.7977777777778	2315.23046875	-215.23046875	NO
CH_IYPFE	11.0833	46.8	1640	11.0822222222222	46.7977777777778	1740.5859375	-100.5859375	ok
CH_IYPFG	11.1	46.8	2015	11.1	46.7977777777778	1708.72265625	306.27734375	NO
CH_IYPFD	11.6833	46.95	2808	11.6822222222222	46.9488888888889	2659.140625	148.859375	ok
CH_IYPFS	11.6833	46.9333	2050	11.6822222222222	46.9311111111111	2312.2890625	-262.2890625	NO
CH_SLFLA3	9.7	46.4167	2300	9.7	46.4155555555556	2088.09765625	211.90234375	NO
CH_SLFLA2	9.75	46.45	2730	9.74888888888889	46.4511111111111	2648.97265625	81.02734375	ok
CH_SLFPMA	9.5333	46.5833	2430	9.53111111111111	46.5844444444444	2471.8125	-41.8125	ok
CH_PLF	7.2667	46.75	1042	7.26888888888889	46.7488888888889	1027.04296875	14.95703125	ok
CH_ROB	10.0667	46.35	1078	10.0688888888889	46.3488888888889	1174.29296875	-96.29296875	ok
CH_IYPRR	12.1167	46.6667	2340	12.1177777777778	46.6688888888889	2288.140625	51.859375	ok
CH_IYPRM	12.1167	47.0333	2006	12.1177777777778	47.0333333333333	2044.66796875	-38.66796875	ok
CH_SLFPU2	8.8667	46.6333	2195	8.86888888888889	46.6333333333333	2116.54296875	78.45703125	ok
CH_IYRAT	11.3	46.85	1907	11.3	46.8511111111111	1761.03125	145.96875	ok
CH_SBE	9.1833	46.4667	1638	9.18444444444444	46.4688888888889	1730.55078125	-92.55078125	ok
CH_SLFSA4	7.9	46.1167	2680	7.9	46.1177777777778	2716.25	-36.25	ok
CH_SLFSA5	7.9833	46.1333	2952	7.98444444444444	46.1311111111111	2972.9921875	-20.9921875	ok
CH_SLFSA3	7.9667	46.1167	2810	7.96666666666667	46.1177777777778	2670.52734375	139.47265625	ok
CH_SLFSA2	7.8833	46.1667	2480	7.88222222222222	46.1666666666667	2305.35546875	174.64453125	ok
CH_SAM	9.8833	46.5333	1708	9.88222222222222	46.5311111111111	1708.09375	-0.09375	ok
CH_SLFSMN	10.3333	46.95	2520	10.3311111111111	46.9488888888889	2627.09375	-107.09375	ok
CH_PERSCH	7.8333	46.55	2913	7.83333333333333	46.5488888888889	2172.4765625	740.5234375	NO
CH_SLFSH2	7.8333	46.5833	2360	7.83333333333333	46.5844444444444	2537.98046875	-177.98046875	ok
CH_IYSFI	10.8167	46.7333	1950	10.8155555555556	46.7311111111111	1773.0390625	176.9609375	ok
CH_IYSTG	10.7667	46.7833	3035	10.7666666666667	46.7844444444444	3041.73828125	-6.73828125	ok
CH_SLFSC3	8.7833	46.8833	2330	8.78444444444444	46.8822222222222	1959.2734375	370.7265625	NO
CH_SLFSC2	8.7167	46.8167	2030	8.71777777777778	46.8155555555556	2116.15234375	-86.15234375	ok
CH_SCU	10.2833	46.8	1303	10.2822222222222	46.7977777777778	1445.92578125	-142.92578125	ok
CH_PERRIT	7.85	46.1667	2690	7.85111111111111	46.1666666666667	2729.19140625	-39.19140625	ok
CH_IYSEI	11.6833	46.5167	2055	11.6822222222222	46.5177777777778	2009.42578125	45.57421875	ok
CH_IYROT	12.3667	46.6667	1910	12.3666666666667	46.6688888888889	1718.84375	191.15625	ok
CH_SLFSHE	7.8167	46.75	1850	7.81555555555556	46.7488888888889	1825.58984375	24.41015625	ok
CH_SLFBOR	8.1167	46.2833	2520	8.11777777777778	46.2822222222222	2584.17578125	-64.17578125	ok
CH_SLFSP3	8.05	46.1833	2420	8.05111111111111	46.1844444444444	2139.53125	280.46875	NO
CH_SLFSP2	8.1167	46.2333	2620	8.11777777777778	46.2333333333333	2706.0390625	-86.0390625	ok
CH_SLFSTN	7.75	46.1667	2910	7.74888888888889	46.1666666666667	2935.33203125	-25.33203125	ok
CH_PERSTO	7.8167	45.9833	3415	7.81555555555556	45.9844444444444	3049.59765625	365.40234375	NO
CH_SLFST2	7.5167	46.6833	1780	7.51777777777778	46.6822222222222	1822.19140625	-42.19140625	ok
CH_IYSUM	10.6167	46.5	2825	10.6155555555556	46.5	2949.9921875	-124.9921875	ok
CH_SLFTA3	9.45	46.8833	2170	9.45111111111111	46.8822222222222	2363.85546875	-193.85546875	NO
CH_SLFTA2	9.3833	46.9667	2460	9.38444444444444	46.9666666666667	2481.97265625	-21.97265625	ok
CH_IYTIM	11.15	46.9167	2230	11.1488888888889	46.9177777777778	2285.140625	-55.140625	ok
CH_SLFTIT	8.4167	46.7833	2140	8.41555555555556	46.7844444444444	2301.7421875	-161.7421875	ok
CH_SLFTU2	8.7167	46.6833	2270	8.71777777777778	46.6822222222222	2303.84765625	-33.84765625	ok
CH_SLFTU3	8.7333	46.65	2220	8.73111111111111	46.6511111111111	2067.71875	152.28125	ok
CH_ULR	8.3	46.5	1345	8.3	46.5	1350.51171875	-5.51171875	ok
CH_IYRBW	10.8167	46.4667	2255	10.8155555555556	46.4688888888889	2296.06640625	-41.06640625	ok
CH_SLFUR2	8.5167	46.5833	2170	8.51777777777778	46.5844444444444	2286.125	-116.125	ok
CH_SLFIL2	6.8333	46.1833	2020	6.83333333333333	46.1844444444444	1704.63671875	315.36328125	NO
CH_SLFVL2	9.2	46.6667	2070	9.19777777777778	46.6688888888889	1588.9453125	481.0546875	NO
CH_SLFVI2	10.45	46.9333	2730	10.4511111111111	46.9311111111111	2635.49609375	94.50390625	ok
CH_SLFRNZ	8.6333	46.6833	2400	8.63333333333333	46.6822222222222	2759.26953125	-359.26953125	NO
CH_IYWEI	11.8667	46.9333	2155	11.8688888888889	46.9311111111111	1901.1484375	253.8515625	NO
CH_IYWEN	11.5333	46.4333	1128	11.5311111111111	46.4333333333333	1403.3984375	-275.3984375	NO
CH_SLFYBR	8.8333	47.0333	1701	8.83333333333333	47.0333333333333	1817.89453125	-116.89453125	ok
CH_ZER	7.75	46.0333	1638	7.74888888888889	46.0333333333333	1958.97265625	-320.97265625	NO
CH_SLFZE4	7.7	46	2408	7.7	45.9977777777778	2436.08203125	-28.08203125	ok
CH_SLFZE2	7.7333	46.05	2750	7.73111111111111	46.0511111111111	3065.5546875	-315.5546875	NO
CH_SLFZN2	10.0167	46.7	2680	10.0155555555556	46.7	2710.97265625	-30.97265625	ok
IT_VDA_AO_BIONAZ-PLACE_MOULIN_1040	7.49137	45.8997	1979	7.49111111111111	45.9	2010.80078125	-31.80078125	ok
IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080	7.62275	45.8446	2020	7.62444444444444	45.8466666666667	2062.84765625	-42.84765625	ok
IT_VDA_AO_CHAMPORCHER-RIFUGIO_DONDENA_1120	7.55184	45.6123	2181	7.55333333333333	45.6111111111111	2204.796875	-23.796875	ok
IT_VDA_AO_COGNE-LILLAZ_1140	7.39184	45.5951	1613	7.39333333333333	45.5933333333333	1645.046875	-32.046875	ok
IT_VDA_AO_COGNE-GRAND_CROT_1160	7.36744	45.588	2279	7.36666666666667	45.5888888888889	2250.87890625	28.12109375	ok
IT_VDA_AO_COURMAYEUR-FERRACHET_1170	7.02754	45.8668	2290	7.02888888888889	45.8688888888889	2423.23046875	-133.23046875	ok
IT_VDA_AO_COURMAYEUR-MONT_DE_LA_SAXE_1200	6.98204	45.817	2110	6.98	45.8155555555556	2070.625	39.375	ok
IT_VDA_AO_COURMAYEUR-PRE_DE_BARD_1220	7.06523	45.8843	2040	7.06444444444444	45.8822222222222	2013.69921875	26.30078125	ok
