HSD_TAA_TN_VAL_NOANA_DIGA 2012
HSD_IT_VDA_AO_COURMAYEUR-PRE_DE_BARD_1220 2002
HSD_IT_VDA_AO_FENIS-LAVODILEC_1240 2007
HSD_IT_VDA_AO_GRESSAN-PILA_LEISSE_1250 2007
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 1998
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 2002
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 2007
HSD_IT_VDA_AO_VALTOURNENCHE-LAGO_GOILLET_1700 2003
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2017
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 2019
HSD_IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050 2001
HSD_IT_VDA_AO_VALSAVARENCHE-PONT_3070 2001
HSD_IT_VDA_AO_VALTOURNENCHE-BREUIL_CERVINIA_3590 2010
HSD_IT_VEN_VI_MONTE_LISSER_386 1999
HSD_IT_VEN_VR_MONTE_BALDO_387 1999
HSD_IT_VEN_VR_MONTE_BALDO_387 2003
HSD_IT_VEN_BL_CASERA_DOANA_389 2014
HSD_IT_VEN_TV_MONTE_GRAPPA_391 2004
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 1989
HSD_IT_PIE_VC_ALAGNA 2014
HSD_IT_FVG_Casetta_in_Canada 2018
HSD_IT_FVG_Casetta_in_Canada 2019
HSD_IT_FVG_Cave_del_Predil 1985
HSD_IT_FVG_Cave_del_Predil 2018
HSD_IT_FVG_Claut 2020
HSD_IT_FVG_Florianca 1983
HSD_IT_FVG_Florianca 1984
HSD_IT_FVG_Florianca 1985
HSD_IT_FVG_Florianca 1986
HSD_IT_FVG_Florianca 1991
HSD_IT_FVG_Florianca 1993
HSD_IT_FVG_Florianca 1995
HSD_IT_FVG_Florianca 1996
HSD_IT_FVG_Florianca 1997
HSD_IT_FVG_Florianca 1998
HSD_IT_FVG_Florianca 1999
HSD_IT_FVG_Florianca 2000
HSD_IT_FVG_Florianca 2001
HSD_IT_FVG_Florianca 2002
HSD_IT_FVG_Florianca 2004
HSD_IT_FVG_Florianca 2005
HSD_IT_FVG_Florianca 2006
HSD_IT_FVG_Forni_di_Sopra 2020
HSD_IT_FVG_Fusine_Val_Romana 2020
HSD_IT_FVG_Gilberti 1974
HSD_IT_FVG_Gilberti 1986
