DE_DWD_Chieming_Chiemsee OK
DE_DWD_Chiemsee_Herrenchiemsee OK
DE_DWD_Dachau OK
DE_DWD_Dachsberg_Wolpadingen OK
DE_DWD_Dasing_Klaranlage_ OK
DE_DWD_Deckenpfronn OK
DE_DWD_Deggendorf OK
DE_DWD_Deggenhausertal_Azenweiler OK
DE_DWD_Deisenhofen_Kreis_Munchen OK
DE_DWD_Denkendorf OK
DE_DWD_Denklingen_Dienhausen OK
DE_DWD_Denzlingen OK
DE_DWD_Diedorf_Schwaben_Biburg OK
DE_DWD_Diessen_Ammersee_Riederau OK
DE_DWD_Dietersburg OK
DE_DWD_Dillingen_Donau OK
DE_DWD_Dillingen_Donau_Fristingen OK
DE_DWD_Dinkelscherben OK
DE_DWD_Dischingen_Egauwasserwerk_ OK
DE_DWD_Dischingen_Eglingen OK
DE_DWD_Ditzenbach_Bad OK
DE_DWD_Ditzingen_Heimerdingen OK
DE_DWD_Donaueschingen OK
DE_DWD_Donauworth OK
DE_DWD_Dorfen_Klaranlage_ OK
DE_DWD_Dornstetten OK
DE_DWD_Dornstetten_Aach OK
DE_DWD_Durach_Bodelsberg OK
DE_DWD_Durbach_Ebersweier OK
DE_DWD_Eberfing OK
DE_DWD_Ebersbach_Fils OK
DE_DWD_Ebersberg_Halbing OK
DE_DWD_Efringen_Kirchen_Kleinkems OK
DE_DWD_Egenhofen OK
DE_DWD_Eggenfelden OK
DE_DWD_Eggenthal_Grub OK
DE_DWD_Egglham OK
DE_DWD_Eging_am_See_Burgstall OK
DE_DWD_Egling_Isar_Attenham OK
DE_DWD_Ehingen_Donau OK
DE_DWD_Ehingen_Donau_Frankenhofen OK
DE_DWD_Ehingen_Kirchen OK
DE_DWD_Ehingen_a_Ries_Schaffhauser_Hof_ OK
DE_DWD_Ehningen OK
DE_DWD_Eiberg OK
DE_DWD_Eichendorf OK
DE_DWD_Eichstatt_Landershofen OK
DE_DWD_Eichstetten OK
DE_DWD_Eimeldingen OK
DE_DWD_Eisenbach OK
DE_DWD_Eitting OK
DE_DWD_Ellgau OK
DE_DWD_Ellwangen_Rindelbach OK
DE_DWD_Elzach_Fisnacht OK
DE_DWD_Elzach_Oberprechtal OK
DE_DWD_Emmendingen_Mundingen OK
DE_DWD_Emmingen_Liptingen OK
DE_DWD_Endorf_Bad OK
DE_DWD_Engen_Hegau OK
DE_DWD_Engen_Stetten NO
DE_DWD_Eningen OK
DE_DWD_Epfendorf_Butschhof NO
DE_DWD_Eppishausen_Haselbach OK
DE_DWD_Erbach_Ringingen OK
DE_DWD_Erdweg OK
DE_DWD_Eresing_Sankt_Ottilien_ OK
DE_DWD_Ergolding_Pfarrkofen OK
DE_DWD_Ergoldsbach_Klaham OK
DE_DWD_Ering OK
DE_DWD_Eriskirch_Mariabrunn OK
DE_DWD_Erstetten NO
DE_DWD_Eschbach OK
DE_DWD_Eschbronn_Mariazell OK
DE_DWD_Eschenlohe OK
DE_DWD_Essenbach OK
DE_DWD_Esslingen_Neckar OK
DE_DWD_Ettal OK
DE_DWD_Ettal_Graswang OK
DE_DWD_Ettenheim_Ettenheimmunster OK
DE_DWD_Ettlingen_Ettlingenweier OK
DE_DWD_Eurasburg_Freienried OK
DE_DWD_Eurasburg_Oberbayern_Quarzbichl OK
DE_DWD_Fahrenzhausen OK
DE_DWD_Falkenberg_Kr_Rottal_Inn OK
DE_DWD_Feilnbach_Bad OK
DE_DWD_Feldberg_Schwarzwald OK
DE_DWD_Feldkirchen_Westerham_Lenzmuhle OK
DE_DWD_Feldkirchen_Westerham_Vagen OK
DE_DWD_Fellbach OK
DE_DWD_Finningen_Brunnenmuhle_ OK
DE_DWD_Finsing_Kraftwerk_ OK
DE_DWD_Fischbachau_Birkenstein NO
DE_DWD_Fischbachau_Schreiern OK
DE_DWD_Fischen NO
DE_DWD_Fischhausen_bei_Schliersee OK
DE_DWD_Flintsbach_Inn_Asten OK
DE_DWD_Fluorn_Winzeln OK
DE_DWD_Forbach_Herrenwies OK
DE_DWD_Forstinning OK
DE_DWD_Frasdorf OK
DE_DWD_Frauenau OK
DE_DWD_Frauenneuharting_Lohen OK
DE_DWD_Freiamt_Keppenbach OK
DE_DWD_Freiamt_Ottoschwanden OK
DE_DWD_Freiburg OK
DE_DWD_Freiburg_im_Breisgau_Ebnet OK
DE_DWD_Freiburg_im_Breisgau_Haslach OK
DE_DWD_Freiburg_im_Breisgau_Herdern OK
DE_DWD_Freiburg_im_Breisgau_Mooswald OK
DE_DWD_Freiburg_im_Breisgau_Sankt_Georgen OK
DE_DWD_Freiburg_im_Breisgau_Schlierberg OK
DE_DWD_Freilassing OK
DE_DWD_Fremdingen OK
DE_DWD_Freudenstadt OK
DE_DWD_Freudenstadt_Igelsberg OK
DE_DWD_Freudenstadt_Kniebis OK
DE_DWD_Freyung_Kreuzberg OK
DE_DWD_Fridingen OK
DE_DWD_Fridolfing OK
DE_DWD_Friedrichshafen OK
DE_DWD_Fronreute_Blitzenreute OK
DE_DWD_Furstenzell OK
DE_DWD_Furstenzell_Hohenstadt_Bad OK
DE_DWD_Furtwangen OK
DE_DWD_Fussen_Weissensee OK
DE_DWD_Fussing_Bad_Voglod OK
DE_DWD_Gablingen_Lutzelburg OK
DE_DWD_Gaggenau_Rotenfels_Bad OK
DE_DWD_Gaimersheim OK
DE_DWD_Gangkofen_Klaranlage_ OK
DE_DWD_Garmisch_Partenkirchen OK
DE_DWD_Garmisch_Partenkirchen_Eckbauer OK
DE_DWD_Garmisch_Partenkirchen_Kaltenbrunn OK
DE_DWD_Garmisch_Partenkirchen_Kreuzeckhaus_ NO
DE_DWD_Geiselhoring OK
DE_DWD_Geiselhoring_Ponning OK
DE_DWD_Geisenfeld_Eichelberg OK
DE_DWD_Geisenhausen OK
DE_DWD_Geisingen OK
DE_DWD_Geislingen_an_der_Steige NO
DE_DWD_Gelbelsee OK
DE_DWD_Geretsried OK
DE_DWD_Gerstetten OK
DE_DWD_Gerstetten_Dettingen OK
DE_DWD_Gersthofen OK
DE_DWD_Gessertshausen_Wollishausen OK
DE_DWD_Gilching OK
DE_DWD_Glottertal OK
DE_DWD_Goggingen OK
DE_DWD_Gomadingen OK
DE_DWD_Goppingen_Hohenstaufen OK
DE_DWD_Goppingen_Jebenhausen OK
DE_DWD_Gorisried OK
DE_DWD_Gorwihl_Segeten OK
DE_DWD_Gottmadingen OK
DE_DWD_Grafenhausen_Hochschwarzwald OK
DE_DWD_Grafling OK
DE_DWD_Grafling_Muhlen OK
DE_DWD_Grafrath_Unteralting OK
DE_DWD_Grainau OK
DE_DWD_Grainau_Eibsee OK
DE_DWD_Grainet_Rehberg OK
DE_DWD_Grassau OK
DE_DWD_Griesbach_Bad_im_Rottal_Kemading OK
DE_DWD_Grobenzell OK
DE_DWD_Gronenbach_Thal OK
DE_DWD_Grossmehring_Theissing OK
DE_DWD_Gruibingen OK
DE_DWD_Gschwend_Kr_Ostalb OK
DE_DWD_Gundelfingen_Donau_Petersworth OK
DE_DWD_Gunzburg OK
DE_DWD_Gutach_im_Breisgau_Bleibach OK
DE_DWD_Haag_Kreis_Muhldorf OK
DE_DWD_Hagelstadt OK
DE_DWD_Haidmuhle_Bischofsreut OK
DE_DWD_Haigerloch_Weildorf OK
DE_DWD_Haimhausen_Ottershausen OK
DE_DWD_Haiming OK
DE_DWD_Haiterbach OK
DE_DWD_Halblech_Trauchgau OK
DE_DWD_Hallbergmoos_Goldach OK
