0.195221   1
0.203173   1
0.205426   0.95
0.207268   0.9025
0.206379   0.857375
0.221766   0.814506
0.204778   0.773781
0.197415   0.735092
0.187839   0.698337
0.18706   0.66342
0.192437   0.630249
0.191   0.598737
0.188458   0.5688
0.215616   0.54036
0.193644   0.513342
0.193671   0.487675
0.192379   0.463291
0.199152   0.440127
0.185351   0.41812
0.187723   0.397214
0.192105   0.377354
0.188046   0.358486
0.190782   0.340562
0.195971   0.323534
0.188637   0.307357
0.194044   0.291989
0.188182   0.27739
0.191161   0.26352
0.199919   0.250344
0.207062   0.237827
0.198444   0.225936
0.190521   0.214639
0.178858   0.203907
0.18674   0.193711
0.18376   0.184026
0.188706   0.174825
0.19777   0.166083
0.21246   0.157779
0.192632   0.14989
0.185022   0.142396
0.18425   0.135276
0.181568   0.128512
0.18118   0.122087
0.21767   0.115982
0.191762   0.110183
0.217357   0.104674
0.185239   0.0994403
0.178924   0.0944682
0.189167   0.0897448
0.188572   0.0852576
0.178955   0.0809947
0.194773   0.076945
0.186791   0.0730977
0.177147   0.0694428
0.202307   0.0659707
0.178968   0.0626722
0.181276   0.0595386
0.186594   0.0565616
0.187552   0.0537335
0.18975   0.0510469
0.204951   0.0484945
0.196417   0.0460698
0.19589   0.0437663
0.202312   0.041578
0.20011   0.0394991
0.212885   0.0375241
0.216344   0.0356479
0.214051   0.0338655
0.22232   0.0321723
0.212739   0.0305636
0.225336   0.0290355
0.227729   0.0275837
0.222511   0.0262045
0.22313   0.0248943
0.231689   0.0236496
0.241483   0.0224671
0.230401   0.0213437
0.240464   0.0202765
0.224466   0.0192627
0.207379   0.0182996
0.20598   0.0173846
0.204009   0.0165154
0.20158   0.0156896
0.197363   0.0149051
0.207918   0.0141599
0.20287   0.0134519
0.200323   0.0127793
0.189744   0.0121403
0.189527   0.0115333
0.199839   0.0109566
0.19349   0.0104088
0.195118   0.00988836
0.205634   0.00939395
0.20146   0.00892425
0.201193   0.00847804
0.200715   0.00805413
0.210031   0.00765143
0.220926   0.00726886
0.215225   0.00690541
0.217607   0.00656014
0.206584   0.00623214
0.204872   0.00592053
0.208668   0.0056245
0.206076   0.00534328
0.206658   0.00507611
0.207018   0.00482231
0.207162   0.00458119
0.206377   0.00435213
0.206403   0.00413453
0.205096   0.0039278
0.20815   0.00373141
0.203416   0.00354484
0.202946   0.0033676
0.20561   0.00319922
0.20785   0.00303926
0.203525   0.00288729
0.19782   0.00274293
0.196688   0.00260578
0.191931   0.00247549
0.189324   0.00235172
0.191111   0.00223413
0.190098   0.00212243
0.189814   0.00201631
0.190192   0.00191549
0.192222   0.00181972
0.18845   0.00172873
0.190925   0.00164229
0.191373   0.00156018
0.191401   0.00148217
0.189498   0.00140806
0.187426   0.00133766
0.183666   0.00127078
0.181418   0.00120724
0.179675   0.00114687
0.1798   0.00108953
0.181176   0.00103505
0.176419   0.000983302
0.175247   0.000934136
0.176701   0.00088743
0.17582   0.000843058
0.17696   0.000800905
0.175941   0.00076086
0.175689   0.000722817
0.176733   0.000686676
0.175307   0.000652342
0.17617   0.000619725
0.176428   0.000588739
0.176263   0.000559302
0.176197   0.000531337
0.175497   0.00050477
0.175454   0.000479532
0.17548   0.000455555
0.175066   0.000432777
0.175612   0.000411138
0.175457   0.000390581
0.175616   0.000371052
0.17552   0.0003525
0.17571   0.000334875
0.175421   0.000318131
0.175582   0.000302224
0.175348   0.000287113
0.175418   0.000272758
0.175312   0.00025912
0.175627   0.000246164
0.175668   0.000233856
0.176017   0.000222163
0.175953   0.000211055
0.175789   0.000200502
0.175685   0.000190477
0.175823   0.000180953
0.176263   0.000171905
0.176665   0.00016331
0.176605   0.000155145
0.176294   0.000147387
0.175663   0.000140018
0.175562   0.000133017
0.174951   0.000126366
0.174877   0.000120048
0.175088   0.000114045
0.175001   0.000108343
0.174863   0.000102926
