HSD_IT_FVG_Sella_Lius	13.0853	46.5375	1010
HSD_IT_FVG_Tarvisio	13.562777	46.50611	777
HSD_IT_BZ_Alliz_Maso_Strimo_Osservatore	10.696073	46.65021	1754
HSD_IT_BZ_Anterivo_Osservatore	11.367751	46.27735	1209
HSD_IT_BZ_Anterselva_di_Mezzo_Osservatore	12.100897	46.86072	1236
HSD_IT_BZ_Braies_Ferrara_Osservatore	12.128787	46.71924	1221
HSD_IT_BZ_Casere_di_Fuori_Osservatore	10.926697	46.7351	1705
HSD_IT_BZ_Corona_Cortaccia_Osservatore	11.206752	46.32075	890
HSD_IT_BZ_Costalovara_Osservatore	11.429301	46.52749	1250
HSD_IT_BZ_Diga_di_Gioveretto_Osservatore	10.725072	46.50906	1851
HSD_IT_BZ_Diga_di_Neves_Osservatore	11.787089	46.94142	1860
HSD_IT_BZ_Diga_di_Quaira_Osservatore	10.893764	46.55203	2252
HSD_IT_BZ_Diga_di_Valdaora_Osservatore	12.053657	46.75974	1057
HSD_IT_BZ_Diga_di_Vizze_Osservatore	11.524672	46.92499	1365
HSD_IT_BZ_Diga_di_Zoccolo_Osservatore	10.988362	46.54187	1144
HSD_IT_BZ_Fie_allo_Sciliar_Osservatore	11.505966	46.51315	835
HSD_IT_BZ_Fleres_Osservatore	11.347034	46.96521	1245
HSD_IT_BZ_Fortezza_Osservatore	11.632246	46.7783	725
HSD_IT_BZ_Fundres_Osservatore	11.705099	46.88647	1150
HSD_IT_BZ_La_Villa_in_Badia_Osservatore	11.907076	46.58363	1390
HSD_IT_BZ_Lago_Verde_Osservatore	10.799401	46.48233	2560
HSD_IT_BZ_Lazfons_Osservatore	11.546139	46.6724	1190
HSD_IT_BZ_Longiaru_Osservatore	11.860878	46.63934	1396
HSD_IT_BZ_Maia_Alta_Osservatore	11.183234	46.65782	334
HSD_IT_BZ_Mazia_Osservatore	10.617526	46.69432	1570
HSD_IT_BZ_Melago_Osservatore	10.656582	46.83743	1915
HSD_IT_BZ_Molini_di_Tures_Osservatore	11.941568	46.89782	850
HSD_IT_BZ_Monte_Maria_Osservatore	10.520996	46.70625	1335
HSD_IT_BZ_Nova_Levante_Osservatore	11.537399	46.43058	1180
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore	11.412535	46.41913	1415
HSD_IT_BZ_Ora_Osservatore	11.305017	46.34689	250
HSD_IT_BZ_Pennes_Osservatore	11.426887	46.78149	1487
HSD_IT_BZ_Plata_Osservatore	11.176968	46.82285	1130
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore	10.597153	46.62478	900
HSD_IT_BZ_Racines_di_Dentro_Osservatore	11.317197	46.86603	1260
HSD_IT_BZ_Redagno_Osservatore	11.398249	46.34736	1575
HSD_IT_BZ_Ridanna_Osservatore	11.299491	46.91074	1350
HSD_IT_BZ_Rifiano_Beobachter	11.183607	46.70503	500
HSD_IT_BZ_S_Cassiano_Osservatore	11.936462	46.56871	1545
HSD_IT_BZ_S_Genesio_Atesino_Osservatore	11.329485	46.53911	1140
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore	12.239817	46.83497	1403
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore	11.227909	46.78268	588
HSD_IT_BZ_S_Pancrazio_Osservatore	11.055685	46.56489	810
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore	10.527218	46.77469	1525
HSD_IT_BZ_S_Valpurga_d_Ultimo_Osservatore	11.002854	46.54793	1105
HSD_IT_BZ_Silandro_Convento_Osservatore	10.774793	46.62765	718
HSD_IT_BZ_Slingia_Osservatore	10.47392	46.70413	1690
HSD_IT_BZ_Terento_Osservatore	11.793769	46.83212	1240
HSD_IT_BZ_Terme_di_Brennero_Osservatore	11.488931	46.98113	1330
HSD_IT_BZ_Valles_osservatore	11.630696	46.83866	1352
HSD_IT_BZ_Valluzza_Osservatore	11.66281	46.62357	1350
HSD_IT_BZ_Vanga_Osservatore	11.397473	46.55179	920
HSD_IT_BZ_Vipiteno_osservatore	11.42939	46.89782	948
HSD_LOM_BG_CARONA_CARISOLE_08024	9.7938	46.03852	1954
HSD_LOM_BG_CARONA_LAGO_FREGABOLGIA_00117	9.863059	46.02445	1955
HSD_LOM_BG_OLTRE_IL_COLLE_ZAMBLA_09037	9.78894	45.89119	1138
HSD_LOM_BS_BRENO_LAGO_DELLA_VACCA_14364	10.442729	45.9575	2410
HSD_LOM_BS_EDOLO_PANTANO_D_AVIO_08020	10.472828	46.17701	2108
HSD_LOM_BS_PONTE_DI_LEGNO_CASE_PIRLI_09042	10.531051	46.28969	1640
HSD_LOM_LC_BARZIO_PIANI_DI_BOBBIO_14279	9.501139	45.9595	1713
HSD_LOM_SO_APRICA_08017	10.148266	46.12969	1950
HSD_LOM_SO_CAMPODOLCINO_ALPE_MOTTA_14252	9.368836	46.42312	1880
HSD_LOM_SO_GEROLA_ALTA_PESCEGALLO_08014	9.571121	46.0262	1875
HSD_LOM_SO_LANZADA_PALU_08093	9.884528	46.29291	2151
HSD_LOM_SO_LANZADA_PASSO_MARINELLI_14205	9.915154	46.34981	3032
HSD_LOM_SO_LIVIGNO_LA_VALLACCIA_08028	10.188737	46.47731	2660
HSD_LOM_SO_PONTE_IN_VALTELLINA_LAGO_REGUZZO_14178	9.969999	46.09651	2440
HSD_LOM_SO_VALDISOTTO_OGA_S_COLOMBANO_08009	10.305964	46.45357	2300
HSD_LOM_SO_VAL_MASINO_MERDAROLA_17592	9.581636	46.22932	2280
HSD_LOM_VA_VEDDASCA_MONTE_CADRIGNA_32384	8.768815	46.07183	1302
