name	lon	lat	ele	lon_DEM	lat_DEM	ele_DEM	diff	mark
HSD_TAA_TN_VAL_NOANA_DIGA	11.839286	46.13872	1030	11.8393055555556	46.13875	1032	-2	ok
HSD_TAA_TN_CIMA_CAVAION	10.715028	46.42302	2895	10.7151388888889	46.4229166666667	2891	4	ok
HSD_TAA_TN_PASSO_MENDOLA	11.189336	46.41918	1315	11.1893055555556	46.4193055555556	1320	-5	ok
HSD_TAA_TN_PASSO_COSTALUNGA	11.613615	46.40453	1750	11.61375	46.4045833333333	1757	-7	ok
HSD_TAA_TN_PASSO_ROLLE	11.787124	46.29792	2012	11.7870833333333	46.2979166666667	2006	6	ok
HSD_TAA_TN_PASSO_VALLES	11.799791	46.33839	2032	11.7998611111111	46.3384722222222	2035	-3	ok
HSD_TAA_TN_ROVERETO	11.043987	45.89632	203	11.0440277777778	45.89625	207	-4	ok
HSD_TAA_TN_PRADALAGO_RIFUGIO_VIVIANI	10.813895	46.2497	2084	10.8140277777778	46.2495833333333	2091	-7	ok
HSD_TAA_TN_MONTE_GROSTE_RIFUGIO_GRAFFER	10.889755	46.21772	2258	10.8898611111111	46.2176388888889	2268	-10	ok
HSD_TAA_TN_PINZOLO	10.757484	46.15651	760	10.7573611111111	46.1565277777778	764	-4	ok
HSD_TAA_TN_TREMALZO	10.684142	45.84166	1560	10.6840277777778	45.8415277777778	1560	0	ok
HSD_TAA_TN_PASSO_BROCON	11.663267	46.11668	1610	11.6631944444444	46.1168055555556	1612	-2	ok
HSD_TAA_TN_MALE_BIVACCO_MARINELLI	10.860666	46.35628	2100	10.8606944444444	46.35625	2103	-3	ok
HSD_TAA_TN_PASSO_TONALE	10.596825	46.26256	1875	10.5968055555556	46.2626388888889	1880	-5	ok
HSD_TAA_TN_VERMIGLIO_CAPANNA_PRESENA	10.578715	46.22882	2715	10.57875	46.22875	2716	-1	ok
HSD_TAA_TN_MONTE_BONDONE_VIOTE	11.054869	46.01365	1490	11.0548611111111	46.01375	1495	-5	ok
HSD_TAA_TN_PASSO_SOMMO	11.206083	45.91865	1360	11.2059722222222	45.91875	1360	0	ok
HSD_TAA_TN_PEIO_CROZZI_TAVIELA	10.631957	46.38418	2960	10.6320833333333	46.3843055555556	2945	15	NO
HSD_TAA_TN_DAONE_MALGA_BISSINA	10.514122	46.0529	1785	10.5140277777778	46.0529166666667	1789	-4	ok
HSD_TAA_TN_ROVERETO_MALGA_ZUGNA	11.058163	45.80756	1620	11.0581944444444	45.8076388888889	1620	0	ok
HSD_TAA_TN_DOS_DEL_SABION_MONTE_GRUAL	10.811813	46.17225	1894	10.8118055555556	46.1723611111111	1890	4	ok
HSD_TAA_TN_PASSO_MANGHEN	11.439944	46.17492	2035	11.4398611111111	46.1748611111111	2025	10	ok
HSD_TAA_TN_CANAZEI_CIAMPAC	11.769081	46.44599	2150	11.7690277777778	46.4459722222222	2147	3	ok
HSD_TAA_TN_MARMOLADA_SAS_DEL_MUL	11.880813	46.44361	2606	11.8806944444444	46.4434722222222	2615	-9	ok
HSD_TAA_TN_PAGANELLA_MALGA_TERLAGO	11.021504	46.14301	1790	11.0215277777778	46.1429166666667	1795	-5	ok
HSD_TAA_TN_GRIGNO_BARRICATA	11.590219	45.97991	1345	11.5901388888889	45.9798611111111	1351	-6	ok
HSD_TAA_TN_VAL_DAMBIEZ	10.881405	46.13343	1888	10.8815277777778	46.1334722222222	1895	-7	ok
HSD_TAA_TN_RUMO_LANZA	11.008531	46.45391	1100	11.0084722222222	46.4540277777778	1110	-10	ok
HSD_TAA_TN_TONADICO_CASTELPIETRA	11.865668	46.19893	1045	11.8656944444444	46.1990277777778	1041	4	ok
HSD_TAA_TN_CAORIA	11.683911	46.19202	803	11.6840277777778	46.1920833333333	807	-4	ok
HSD_TAA_TN_PASSO_PIAN_DELLE_FUGAZZE	11.174829	45.759	1170	11.1748611111111	45.7590277777778	1161	9	ok
HSD_TAA_TN_LAGO_DI_CALAITA	11.793483	46.20062	1605	11.7934722222222	46.2006944444444	1609	-4	ok
HSD_TAA_TN_VAL_GENOVA_MALGA_CARET	10.634818	46.18142	1418	10.6348611111111	46.1815277777778	1417	1	ok
HSD_TAA_TN_PINZOLO_MALGA_ZELEDRIA	10.834362	46.24488	1775	10.8343055555556	46.2448611111111	1780	-5	ok
