HSD_TAA_TN_VAL_NOANA_DIGA 2013 278
HSD_TAA_TN_VAL_NOANA_DIGA 2014 288
HSD_TAA_TN_VAL_NOANA_DIGA 2015 230
HSD_TAA_TN_VAL_NOANA_DIGA 2016 213
HSD_TAA_TN_VAL_NOANA_DIGA 2017 212
HSD_TAA_TN_VAL_NOANA_DIGA 2018 330
HSD_TAA_TN_VAL_NOANA_DIGA 2019 278
HSD_TAA_TN_VAL_NOANA_DIGA 2020 108
HSD_TAA_TN_VAL_NOANA_DIGA 2021 211
HSD_TAA_TN_VAL_NOANA_DIGA 2022 181
HSD_TAA_TN_VAL_NOANA_DIGA 2023 104
HSD_TAA_TN_VAL_NOANA_DIGA 2024 57
HSD_TAA_TN_CIMA_CAVAION 2019 286
HSD_TAA_TN_CIMA_CAVAION 2020 312
HSD_TAA_TN_CIMA_CAVAION 2021 318
HSD_TAA_TN_CIMA_CAVAION 2022 157
HSD_TAA_TN_CIMA_CAVAION 2023 232
HSD_TAA_TN_CIMA_CAVAION 2024 263
HSD_TAA_TN_PASSO_MENDOLA 2013 360
HSD_TAA_TN_PASSO_MENDOLA 2014 343
HSD_TAA_TN_PASSO_MENDOLA 2015 365
HSD_TAA_TN_PASSO_MENDOLA 2016 361
HSD_TAA_TN_PASSO_MENDOLA 2017 273
HSD_TAA_TN_PASSO_MENDOLA 2018 328
HSD_TAA_TN_PASSO_MENDOLA 2019 320
HSD_TAA_TN_PASSO_MENDOLA 2020 366
HSD_TAA_TN_PASSO_MENDOLA 2021 348
HSD_TAA_TN_PASSO_MENDOLA 2022 300
HSD_TAA_TN_PASSO_MENDOLA 2023 97
HSD_TAA_TN_PASSO_MENDOLA 2024 267
HSD_TAA_TN_PASSO_COSTALUNGA 2013 256
HSD_TAA_TN_PASSO_COSTALUNGA 2014 325
HSD_TAA_TN_PASSO_COSTALUNGA 2015 208
HSD_TAA_TN_PASSO_COSTALUNGA 2016 190
HSD_TAA_TN_PASSO_COSTALUNGA 2017 310
HSD_TAA_TN_PASSO_COSTALUNGA 2018 337
HSD_TAA_TN_PASSO_COSTALUNGA 2019 350
HSD_TAA_TN_PASSO_COSTALUNGA 2020 343
HSD_TAA_TN_PASSO_COSTALUNGA 2021 343
HSD_TAA_TN_PASSO_COSTALUNGA 2022 352
HSD_TAA_TN_PASSO_COSTALUNGA 2023 342
HSD_TAA_TN_PASSO_COSTALUNGA 2024 270
HSD_TAA_TN_PASSO_ROLLE 2012 126
HSD_TAA_TN_PASSO_ROLLE 2013 191
HSD_TAA_TN_PASSO_ROLLE 2014 219
HSD_TAA_TN_PASSO_ROLLE 2015 183
HSD_TAA_TN_PASSO_ROLLE 2016 228
HSD_TAA_TN_PASSO_ROLLE 2017 164
HSD_TAA_TN_PASSO_ROLLE 2018 311
HSD_TAA_TN_PASSO_ROLLE 2019 363
HSD_TAA_TN_PASSO_ROLLE 2020 366
HSD_TAA_TN_PASSO_ROLLE 2021 365
HSD_TAA_TN_PASSO_ROLLE 2022 365
HSD_TAA_TN_PASSO_ROLLE 2023 365
HSD_TAA_TN_PASSO_ROLLE 2024 280
HSD_TAA_TN_PASSO_VALLES 2012 184
HSD_TAA_TN_PASSO_VALLES 2013 307
HSD_TAA_TN_PASSO_VALLES 2014 292
HSD_TAA_TN_PASSO_VALLES 2015 273
HSD_TAA_TN_PASSO_VALLES 2016 229
HSD_TAA_TN_PASSO_VALLES 2017 256
HSD_TAA_TN_PASSO_VALLES 2018 334
