name	lon	lat	ele	lon_DEM	lat_DEM	ele_DEM	diff	mark
CH_SLFFIR	8.0667	46.6667	2110	8.06680555555556	46.6668055555556	2073	37	NO
CH_IYGSP	12.2167	46.85	2152	12.2168055555556	46.8501388888889	2293	-141	NO
CH_IYGSR	12.2	46.85	2747	12.2001388888889	46.8501388888889	2489	258	NO
CH_SLFOBM	7.2167	46.4167	2110	7.21680555555556	46.4168055555556	2192	-82	NO
CH_SLFEN2	9.1833	47	2162	9.18319444444444	46.9998611111111	1746	416	NO
CH_SLFGU2	8.2833	46.6833	2110	8.28319444444444	46.6831944444444	1877	233	NO
CH_GUE	8.6167	46.65	2286	8.61680555555555	46.6498611111111	2182	104	NO
CH_SLFHT2	9.2	46.55	2150	9.19986111111111	46.5498611111111	2383	-233	NO
CH_SLFHT3	9.35	46.5333	2200	9.35013888888889	46.5331944444444	2317	-117	NO
CH_HOE	8.9333	47.3667	1132	8.93319444444444	47.3668055555556	831	301	NO
CH_SLFJA2	7.2667	46.6333	1716	7.26680555555556	46.6331944444444	1807	-91	NO
CH_SLFJU2	9.7	46.4833	2430	9.69986111111111	46.4831944444444	2618	-188	NO
CH_SLFFIS	7.6667	46.4667	2160	7.66680555555556	46.4668055555556	1422	738	NO
CH_SLFKE2	9.9	46.6167	2725	9.90013888888889	46.6168055555556	2719	6	ok
CH_SLFKL3	9.9333	46.8333	2310	9.93319444444444	46.8331944444444	2444	-134	NO
CH_SLFKL2	9.8667	46.9167	2140	9.86680555555555	46.9168055555556	2297	-157	NO
CH_CDF	6.8	47.0833	1017	6.80013888888889	47.0831944444444	1013	4	ok
CH_DOL	6.1	46.4167	1669	6.09986111111111	46.4168055555556	1561	108	NO
CH_SLFFO2	7.0333	45.9833	2942	7.03319444444444	45.9831944444444	3455	-513	NO
CH_IYLAD	11.3667	46.9333	1960	11.3668055555556	46.9331944444444	1956	4	ok
CH_SLFGA2	7.7667	46.4333	2717	7.76680555555556	46.4331944444444	2833	-116	NO
CH_SLFLE2	7.3833	46.4333	1970	7.38319444444444	46.4331944444444	2023	-53	NO
CH_IYLAU	11.0333	46.5167	2165	11.0331944444444	46.5168055555556	2138	27	NO
CH_MLS	7.0167	46.55	1974	7.01680555555556	46.5498611111111	1925	49	NO
CH_SLFATT	7.2667	46.1	2545	7.26680555555556	46.1001388888889	2664	-119	NO
CH_SLFDIA	7.25	46.3167	2575	7.25013888888889	46.3168055555556	2518	57	NO
CH_SLFTR2	7.5833	46.3667	2480	7.58319444444444	46.3668055555556	2541	-61	NO
CH_SLFBV2	7.2333	45.9833	2700	7.23319444444444	45.9831944444444	2582	118	NO
CH_SLFORT	8.95	46.9167	1830	8.94986111111111	46.9168055555556	1809	21	NO
CH_SLFLU2	8.7833	46.6	2550	8.78319444444444	46.6001388888889	2642	-92	NO
CH_SLFSCB	8.1	46.7833	1770	8.10013888888889	46.7831944444444	1810	-40	NO
CH_SLFML2	9.6167	47.0833	1976	9.61680555555555	47.0831944444444	2111	-135	NO
CH_SLFMTR	8.9167	46.4167	1890	8.91680555555556	46.4168055555556	2113	-223	NO
CH_SLFMEI	8.55	46.75	2210	8.55013888888889	46.7498611111111	2534	-324	NO
