station year los
HSD_IT_PIE_TO_PRERICHARD 1993 57
HSD_IT_PIE_TO_PRERICHARD 1994 174
HSD_IT_PIE_TO_PRERICHARD 1995 80
HSD_IT_PIE_TO_PRERICHARD 1996 133
HSD_IT_PIE_TO_PRERICHARD 1997 118
HSD_IT_PIE_TO_PRERICHARD 1998 97
HSD_IT_PIE_TO_PRERICHARD 1999 88
HSD_IT_PIE_TO_PRERICHARD 2000 64
HSD_IT_PIE_TO_PRERICHARD 2001 136
HSD_IT_PIE_TO_PRERICHARD 2002 48
HSD_IT_PIE_TO_PRERICHARD 2003 85
HSD_IT_PIE_TO_PRERICHARD 2004 92
HSD_IT_PIE_TO_PRERICHARD 2005 105
HSD_IT_PIE_TO_PRERICHARD 2006 117
HSD_IT_PIE_TO_PRERICHARD 2007 54
HSD_IT_PIE_TO_PRERICHARD 2008 103
HSD_IT_PIE_TO_PRERICHARD 2009 125
HSD_IT_PIE_TO_PRERICHARD 2010 144
HSD_IT_PIE_TO_PRERICHARD 2011 112
HSD_IT_PIE_TO_PRERICHARD 2012 51
HSD_IT_PIE_TO_PRERICHARD 2013 134
HSD_IT_PIE_TO_PRERICHARD 2014 107
HSD_IT_PIE_TO_PRERICHARD 2015 69
HSD_IT_PIE_TO_PRERICHARD 2016 62
HSD_IT_PIE_TO_PRERICHARD 2017 68
HSD_IT_PIE_TO_PRERICHARD 2018 130
HSD_IT_PIE_TO_PRERICHARD 2019 66
HSD_IT_PIE_TO_PRERICHARD 2020 95
HSD_IT_PIE_TO_PRERICHARD 2021 97
HSD_IT_PIE_TO_PRERICHARD 2022 69
HSD_IT_PIE_TO_ROSONE 2006 57
HSD_IT_PIE_TO_ROSONE 2007 0
HSD_IT_PIE_TO_ROSONE 2008 49
HSD_IT_PIE_TO_ROSONE 2009 107
HSD_IT_PIE_TO_ROSONE 2010 97
HSD_IT_PIE_TO_ROSONE 2011 68
HSD_IT_PIE_TO_ROSONE 2012 40
HSD_IT_PIE_TO_ROSONE 2013 41
HSD_IT_PIE_TO_ROSONE 2014 39
HSD_IT_PIE_TO_ROSONE 2015 56
HSD_IT_PIE_TO_ROSONE 2016 27
HSD_IT_PIE_TO_ROSONE 2017 43
HSD_IT_PIE_TO_ROSONE 2018 61
HSD_IT_PIE_TO_ROSONE 2019 40
HSD_IT_PIE_TO_ROSONE 2020 19
HSD_IT_PIE_TO_ROSONE 2021 58
HSD_IT_PIE_TO_ROSONE 2022 31
HSD_IT_PIE_TO_SAUZE_CESANA 1999 146
HSD_IT_PIE_TO_SAUZE_CESANA 2000 173
HSD_IT_PIE_TO_SAUZE_CESANA 2001 229
HSD_IT_PIE_TO_SAUZE_CESANA 2002 217
HSD_IT_PIE_TO_SAUZE_CESANA 2003 199
HSD_IT_PIE_TO_SAUZE_CESANA 2004 231
HSD_IT_PIE_TO_SAUZE_CESANA 2005 211
HSD_IT_PIE_TO_SAUZE_CESANA 2006 224
HSD_IT_PIE_TO_SAUZE_CESANA 2007 200
HSD_IT_PIE_TO_SAUZE_CESANA 2008 224
HSD_IT_PIE_TO_SAUZE_CESANA 2009 238
HSD_IT_PIE_TO_SAUZE_CESANA 2010 240
HSD_IT_PIE_TO_SAUZE_CESANA 2011 212
HSD_IT_PIE_TO_SAUZE_CESANA 2012 181
HSD_IT_PIE_TO_SAUZE_CESANA 2013 198
HSD_IT_PIE_TO_SAUZE_CESANA 2014 176
HSD_IT_PIE_TO_SAUZE_CESANA 2015 176
HSD_IT_PIE_TO_SAUZE_CESANA 2016 189
HSD_IT_PIE_TO_SAUZE_CESANA 2017 213
HSD_IT_PIE_TO_SAUZE_CESANA 2018 193
HSD_IT_PIE_TO_SAUZE_CESANA 2019 160
HSD_IT_PIE_TO_SAUZE_CESANA 2020 167
HSD_IT_PIE_TO_SAUZE_CESANA 2021 140
HSD_IT_PIE_TO_SAUZE_CESANA 2022 170
HSD_IT_PIE_TO_SOMMEILLER 2011 283
HSD_IT_PIE_TO_SOMMEILLER 2012 236
HSD_IT_PIE_TO_SOMMEILLER 2013 280
HSD_IT_PIE_TO_SOMMEILLER 2014 270
HSD_IT_PIE_TO_SOMMEILLER 2015 231
HSD_IT_PIE_TO_SOMMEILLER 2016 288
HSD_IT_PIE_TO_SOMMEILLER 2017 269
HSD_IT_PIE_TO_SOMMEILLER 2018 259
HSD_IT_PIE_TO_SOMMEILLER 2019 282
HSD_IT_PIE_TO_SOMMEILLER 2020 294
HSD_IT_PIE_TO_SOMMEILLER 2021 297
HSD_IT_PIE_TO_SOMMEILLER 2022 229
HSD_IT_PIE_TO_VAL_CLAREA 2006 82
HSD_IT_PIE_TO_VAL_CLAREA 2007 38
HSD_IT_PIE_TO_VAL_CLAREA 2008 55
HSD_IT_PIE_TO_VAL_CLAREA 2009 98
HSD_IT_PIE_TO_VAL_CLAREA 2010 96
HSD_IT_PIE_TO_VAL_CLAREA 2011 107
HSD_IT_PIE_TO_VAL_CLAREA 2012 94
HSD_IT_PIE_TO_VAL_CLAREA 2013 45
HSD_IT_PIE_TO_VAL_CLAREA 2014 86
HSD_IT_PIE_TO_VAL_CLAREA 2015 51
HSD_IT_PIE_TO_VAL_CLAREA 2016 54
HSD_IT_PIE_TO_VAL_CLAREA 2017 39
HSD_IT_PIE_TO_VAL_CLAREA 2018 76
HSD_IT_PIE_TO_VAL_CLAREA 2019 24
HSD_IT_PIE_TO_VAL_CLAREA 2020 40
HSD_IT_PIE_TO_VAL_CLAREA 2021 53
HSD_IT_PIE_TO_VAL_CLAREA 2022 28
HSD_IT_PIE_VB_ALPE_VEGLIA 2003 210
HSD_IT_PIE_VB_ALPE_VEGLIA 2004 317
HSD_IT_PIE_VB_ALPE_VEGLIA 2005 253
HSD_IT_PIE_VB_ALPE_VEGLIA 2006 297
HSD_IT_PIE_VB_ALPE_VEGLIA 2007 284
HSD_IT_PIE_VB_ALPE_VEGLIA 2008 267
HSD_IT_PIE_VB_ALPE_VEGLIA 2009 261
HSD_IT_PIE_VB_ALPE_VEGLIA 2010 298
HSD_IT_PIE_VB_ALPE_VEGLIA 2011 228
HSD_IT_PIE_VB_ALPE_VEGLIA 2012 211
HSD_IT_PIE_VB_ALPE_VEGLIA 2013 226
HSD_IT_PIE_VB_ALPE_VEGLIA 2014 207
HSD_IT_PIE_VB_ALPE_VEGLIA 2015 193
HSD_IT_PIE_VB_ALPE_VEGLIA 2016 187
HSD_IT_PIE_VB_ALPE_VEGLIA 2017 189
HSD_IT_PIE_VB_ALPE_VEGLIA 2018 216
HSD_IT_PIE_VB_ALPE_VEGLIA 2019 220
HSD_IT_PIE_VB_ALPE_VEGLIA 2020 190
HSD_IT_PIE_VB_ALPE_VEGLIA 2021 195
HSD_IT_PIE_VB_ALPE_VEGLIA 2022 183
HSD_IT_FVG_Casetta_in_Canada 2008 78
HSD_IT_FVG_Casetta_in_Canada 2009 131
HSD_IT_FVG_Casetta_in_Canada 2010 101
HSD_IT_FVG_Casetta_in_Canada 2011 90
HSD_IT_FVG_Casetta_in_Canada 2012 72
HSD_IT_FVG_Casetta_in_Canada 2013 122
HSD_IT_FVG_Casetta_in_Canada 2014 127
HSD_IT_FVG_Casetta_in_Canada 2015 70
HSD_IT_FVG_Casetta_in_Canada 2016 79
HSD_IT_FVG_Casetta_in_Canada 2017 37
HSD_IT_FVG_Casetta_in_Canada 2018 62
HSD_IT_FVG_Casetta_in_Canada 2019 13
HSD_IT_FVG_Florianca 1983 48
HSD_IT_FVG_Florianca 1984 99
HSD_IT_FVG_Florianca 1985 85
HSD_IT_FVG_Florianca 1986 47
HSD_IT_FVG_Florianca 1988 126
HSD_IT_FVG_Florianca 1991 89
HSD_IT_FVG_Florianca 1992 144
HSD_IT_FVG_Florianca 1993 74
HSD_IT_FVG_Florianca 1995 98
HSD_IT_FVG_Florianca 1996 105
HSD_IT_FVG_Florianca 1997 75
HSD_IT_FVG_Florianca 1998 88
HSD_IT_FVG_Florianca 1999 72
HSD_IT_FVG_Florianca 2000 95
HSD_IT_FVG_Florianca 2001 77
HSD_IT_FVG_Florianca 2002 84
HSD_IT_FVG_Florianca 2004 79
HSD_IT_FVG_Florianca 2005 54
HSD_IT_FVG_Florianca 2006 108
HSD_IT_FVG_Forni_di_Sopra 1973 79
HSD_IT_FVG_Forni_di_Sopra 1974 111
HSD_IT_FVG_Forni_di_Sopra 1975 48
HSD_IT_FVG_Forni_di_Sopra 1976 119
HSD_IT_FVG_Forni_di_Sopra 1977 119
HSD_IT_FVG_Forni_di_Sopra 1978 147
HSD_IT_FVG_Forni_di_Sopra 1979 130
HSD_IT_FVG_Forni_di_Sopra 1980 140
HSD_IT_FVG_Forni_di_Sopra 1981 109
HSD_IT_FVG_Forni_di_Sopra 1982 115
HSD_IT_FVG_Forni_di_Sopra 1983 76
HSD_IT_FVG_Forni_di_Sopra 1984 138
HSD_IT_FVG_Forni_di_Sopra 1985 115
HSD_IT_FVG_Forni_di_Sopra 1986 136
HSD_IT_FVG_Forni_di_Sopra 1987 120
HSD_IT_FVG_Forni_di_Sopra 1988 119
HSD_IT_FVG_Forni_di_Sopra 1989 21
HSD_IT_FVG_Forni_di_Sopra 1990 30
HSD_IT_FVG_Forni_di_Sopra 1991 115
HSD_IT_FVG_Forni_di_Sopra 1992 48
HSD_IT_FVG_Forni_di_Sopra 1993 86
HSD_IT_FVG_Forni_di_Sopra 1994 90
HSD_IT_FVG_Forni_di_Sopra 1995 89
HSD_IT_FVG_Forni_di_Sopra 1996 114
HSD_IT_FVG_Forni_di_Sopra 1997 69
HSD_IT_FVG_Forni_di_Sopra 1998 61
HSD_IT_FVG_Forni_di_Sopra 1999 112
HSD_IT_FVG_Forni_di_Sopra 2000 98
HSD_IT_FVG_Forni_di_Sopra 2001 52
HSD_IT_FVG_Forni_di_Sopra 2002 40
HSD_IT_FVG_Forni_di_Sopra 2003 69
HSD_IT_FVG_Forni_di_Sopra 2004 119
HSD_IT_FVG_Forni_di_Sopra 2005 115
HSD_IT_FVG_Forni_di_Sopra 2006 120
HSD_IT_FVG_Forni_di_Sopra 2007 58
HSD_IT_FVG_Forni_di_Sopra 2008 69
HSD_IT_FVG_Forni_di_Sopra 2009 139
HSD_IT_FVG_Forni_di_Sopra 2010 108
HSD_IT_FVG_Forni_di_Sopra 2011 113
HSD_IT_FVG_Forni_di_Sopra 2012 76
HSD_IT_FVG_Forni_di_Sopra 2013 124
HSD_IT_FVG_Forni_di_Sopra 2014 128
HSD_IT_FVG_Forni_di_Sopra 2015 43
HSD_IT_FVG_Forni_di_Sopra 2016 65
HSD_IT_FVG_Forni_di_Sopra 2017 30
HSD_IT_FVG_Forni_di_Sopra 2018 116
HSD_IT_FVG_Forni_di_Sopra 2019 52
HSD_IT_FVG_Forni_di_Sopra 2020 13
HSD_IT_FVG_Fusine_Val_Romana 1983 104
HSD_IT_FVG_Fusine_Val_Romana 1984 133
HSD_IT_FVG_Fusine_Val_Romana 1985 110
HSD_IT_FVG_Fusine_Val_Romana 1986 128
HSD_IT_FVG_Fusine_Val_Romana 1987 121
HSD_IT_FVG_Fusine_Val_Romana 1988 129
HSD_IT_FVG_Fusine_Val_Romana 1989 27
HSD_IT_FVG_Fusine_Val_Romana 1990 11
HSD_IT_FVG_Fusine_Val_Romana 1991 120
HSD_IT_FVG_Fusine_Val_Romana 1992 119
HSD_IT_FVG_Fusine_Val_Romana 1993 78
HSD_IT_FVG_Fusine_Val_Romana 1994 110
HSD_IT_FVG_Fusine_Val_Romana 1995 100
HSD_IT_FVG_Fusine_Val_Romana 1996 124
HSD_IT_FVG_Fusine_Val_Romana 1997 99
HSD_IT_FVG_Fusine_Val_Romana 1998 102
HSD_IT_FVG_Fusine_Val_Romana 1999 140
HSD_IT_FVG_Fusine_Val_Romana 2000 114
HSD_IT_FVG_Fusine_Val_Romana 2001 62
HSD_IT_FVG_Fusine_Val_Romana 2002 102
HSD_IT_FVG_Fusine_Val_Romana 2003 96
HSD_IT_FVG_Fusine_Val_Romana 2004 130
HSD_IT_FVG_Fusine_Val_Romana 2005 126
HSD_IT_FVG_Fusine_Val_Romana 2006 136
HSD_IT_FVG_Fusine_Val_Romana 2007 102
HSD_IT_FVG_Fusine_Val_Romana 2008 106
HSD_IT_FVG_Fusine_Val_Romana 2009 140
HSD_IT_FVG_Fusine_Val_Romana 2010 115
HSD_IT_FVG_Fusine_Val_Romana 2011 117
HSD_IT_FVG_Fusine_Val_Romana 2012 81
HSD_IT_FVG_Fusine_Val_Romana 2013 126
HSD_IT_FVG_Fusine_Val_Romana 2014 134
HSD_IT_FVG_Fusine_Val_Romana 2015 81
HSD_IT_FVG_Fusine_Val_Romana 2016 72
HSD_IT_FVG_Fusine_Val_Romana 2017 48
HSD_IT_FVG_Fusine_Val_Romana 2018 152
HSD_IT_FVG_Fusine_Val_Romana 2019 83
HSD_IT_FVG_Fusine_Val_Romana 2020 43
HSD_IT_FVG_Monte_Zoncolan 1976 121
HSD_IT_FVG_Monte_Zoncolan 1977 151
HSD_IT_FVG_Monte_Zoncolan 1978 151
HSD_IT_FVG_Monte_Zoncolan 1979 151
HSD_IT_FVG_Monte_Zoncolan 1980 149
HSD_IT_FVG_Monte_Zoncolan 1981 129
HSD_IT_FVG_Monte_Zoncolan 1982 151
HSD_IT_FVG_Monte_Zoncolan 1983 118
HSD_IT_FVG_Monte_Zoncolan 1984 132
HSD_IT_FVG_Monte_Zoncolan 1985 117
HSD_IT_FVG_Monte_Zoncolan 1986 111
HSD_IT_FVG_Monte_Zoncolan 1987 125
HSD_IT_FVG_Monte_Zoncolan 1988 117
HSD_IT_FVG_Monte_Zoncolan 1989 42
HSD_IT_FVG_Monte_Zoncolan 1991 135
HSD_IT_FVG_Monte_Zoncolan 1992 118
HSD_IT_FVG_Monte_Zoncolan 1993 76
HSD_IT_FVG_Monte_Zoncolan 1994 101
HSD_IT_FVG_Monte_Zoncolan 1996 140
HSD_IT_FVG_Monte_Zoncolan 1997 118
HSD_IT_FVG_Monte_Zoncolan 1998 151
HSD_IT_FVG_Monte_Zoncolan 1999 150
HSD_IT_FVG_Monte_Zoncolan 2000 150
HSD_IT_FVG_Monte_Zoncolan 2001 151
HSD_IT_FVG_Monte_Zoncolan 2002 148
HSD_IT_FVG_Monte_Zoncolan 2003 138
HSD_IT_FVG_Monte_Zoncolan 2004 152
HSD_IT_FVG_Monte_Zoncolan 2005 145
HSD_IT_FVG_Monte_Zoncolan 2006 151
HSD_IT_FVG_Monte_Zoncolan 2007 140
HSD_IT_FVG_Monte_Zoncolan 2008 150
HSD_IT_FVG_Monte_Zoncolan 2009 134
HSD_IT_FVG_Monte_Zoncolan 2010 151
HSD_IT_FVG_Monte_Zoncolan 2011 148
HSD_IT_FVG_Monte_Zoncolan 2012 114
HSD_IT_FVG_Monte_Zoncolan 2013 149
HSD_IT_FVG_Monte_Zoncolan 2014 152
HSD_IT_FVG_Monte_Zoncolan 2015 148
HSD_IT_FVG_Monte_Zoncolan 2016 113
HSD_IT_FVG_Monte_Zoncolan 2017 76
HSD_IT_FVG_Monte_Zoncolan 2018 162
HSD_IT_FVG_Monte_Zoncolan 2019 181
HSD_IT_FVG_Monte_Zoncolan 2020 77
HSD_IT_FVG_Passo_Pramollo 1979 138
HSD_IT_FVG_Passo_Pramollo 1980 136
HSD_IT_FVG_Passo_Pramollo 1981 122
HSD_IT_FVG_Passo_Pramollo 1982 130
HSD_IT_FVG_Passo_Pramollo 1983 131
HSD_IT_FVG_Passo_Pramollo 1984 126
HSD_IT_FVG_Passo_Pramollo 1985 151
HSD_IT_FVG_Passo_Pramollo 1986 151
HSD_IT_FVG_Passo_Pramollo 1987 151
HSD_IT_FVG_Passo_Pramollo 1988 149
HSD_IT_FVG_Passo_Pramollo 1989 147
HSD_IT_FVG_Passo_Pramollo 1990 126
HSD_IT_FVG_Passo_Pramollo 1994 150
HSD_IT_FVG_Passo_Pramollo 1995 124
HSD_IT_FVG_Passo_Pramollo 1997 134
HSD_IT_FVG_Passo_Pramollo 1998 148
HSD_IT_FVG_Passo_Pramollo 1999 151
HSD_IT_FVG_Passo_Pramollo 2000 144
HSD_IT_FVG_Passo_Pramollo 2003 132
HSD_IT_FVG_Passo_Pramollo 2004 142
HSD_IT_FVG_Passo_Pramollo 2005 126
HSD_IT_FVG_Passo_Pramollo 2006 151
HSD_IT_FVG_Passo_Pramollo 2007 130
HSD_IT_FVG_Passo_Pramollo 2008 150
HSD_IT_FVG_Passo_Pramollo 2009 151
HSD_IT_FVG_Passo_Pramollo 2010 145
HSD_IT_FVG_Passo_Pramollo 2011 128
HSD_IT_FVG_Passo_Pramollo 2012 110
HSD_IT_FVG_Passo_Pramollo 2013 151
HSD_IT_FVG_Passo_Pramollo 2014 161
HSD_IT_FVG_Passo_Pramollo 2015 136
HSD_IT_FVG_Passo_Pramollo 2016 120
HSD_IT_FVG_Passo_Pramollo 2017 83
HSD_IT_FVG_Passo_Pramollo 2019 167
HSD_IT_FVG_Passo_Pramollo 2020 76
HSD_IT_FVG_Pradibosco 1991 132
HSD_IT_FVG_Pradibosco 1993 110
HSD_IT_FVG_Pradibosco 1994 121
HSD_IT_FVG_Pradibosco 1995 107
HSD_IT_FVG_Pradibosco 1997 95
HSD_IT_FVG_Pradibosco 1998 98
HSD_IT_FVG_Pradibosco 1999 126
HSD_IT_FVG_Pradibosco 2000 111
HSD_IT_FVG_Pradibosco 2001 104
HSD_IT_FVG_Pradibosco 2002 59
HSD_IT_FVG_Pradibosco 2003 79
HSD_IT_FVG_Pradibosco 2004 132
HSD_IT_FVG_Pradibosco 2005 123
HSD_IT_FVG_Pradibosco 2006 133
HSD_IT_FVG_Pradibosco 2007 94
HSD_IT_FVG_Pradibosco 2008 77
HSD_IT_FVG_Pradibosco 2009 140
HSD_IT_FVG_Pradibosco 2016 72
HSD_IT_FVG_Ravascletto 1973 69
HSD_IT_FVG_Ravascletto 1974 104
HSD_IT_FVG_Ravascletto 1975 57
HSD_IT_FVG_Ravascletto 1986 80
HSD_IT_FVG_Ravascletto 1987 117
HSD_IT_FVG_Ravascletto 1988 68
HSD_IT_FVG_Ravascletto 1989 20
HSD_IT_FVG_Ravascletto 1991 114
HSD_IT_FVG_Ravascletto 1992 91
HSD_IT_FVG_Ravascletto 1993 79
HSD_IT_FVG_Ravascletto 1994 76
HSD_IT_FVG_Ravascletto 1996 112
HSD_IT_FVG_Ravascletto 1997 54
HSD_IT_FVG_Ravascletto 1998 31
HSD_IT_FVG_Ravascletto 1999 100
HSD_IT_FVG_Ravascletto 2000 114
HSD_IT_FVG_Ravascletto 2001 44
HSD_IT_FVG_Ravascletto 2002 31
HSD_IT_FVG_Ravascletto 2003 80
HSD_IT_FVG_Ravascletto 2004 86
HSD_IT_FVG_Ravascletto 2005 112
HSD_IT_FVG_Ravascletto 2006 124
HSD_IT_FVG_Ravascletto 2007 36
HSD_IT_FVG_Ravascletto 2008 65
HSD_IT_FVG_Ravascletto 2009 130
HSD_IT_FVG_Ravascletto 2010 116
HSD_IT_FVG_Ravascletto 2011 50
HSD_IT_FVG_Ravascletto 2012 61
HSD_IT_FVG_Ravascletto 2013 128
HSD_IT_FVG_Ravascletto 2014 98
HSD_IT_FVG_Ravascletto 2015 33
HSD_IT_FVG_Ravascletto 2016 58
HSD_IT_FVG_Ravascletto 2017 17
HSD_IT_FVG_Ravascletto 2018 65
HSD_IT_FVG_Ravascletto 2019 39
HSD_IT_FVG_Ravascletto 2020 5
HSD_IT_FVG_Rifugio_Arneri 2015 95
HSD_IT_FVG_Rifugio_Arneri 2016 104
HSD_IT_FVG_Rifugio_Arneri 2017 79
HSD_IT_FVG_Rifugio_Arneri 2018 146
HSD_IT_FVG_Rifugio_Arneri 2019 135
HSD_IT_FVG_Rifugio_Arneri 2020 47
HSD_IT_FVG_Rifugio_Zacchi 2019 81
HSD_IT_FVG_Rifugio_Zacchi 2020 44
HSD_IT_FVG_Sella_Nevea 1973 131
HSD_IT_FVG_Sella_Nevea 1977 150
HSD_IT_FVG_Sella_Nevea 1978 151
HSD_IT_FVG_Sella_Nevea 1979 138
HSD_IT_FVG_Sella_Nevea 1980 136
HSD_IT_FVG_Sella_Nevea 1981 117
HSD_IT_FVG_Sella_Nevea 1982 134
HSD_IT_FVG_Sella_Nevea 1983 120
HSD_IT_FVG_Sella_Nevea 1984 136
HSD_IT_FVG_Sella_Nevea 1985 151
HSD_IT_FVG_Sella_Nevea 1986 151
HSD_IT_FVG_Sella_Nevea 1987 141
HSD_IT_FVG_Sella_Nevea 1988 148
HSD_IT_FVG_Sella_Nevea 1989 110
HSD_IT_FVG_Sella_Nevea 1990 37
HSD_IT_FVG_Sella_Nevea 1991 137
HSD_IT_FVG_Sella_Nevea 1992 149
HSD_IT_FVG_Sella_Nevea 1993 118
HSD_IT_FVG_Sella_Nevea 1994 138
HSD_IT_FVG_Sella_Nevea 1995 126
HSD_IT_FVG_Sella_Nevea 1996 139
HSD_IT_FVG_Sella_Nevea 1997 118
HSD_IT_FVG_Sella_Nevea 1998 136
HSD_IT_FVG_Sella_Nevea 1999 140
HSD_IT_FVG_Sella_Nevea 2000 143
HSD_IT_FVG_Sella_Nevea 2001 114
HSD_IT_FVG_Sella_Nevea 2002 110
HSD_IT_FVG_Sella_Nevea 2005 149
HSD_IT_FVG_Sella_Nevea 2006 151
HSD_IT_FVG_Sella_Nevea 2007 129
HSD_IT_FVG_Sella_Nevea 2008 145
HSD_IT_FVG_Sella_Nevea 2009 153
HSD_IT_FVG_Sella_Nevea 2010 136
HSD_IT_FVG_Sella_Nevea 2011 131
HSD_IT_FVG_Sella_Nevea 2012 104
HSD_IT_FVG_Sella_Nevea 2013 148
HSD_IT_FVG_Sella_Nevea 2014 153
HSD_IT_FVG_Sella_Nevea 2015 129
HSD_IT_FVG_Sella_Nevea 2016 144
HSD_IT_FVG_Sella_Nevea 2017 82
HSD_IT_FVG_Sella_Nevea 2018 134
HSD_IT_FVG_Sella_Nevea 2019 116
HSD_IT_FVG_Sella_Nevea 2020 54
HSD_IT_FVG_Val_Saisera 1997 114
HSD_IT_FVG_Val_Saisera 1998 118
HSD_IT_FVG_Val_Saisera 1999 134
HSD_IT_FVG_Val_Saisera 2000 131
HSD_IT_FVG_Val_Saisera 2001 92
HSD_IT_FVG_Val_Saisera 2002 132
HSD_IT_FVG_Val_Saisera 2003 120
HSD_IT_FVG_Val_Saisera 2004 142
HSD_IT_FVG_Val_Saisera 2005 136
HSD_IT_FVG_Val_Saisera 2006 145
HSD_IT_FVG_Val_Saisera 2007 118
HSD_IT_FVG_Val_Saisera 2008 126
HSD_IT_FVG_Val_Saisera 2015 100
HSD_IT_FVG_Val_Saisera 2016 126
HSD_IT_FVG_Val_Saisera 2017 62
HSD_IT_FVG_Varmost 1985 117
HSD_IT_FVG_Varmost 1986 110
HSD_IT_FVG_Varmost 1987 97
HSD_IT_FVG_Varmost 1988 144
HSD_IT_FVG_Varmost 1991 103
HSD_IT_FVG_Varmost 1993 17
HSD_IT_FVG_Varmost 1994 57
HSD_IT_FVG_Varmost 2015 57
HSD_IT_FVG_Varmost 2016 120
HSD_IT_FVG_Varmost 2017 79
HSD_IT_FVG_Varmost 2018 133
HSD_IT_FVG_Varmost 2019 40
HSD_IT_FVG_Varmost 2020 34
HSD_IT_BZ_Bronzolo_Osservatore 1981 3
HSD_IT_BZ_Bronzolo_Osservatore 1984 30
HSD_IT_BZ_Bronzolo_Osservatore 1985 22
HSD_IT_BZ_Bronzolo_Osservatore 1986 7
HSD_IT_BZ_Bronzolo_Osservatore 1987 19
HSD_IT_BZ_Bronzolo_Osservatore 1988 8
HSD_IT_BZ_Bronzolo_Osservatore 1989 1
HSD_IT_BZ_Bronzolo_Osservatore 1990 2
HSD_IT_BZ_Bronzolo_Osservatore 2003 7
HSD_IT_BZ_Bronzolo_Osservatore 2004 16
HSD_IT_BZ_Bronzolo_Osservatore 2005 11
HSD_IT_BZ_Bronzolo_Osservatore 2006 1
HSD_IT_BZ_Bronzolo_Osservatore 2007 0
HSD_IT_BZ_Bronzolo_Osservatore 2008 3
HSD_IT_BZ_Bronzolo_Osservatore 2009 0
HSD_IT_BZ_Bronzolo_Osservatore 2010 5
HSD_IT_BZ_Bronzolo_Osservatore 2011 1
HSD_IT_BZ_Bronzolo_Osservatore 2012 2
HSD_IT_BZ_Bronzolo_Osservatore 2013 1
HSD_IT_BZ_Bronzolo_Osservatore 2014 0
HSD_IT_BZ_Bronzolo_Osservatore 2015 2
HSD_IT_BZ_Bronzolo_Osservatore 2016 2
HSD_IT_BZ_Bronzolo_Osservatore 2017 1
HSD_IT_BZ_Bronzolo_Osservatore 2018 7
HSD_IT_BZ_Bronzolo_Osservatore 2019 4
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1983 26
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1984 41
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1985 119
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1986 50
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1987 13
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1988 38
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1989 21
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1990 16
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2003 47
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2004 113
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2005 111
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2006 128
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2007 33
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2008 71
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2009 53
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2010 47
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2011 19
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2012 78
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2013 72
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2014 28
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2015 35
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2016 0
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2017 11
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2018 20
HSD_IT_BZ_Fontana_Bianca 1981 190
HSD_IT_BZ_Fontana_Bianca 1982 198
HSD_IT_BZ_Fontana_Bianca 1983 192
HSD_IT_BZ_Fontana_Bianca 1984 184
HSD_IT_BZ_Fontana_Bianca 1985 191
HSD_IT_BZ_Fontana_Bianca 1986 190
HSD_IT_BZ_Fontana_Bianca 1987 175
HSD_IT_BZ_Fontana_Bianca 1988 162
HSD_IT_BZ_Fontana_Bianca 1989 152
HSD_IT_BZ_Fontana_Bianca 1990 168
HSD_IT_BZ_Fontana_Bianca 1991 205
HSD_IT_BZ_Fontana_Bianca 1992 174
HSD_IT_BZ_Fontana_Bianca 1993 169
HSD_IT_BZ_Fontana_Bianca 1994 171
HSD_IT_BZ_Fontana_Bianca 1995 143
HSD_IT_BZ_Fontana_Bianca 1996 157
HSD_IT_BZ_Fontana_Bianca 1997 153
HSD_IT_BZ_Fontana_Bianca 1998 180
HSD_IT_BZ_Fontana_Bianca 1999 163
HSD_IT_BZ_Fontana_Bianca 2000 164
HSD_IT_BZ_Fontana_Bianca 2001 200
HSD_IT_BZ_Fontana_Bianca 2002 100
HSD_IT_BZ_Fontana_Bianca 2003 151
HSD_IT_BZ_Fontana_Bianca 2004 214
HSD_IT_BZ_Fontana_Bianca 2005 143
HSD_IT_BZ_Fontana_Bianca 2006 162
HSD_IT_BZ_Fontana_Bianca 2007 134
HSD_IT_BZ_Fontana_Bianca 2008 176
