data swe mean_swe covered mean_over_covered
1958-04-27 9.3984046670097 61.8198626545942 41765 377.374256043372
1958-04-28 9.36103690521646 61.5798498511928 41771 375.855121960486
1958-04-29 9.26174641853181 60.9321234214535 40912 379.710251232475
1958-04-30 9.09132209797817 59.8165349371253 39986 381.390621686466
1958-05-01 8.83144970215466 58.1092370691209 39015 379.725954120452
1958-05-02 8.54220573699534 56.2085945984701 37867 378.441318337195
1958-05-03 8.25337131983433 54.3095692765365 36689 377.395922391514
1958-05-04 7.91874432299429 52.1083129612716 35470 374.543741127408
1958-05-05 7.61014637624838 50.0810163431618 34289 372.370299446045
1958-05-06 7.2425633477523 47.6633537392248 32882 369.558411871817
1958-05-07 6.87052823528794 45.2167863574102 31496 366.016792564392
1958-05-08 6.46447665675771 42.5479190079995 30022 361.322846546149
1958-05-09 5.98727624957661 39.4068507244577 28186 356.447030406982
1958-05-10 5.5084576880506 36.2559738563978 26349 350.81015562877
1958-05-11 5.07020076880608 33.371925193672 24484 347.500641237211
1958-05-12 4.68488597072615 30.8371106439957 22774 345.216132247183
1958-05-13 4.35426084364355 28.6611160520919 21215 344.434607522832
1958-05-14 4.05683061175549 26.7040250804495 19757 344.597757669974
1958-05-15 3.87680126776466 25.5169326587322 18651 348.805291849039
1958-05-16 3.86599953291597 25.4466034568463 18690 347.11808442624
1958-05-17 3.9674167813026 26.1160634838977 23359 285.042874321812
1958-05-18 3.89234836869672 25.6231993686698 18909 345.478888478594
1958-05-19 3.71874895846038 24.4816921786485 16963 367.955662479432
1958-05-20 3.51826236682502 23.1630003490387 15890 371.64443687777
1958-05-21 3.33423194229733 21.9511145421117 14907 375.424874463401
1958-05-22 3.20714487955226 21.1147710585768 14091 382.033354350665
1958-05-23 3.12611346116514 20.5809194659054 13377 392.249831707561
1958-05-24 3.01272901543917 19.8345446674624 12643 399.971288263402
1958-05-25 2.90422060314872 19.1194523460987 11903 409.520582633807
1958-05-26 2.81756598616391 18.5468313527158 11184 422.794456384678
1958-05-27 2.73527868607663 18.0043510229031 10535 435.712130767933
1958-05-28 2.74159560389106 18.0454299198185 10224 449.990258557086
1958-05-29 2.69561661300062 17.7426148661083 9787 462.194482755613
1958-05-30 2.65375698854411 17.4665437718259 9352 476.166894907055
1958-05-31 2.63434367903138 17.338406602131 9177 481.687272705666
