0.0000000000 0.0000000000 0.0072528123 0.097838958 0.3984606 0.2926288 0.16844287 0.030787448 0.0045885139
0.0000000000 0.0000000000 0.0050350656 0.073008452 0.3731343 0.3071390 0.19888509 0.037223521 0.0055745370
0.0000000000 0.0000000000 0.0000000000 0.038478167 0.3274968 0.3469520 0.23562473 0.044747082 0.0067012538
0.0000000000 0.0000000000 0.0000000000 0.020046261 0.2783346 0.3662298 0.27422256 0.053199692 0.0079671036
0.0000000000 0.0000000000 0.0000000000 0.012691087 0.2376695 0.3784252 0.30256706 0.059705798 0.0089414479
0.0000000000 0.0000000000 0.0000000000 0.007345896 0.1932290 0.3906100 0.33280102 0.066113063 0.0099009901
0.0000000000 0.0000000000 0.0130145278 0.008777240 0.1637409 0.4125303 0.32960048 0.062953995 0.0093825666
0.0000000000 0.0000000000 0.0012459507 0.005232993 0.1275853 0.4610017 0.34512833 0.052080738 0.0077248941
0.0000000000 0.0000000000 0.0000000000 0.004910714 0.1526786 0.4734375 0.31540179 0.046651786 0.0069196429
0.0131154157 0.0000000000 0.0010088781 0.011501211 0.1668684 0.4727603 0.28631961 0.042171106 0.0062550444
0.0125027908 0.0000000000 0.0000000000 0.006697924 0.1542755 0.4701942 0.30274615 0.046662201 0.0069211878
0.0124812781 0.0000000000 0.0000000000 0.004243635 0.1330504 0.4707938 0.31952072 0.052171742 0.0077383924
0.0085748585 0.0000000000 0.0000000000 0.015949237 0.2454125 0.4561825 0.23272166 0.035842909 0.0053164123
0.0094966762 0.0000000000 0.0000000000 0.009496676 0.2070275 0.4744539 0.25394112 0.039696106 0.0058879392
0.0345800988 0.0000000000 0.0000000000 0.004704775 0.1329099 0.4695366 0.30134086 0.049635380 0.0072924018
0.0099918985 0.0000000000 0.0000000000 0.004320821 0.1145018 0.4744802 0.33189306 0.056440724 0.0083715906
0.0040950041 0.0000000000 0.0000000000 0.004368004 0.1029211 0.4843025 0.33852034 0.057330057 0.0084630085
0.0005211047 0.0000000000 0.0000000000 0.004689943 0.1122981 0.4841063 0.33559145 0.054715998 0.0080771235
0.0000000000 0.0000000000 0.0000000000 0.006498622 0.1358803 0.5275699 0.28219772 0.041748720 0.0061047657
0.0000000000 0.0000000000 0.0000000000 0.007205765 0.1433147 0.5162130 0.28462770 0.042433947 0.0062049640
0.0000000000 0.0000000000 0.0000000000 0.004047673 0.1189566 0.5097819 0.31279514 0.047447718 0.0069709917
0.0000000000 0.0000000000 0.0000000000 0.003575990 0.1047254 0.4945083 0.33537676 0.053895275 0.0079182631
0.0000000000 0.0000000000 0.0000000000 0.003700541 0.0973527 0.4742385 0.35582124 0.060062625 0.0088243666
0.0000000000 0.0000000000 0.0000000000 0.003237119 0.0949555 0.4852981 0.35095765 0.057189102 0.0083625573
0.0000000000 0.0001231603 0.0051111522 0.174887616 0.4322310 0.3092555 0.07087875 0.006558286 0.0009544923
0.0000000000 0.0000000000 0.0030025130 0.147188408 0.4261610 0.3400020 0.07568291 0.006951470 0.0010117163
0.0000000000 0.0005583473 0.0064650739 0.175673690 0.4200535 0.3205207 0.06955832 0.006259367 0.0009109877
0.0004640625 0.0002183823 0.0061693009 0.169000628 0.4351814 0.3169547 0.06535091 0.005814430 0.0008462315
0.0005159646 0.0000910526 0.0045222775 0.135668326 0.4361114 0.3430861 0.07259925 0.006464732 0.0009408765
0.0000000000 0.0001019472 0.0025826622 0.104665783 0.4299453 0.3731607 0.08125191 0.007238251 0.0010534543
0.0000000000 0.0000000000 0.0016279575 0.086896751 0.4241010 0.3919760 0.08657116 0.007705665 0.0011214818
0.0000000000 0.0000000000 0.0008864223 0.074883416 0.4163102 0.4064054 0.09211084 0.008209042 0.0011947431
0.0000000000 0.0000000000 0.0003291233 0.063973341 0.4034229 0.4239108 0.09832559 0.008762908 0.0012753528
0.0000000000 0.0000000000 0.0002138854 0.056508534 0.3920520 0.4385507 0.10223724 0.009111520 0.0013260897
0.0000000000 0.0000000000 0.0001722208 0.048006544 0.3776802 0.4602601 0.10337553 0.009170757 0.0013347111
0.0000000000 0.0000000000 0.0001435201 0.041094580 0.3497106 0.4827537 0.11462470 0.010189925 0.0014830407
0.0000000000 0.0000000000 0.0000000000 0.034255237 0.3123660 0.5085501 0.13141255 0.011711662 0.0017045142
0.0000000000 0.0000000000 0.0000000000 0.028515303 0.2783094 0.5270262 0.15068754 0.013497244 0.0019643876
0.0000000000 0.0000000000 0.0000000000 0.024349520 0.2625574 0.5313065 0.16481147 0.014818422 0.0021566718
0.0000000000 0.0000000000 0.0000000000 0.023695636 0.2467437 0.5380823 0.17352270 0.015674443 0.0022812569
0.0000000000 0.0000000000 0.0085401460 0.040875912 0.2336496 0.5276642 0.17145985 0.015547445 0.0022627737
0.0001431332 0.0016460316 0.0069419595 0.049309382 0.2458312 0.5111286 0.16753739 0.015243684 0.0022185644
0.0000000000 0.0006171887 0.0045517667 0.030705138 0.2370005 0.5278506 0.18045055 0.016432649 0.0023916062
0.0000000000 0.0000815661 0.0021207178 0.024469821 0.2221860 0.5404568 0.19078303 0.017373573 0.0025285481
0.0000000000 0.0000000000 0.0010256410 0.022222222 0.2135897 0.5430769 0.19923077 0.018205128 0.0026495726
0.0000000000 0.0000000000 0.0045673687 0.038568891 0.2134822 0.5260086 0.19673518 0.018015732 0.0026220080
0.0012062011 0.0060310053 0.1570631970 0.383789449 0.2510876 0.1493119 0.04668591 0.004211817 0.0006129874
0.0017295409 0.0067982944 0.1528331935 0.378289981 0.2731305 0.1425244 0.04051578 0.003647448 0.0005308492
