0.00169075 0.00000000000 0.00010971546 0.00185403097 0.0174258200 0.04759067 0.08211222 0.04916588 0.011755418
0.00167207 0.00000000000 0.00005029874 0.00134323815 0.0162292299 0.04686601 0.08143261 0.04906328 0.011752393
0.00166036 0.00000000000 0.00000000000 0.00085932684 0.0148823141 0.04626116 0.08069165 0.04896247 0.011746308
0.00165113 0.00000000000 0.00000000000 0.00063853080 0.0137477383 0.04554537 0.07987629 0.04886281 0.011740684
0.00164244 0.00000000000 0.00000000000 0.00055126812 0.0129618713 0.04498649 0.07899411 0.04876628 0.011737286
0.00163389 0.00000000000 0.00000000000 0.00050329104 0.0123620782 0.04454816 0.07824902 0.04867493 0.011732340
0.00170622 0.00000000000 0.00007039541 0.00050325370 0.0122205973 0.04529931 0.07913784 0.04897377 0.011799665
0.00192033 0.00000000000 0.00000711491 0.00048563651 0.0123912292 0.04755403 0.08113512 0.04950853 0.011898137
0.00191680 0.00000000000 0.00000000000 0.00049862554 0.0126758327 0.04823718 0.08126632 0.04953461 0.011914416
0.00205290 0.00000000000 0.00000641898 0.00054278091 0.0128956470 0.04879477 0.08115229 0.04949491 0.011915620
0.00201945 0.00000000000 0.00000000000 0.00050092917 0.0127580068 0.04847972 0.08073761 0.04944071 0.011912546
0.00198160 0.00000000000 0.00000000000 0.00047758607 0.0123024751 0.04765021 0.08027676 0.04939074 0.011909415
0.00198681 0.00000000000 0.00000000000 0.00059378709 0.0139409166 0.05012368 0.08095534 0.04950291 0.011926695
0.00195431 0.00000000000 0.00000000000 0.00052673398 0.0132067857 0.04951287 0.08069985 0.04946255 0.011923774
0.00224125 0.00000000000 0.00000000000 0.00047441907 0.0121728490 0.04831610 0.08040625 0.04942765 0.011920946
0.00187762 0.00000000000 0.00000000000 0.00045733640 0.0117410259 0.04746134 0.08007138 0.04941668 0.011926442
0.00183908 0.00000000000 0.00000000000 0.00045556427 0.0116932434 0.04810660 0.08031883 0.04953104 0.011973708
0.00187969 0.00000000000 0.00000000000 0.00046319730 0.0120476567 0.04939556 0.08114807 0.04955018 0.011983184
0.00191723 0.00000000000 0.00000000000 0.00049149763 0.0126644220 0.05208638 0.08248882 0.04956678 0.011984467
0.00190583 0.00000000000 0.00000000000 0.00048433608 0.0126884009 0.05194056 0.08246832 0.04953967 0.011982306
0.00189324 0.00000000000 0.00000000000 0.00044639681 0.0121393664 0.05088663 0.08210359 0.04950397 0.011980229
0.00186969 0.00000000000 0.00000000000 0.00042895997 0.0116548970 0.04963621 0.08163456 0.04947121 0.011978227
0.00185073 0.00000000000 0.00000000000 0.00041549354 0.0112557693 0.04834759 0.08107305 0.04943468 0.011976294
0.00184182 0.00000000000 0.00000000000 0.00040442984 0.0110478116 0.04790904 0.08089143 0.04948933 0.011993080
0.00204422 0.00000860546 0.00039504914 0.01762957339 0.0630994156 0.07829863 0.08660195 0.05010194 0.012092824
0.00206989 0.00000000000 0.00021783447 0.01591521436 0.0630944981 0.08043722 0.08676239 0.05010160 0.012092501
0.00209349 0.00003217132 0.00053265744 0.02083005361 0.0738435322 0.08732128 0.08798943 0.05028327 0.012130696
0.00218588 0.00001657582 0.00056260445 0.02231577289 0.0836403343 0.09467584 0.08915348 0.05031417 0.012134860
0.00218040 0.00000839234 0.00048199969 0.01750662027 0.0792784023 0.09406950 0.08910533 0.05030291 0.012134196
0.00214918 0.00000461934 0.00025853249 0.01281937270 0.0728287155 0.09314519 0.08905485 0.05028999 0.012133010
0.00216048 0.00000000000 0.00014094589 0.01063172143 0.0697499703 0.09417465 0.08928354 0.05033195 0.012146389
0.00215726 0.00000000000 0.00006874870 0.00912499072 0.0664509513 0.09445400 0.08957813 0.05034227 0.012147045
0.00215097 0.00000000000 0.00002449072 0.00760643116 0.0617888021 0.09359615 0.08961317 0.05034333 0.012148362
0.00219302 0.00000000000 0.00001668052 0.00663893511 0.0591568919 0.09795453 0.09173807 0.05060532 0.012199358
0.00239284 0.00000000000 0.00001293328 0.00617045329 0.0632107431 0.12065343 0.10236509 0.05189821 0.012374871
0.00233642 0.00000000000 0.00000752096 0.00464889090 0.0534715690 0.11499989 0.10211487 0.05189738 0.012375206
0.00229218 0.00000000000 0.00000000000 0.00342946319 0.0446148091 0.10932548 0.10196765 0.05189148 0.012374485
0.00225524 0.00000000000 0.00000000000 0.00257443036 0.0375291339 0.10287472 0.10171797 0.05189084 0.012374791
0.00222556 0.00000000000 0.00000000000 0.00214549358 0.0338271678 0.09825648 0.10166576 0.05191916 0.012378343
0.00220603 0.00000000000 0.00000000000 0.00192241669 0.0314177383 0.09516485 0.10146156 0.05193714 0.012382129
0.00219607 0.00000000000 0.00043764987 0.00272573378 0.0302258772 0.09474905 0.10155290 0.05197226 0.012391872
0.00221739 0.00003710198 0.00034950849 0.00280402076 0.0295400230 0.09409694 0.10152030 0.05196573 0.012391015
0.00220538 0.00001191512 0.00021678074 0.00225010024 0.0281867207 0.09265605 0.10148437 0.05195854 0.012390150
0.00219310 0.00000166859 0.00011076430 0.00191206120 0.0269393309 0.09154659 0.10144345 0.05195113 0.012389274
0.00217608 0.00000000000 0.00005853346 0.00167000774 0.0259149646 0.09028197 0.10139128 0.05194468 0.012388728
0.00216778 0.00000000000 0.00011178151 0.00207606568 0.0256274186 0.08969709 0.10140579 0.05194473 0.012388817
0.00240195 0.00076889245 0.01905169919 0.04643146585 0.0522567606 0.09794816 0.10293566 0.05203796 0.012397418
0.00279616 0.00142445074 0.02388831000 0.06250642360 0.0669634184 0.10380581 0.10377961 0.05208504 0.012407032
0.00339745 0.00227933391 0.01918016226 0.06436131406 0.0775775592 0.11015374 0.10438516 0.05212119 0.012414846
0.00337849 0.00217809371 0.01322488123 0.05865474838 0.0785608395 0.11143773 0.10450524 0.05212557 0.012416029
0.00480171 0.00387248213 0.01115487712 0.05395792857 0.0787321542 0.11226354 0.10455547 0.05212383 0.012415577
0.00410295 0.00356577217 0.01005137991 0.05143485331 0.0807849818 0.11423220 0.10481898 0.05211871 0.012415110
0.00302844 0.00212653399 0.00901717041 0.05163781618 0.0851243142 0.11761735 0.10537186 0.05211223 0.012414361
0.00256426 0.00094453390 0.00831271341 0.05444720575 0.0916005534 0.12176856 0.10603867 0.05211346 0.012415708
0.00339549 0.00469697629 0.06340616071 0.19593532535 0.1861583089 0.15219833 0.11053769 0.05237216 0.012440203
0.00486976 0.02231931761 0.16747584564 0.27593590421 0.2211984824 0.16316660 0.11221138 0.05251302 0.012457333
0.00479182 0.02026957927 0.17124611876 0.29751591609 0.2397195732 0.17091530 0.11330752 0.05268863 0.012499036
0.00524467 0.01800648018 0.16732845071 0.30272152809 0.2477733967 0.17582563 0.11384071 0.05272294 0.012504440
0.00620401 0.01504745611 0.15341340754 0.29568708137 0.2488363685 0.17694198 0.11405268 0.05274241 0.012507719
0.00523029 0.01136158401 0.13562802065 0.28390324655 0.2462342337 0.17665088 0.11402441 0.05273817 0.012507434
