station year duration start
HSD_IT_PIE_TO_ROSONE 2008 5 125
HSD_IT_PIE_TO_ROSONE 2009 28 98
HSD_IT_PIE_TO_ROSONE 2010 8 131
HSD_IT_PIE_TO_ROSONE 2011 7 92
HSD_IT_PIE_TO_ROSONE 2012 7 154
HSD_IT_PIE_TO_ROSONE 2013 5 176
HSD_IT_PIE_TO_ROSONE 2014 5 135
HSD_IT_PIE_TO_ROSONE 2015 5 159
HSD_IT_PIE_TO_ROSONE 2016 2 199
HSD_IT_PIE_TO_ROSONE 2017 0 NA
HSD_IT_PIE_TO_ROSONE 2018 11 102
HSD_IT_PIE_TO_ROSONE 2019 0 NA
HSD_IT_PIE_TO_ROSONE 2020 4 104
HSD_IT_PIE_TO_ROSONE 2021 11 125
HSD_IT_PIE_TO_ROSONE 2022 0 NA
HSD_IT_PIE_TO_SAUZE_CESANA 2001 168 64
HSD_IT_PIE_TO_SAUZE_CESANA 2002 45 167
HSD_IT_PIE_TO_SAUZE_CESANA 2003 136 76
HSD_IT_PIE_TO_SAUZE_CESANA 2004 165 50
HSD_IT_PIE_TO_SAUZE_CESANA 2005 100 90
HSD_IT_PIE_TO_SAUZE_CESANA 2006 127 91
HSD_IT_PIE_TO_SAUZE_CESANA 2007 60 97
HSD_IT_PIE_TO_SAUZE_CESANA 2008 118 83
HSD_IT_PIE_TO_SAUZE_CESANA 2009 188 66
HSD_IT_PIE_TO_SAUZE_CESANA 2010 120 121
HSD_IT_PIE_TO_SAUZE_CESANA 2011 144 76
HSD_IT_PIE_TO_SAUZE_CESANA 2012 80 103
HSD_IT_PIE_TO_SAUZE_CESANA 2013 180 57
HSD_IT_PIE_TO_SAUZE_CESANA 2014 88 137
HSD_IT_PIE_TO_SAUZE_CESANA 2015 78 138
HSD_IT_PIE_TO_SAUZE_CESANA 2016 101 124
HSD_IT_PIE_TO_SAUZE_CESANA 2017 136 66
HSD_IT_PIE_TO_SAUZE_CESANA 2018 157 92
HSD_IT_PIE_TO_SAUZE_CESANA 2019 97 84
HSD_IT_PIE_TO_SAUZE_CESANA 2020 153 63
HSD_IT_PIE_TO_SAUZE_CESANA 2021 93 92
HSD_IT_PIE_TO_SAUZE_CESANA 2022 64 62
HSD_IT_PIE_TO_SOMMEILLER 2011 145 109
HSD_IT_PIE_TO_SOMMEILLER 2012 185 112
HSD_IT_PIE_TO_SOMMEILLER 2013 212 109
HSD_IT_PIE_TO_SOMMEILLER 2014 278 41
HSD_IT_PIE_TO_SOMMEILLER 2015 228 65
HSD_IT_PIE_TO_SOMMEILLER 2016 184 120
HSD_IT_PIE_TO_SOMMEILLER 2017 219 66
HSD_IT_PIE_TO_SOMMEILLER 2018 156 145
HSD_IT_PIE_TO_SOMMEILLER 2019 247 55
HSD_IT_PIE_TO_SOMMEILLER 2020 262 45
HSD_IT_PIE_TO_SOMMEILLER 2021 267 28
HSD_IT_PIE_TO_SOMMEILLER 2022 205 62
HSD_IT_PIE_TO_VAL_CLAREA 2006 15 169
HSD_IT_PIE_TO_VAL_CLAREA 2007 10 100
HSD_IT_PIE_TO_VAL_CLAREA 2008 5 127
HSD_IT_PIE_TO_VAL_CLAREA 2009 24 127
HSD_IT_PIE_TO_VAL_CLAREA 2010 33 112
HSD_IT_PIE_TO_VAL_CLAREA 2011 16 107
HSD_IT_PIE_TO_VAL_CLAREA 2012 11 153
HSD_IT_PIE_TO_VAL_CLAREA 2013 13 198
HSD_IT_PIE_TO_VAL_CLAREA 2014 31 147
HSD_IT_PIE_TO_VAL_CLAREA 2015 22 155
HSD_IT_PIE_TO_VAL_CLAREA 2016 15 174
HSD_IT_PIE_TO_VAL_CLAREA 2017 6 149
HSD_IT_PIE_TO_VAL_CLAREA 2018 20 93
HSD_IT_PIE_TO_VAL_CLAREA 2019 14 154
HSD_IT_PIE_TO_VAL_CLAREA 2020 11 105
HSD_IT_PIE_TO_VAL_CLAREA 2021 22 116
HSD_IT_PIE_TO_VAL_CLAREA 2022 4 62
HSD_IT_PIE_VB_ALPE_VEGLIA 2003 175 65
HSD_IT_PIE_VB_ALPE_VEGLIA 2004 211 56
HSD_IT_PIE_VB_ALPE_VEGLIA 2005 121 91
HSD_IT_PIE_VB_ALPE_VEGLIA 2006 157 87
HSD_IT_PIE_VB_ALPE_VEGLIA 2007 132 97
HSD_IT_PIE_VB_ALPE_VEGLIA 2008 187 71
HSD_IT_PIE_VB_ALPE_VEGLIA 2009 210 62
HSD_IT_PIE_VB_ALPE_VEGLIA 2010 159 89
HSD_IT_PIE_VB_ALPE_VEGLIA 2011 159 62
HSD_IT_PIE_VB_ALPE_VEGLIA 2012 157 93
HSD_IT_PIE_VB_ALPE_VEGLIA 2013 204 69
HSD_IT_PIE_VB_ALPE_VEGLIA 2014 133 116
HSD_IT_PIE_VB_ALPE_VEGLIA 2015 186 66
HSD_IT_PIE_VB_ALPE_VEGLIA 2016 128 125
HSD_IT_PIE_VB_ALPE_VEGLIA 2017 151 71
HSD_IT_PIE_VB_ALPE_VEGLIA 2018 205 66
HSD_IT_PIE_VB_ALPE_VEGLIA 2019 208 61
HSD_IT_PIE_VB_ALPE_VEGLIA 2020 165 68
HSD_IT_PIE_VB_ALPE_VEGLIA 2021 156 98
HSD_IT_PIE_VB_ALPE_VEGLIA 2022 128 75
HSD_IT_FVG_Casetta_in_Canada 2008 1 161
HSD_IT_FVG_Casetta_in_Canada 2009 21 134
HSD_IT_FVG_Casetta_in_Canada 2010 13 109
HSD_IT_FVG_Casetta_in_Canada 2011 5 169
HSD_IT_FVG_Casetta_in_Canada 2012 6 105
HSD_IT_FVG_Casetta_in_Canada 2013 16 199
HSD_IT_FVG_Casetta_in_Canada 2014 44 145
HSD_IT_FVG_Casetta_in_Canada 2015 9 70
HSD_IT_FVG_Casetta_in_Canada 2016 38 162
HSD_IT_FVG_Casetta_in_Canada 2017 5 181
HSD_IT_FVG_Casetta_in_Canada 2018 12 117
HSD_IT_FVG_Casetta_in_Canada 2019 17 149
HSD_IT_FVG_Florianca 2001 30 104
HSD_IT_FVG_Florianca 2002 10 137
HSD_IT_FVG_Florianca 2003 11 130
HSD_IT_FVG_Florianca 2004 35 163
HSD_IT_FVG_Florianca 2005 33 131
HSD_IT_FVG_Florianca 2006 46 166
HSD_IT_FVG_Forni_di_Sopra 2001 20 140
HSD_IT_FVG_Forni_di_Sopra 2002 28 160
HSD_IT_FVG_Forni_di_Sopra 2003 34 128
HSD_IT_FVG_Forni_di_Sopra 2004 103 120
HSD_IT_FVG_Forni_di_Sopra 2005 44 112
HSD_IT_FVG_Forni_di_Sopra 2006 96 110
HSD_IT_FVG_Forni_di_Sopra 2007 23 145
HSD_IT_FVG_Forni_di_Sopra 2008 37 136
HSD_IT_FVG_Forni_di_Sopra 2009 133 91
HSD_IT_FVG_Forni_di_Sopra 2010 79 123
HSD_IT_FVG_Forni_di_Sopra 2011 59 80
HSD_IT_FVG_Forni_di_Sopra 2012 21 159
HSD_IT_FVG_Forni_di_Sopra 2013 78 137
HSD_IT_FVG_Forni_di_Sopra 2014 93 114
HSD_IT_FVG_Forni_di_Sopra 2015 13 152
HSD_IT_FVG_Forni_di_Sopra 2016 52 162
HSD_IT_FVG_Forni_di_Sopra 2017 13 156
HSD_IT_FVG_Forni_di_Sopra 2018 92 104
HSD_IT_FVG_Forni_di_Sopra 2019 28 150
HSD_IT_FVG_Forni_di_Sopra 2020 13 68
HSD_IT_FVG_Fusine_Val_Romana 2001 57 104
HSD_IT_FVG_Fusine_Val_Romana 2002 24 104
HSD_IT_FVG_Fusine_Val_Romana 2003 27 129
HSD_IT_FVG_Fusine_Val_Romana 2004 57 102
HSD_IT_FVG_Fusine_Val_Romana 2005 45 110
HSD_IT_FVG_Fusine_Val_Romana 2006 56 88
HSD_IT_FVG_Fusine_Val_Romana 2007 22 109
HSD_IT_FVG_Fusine_Val_Romana 2008 24 123
HSD_IT_FVG_Fusine_Val_Romana 2009 84 86
HSD_IT_FVG_Fusine_Val_Romana 2010 36 140
HSD_IT_FVG_Fusine_Val_Romana 2011 71 90
HSD_IT_FVG_Fusine_Val_Romana 2012 31 104
HSD_IT_FVG_Fusine_Val_Romana 2013 39 185
HSD_IT_FVG_Fusine_Val_Romana 2014 28 103
HSD_IT_FVG_Fusine_Val_Romana 2015 21 117
HSD_IT_FVG_Fusine_Val_Romana 2016 31 162
HSD_IT_FVG_Fusine_Val_Romana 2017 18 134
HSD_IT_FVG_Fusine_Val_Romana 2018 58 87
HSD_IT_FVG_Fusine_Val_Romana 2019 25 83
HSD_IT_FVG_Fusine_Val_Romana 2020 35 102
HSD_IT_FVG_Monte_Zoncolan 2001 156 65
HSD_IT_FVG_Monte_Zoncolan 2002 37 160
HSD_IT_FVG_Monte_Zoncolan 2003 62 97
HSD_IT_FVG_Monte_Zoncolan 2004 87 100
HSD_IT_FVG_Monte_Zoncolan 2005 146 71
HSD_IT_FVG_Monte_Zoncolan 2006 89 152
HSD_IT_FVG_Monte_Zoncolan 2007 96 131
HSD_IT_FVG_Monte_Zoncolan 2008 69 127
HSD_IT_FVG_Monte_Zoncolan 2009 142 74
HSD_IT_FVG_Monte_Zoncolan 2010 125 106
HSD_IT_FVG_Monte_Zoncolan 2011 89 78
HSD_IT_FVG_Monte_Zoncolan 2012 80 106
HSD_IT_FVG_Monte_Zoncolan 2013 79 90
HSD_IT_FVG_Monte_Zoncolan 2014 160 73
HSD_IT_FVG_Monte_Zoncolan 2015 117 95
HSD_IT_FVG_Monte_Zoncolan 2016 81 144
HSD_IT_FVG_Monte_Zoncolan 2017 36 173
HSD_IT_FVG_Monte_Zoncolan 2018 166 68
HSD_IT_FVG_Monte_Zoncolan 2019 69 136
HSD_IT_FVG_Monte_Zoncolan 2020 153 67
HSD_IT_FVG_Passo_Pramollo 2001 141 65
HSD_IT_FVG_Passo_Pramollo 2002 40 157
HSD_IT_FVG_Passo_Pramollo 2003 117 87
HSD_IT_FVG_Passo_Pramollo 2004 113 110
HSD_IT_FVG_Passo_Pramollo 2005 72 169
HSD_IT_FVG_Passo_Pramollo 2006 151 102
HSD_IT_FVG_Passo_Pramollo 2007 96 135
HSD_IT_FVG_Passo_Pramollo 2008 115 138
HSD_IT_FVG_Passo_Pramollo 2009 176 86
HSD_IT_FVG_Passo_Pramollo 2010 87 94
HSD_IT_FVG_Passo_Pramollo 2011 115 106
HSD_IT_FVG_Passo_Pramollo 2012 70 117
HSD_IT_FVG_Passo_Pramollo 2013 158 89
HSD_IT_FVG_Passo_Pramollo 2014 128 119
HSD_IT_FVG_Passo_Pramollo 2015 40 148
HSD_IT_FVG_Passo_Pramollo 2016 80 154
HSD_IT_FVG_Passo_Pramollo 2017 74 135
HSD_IT_FVG_Passo_Pramollo 2018 100 144
HSD_IT_FVG_Passo_Pramollo 2019 81 140
HSD_IT_FVG_Passo_Pramollo 2020 78 64
HSD_IT_FVG_Pradibosco 2001 27 111
HSD_IT_FVG_Pradibosco 2002 14 168
HSD_IT_FVG_Pradibosco 2003 13 124
HSD_IT_FVG_Pradibosco 2004 24 177
HSD_IT_FVG_Pradibosco 2005 31 106
HSD_IT_FVG_Pradibosco 2006 39 115
HSD_IT_FVG_Pradibosco 2007 18 145
HSD_IT_FVG_Pradibosco 2008 11 131
HSD_IT_FVG_Pradibosco 2009 60 117
HSD_IT_FVG_Pradibosco 2010 77 107
HSD_IT_FVG_Pradibosco 2011 25 106
HSD_IT_FVG_Pradibosco 2012 16 95
HSD_IT_FVG_Pradibosco 2013 29 90
HSD_IT_FVG_Pradibosco 2014 85 109
HSD_IT_FVG_Pradibosco 2015 21 135
HSD_IT_FVG_Pradibosco 2016 38 162
HSD_IT_FVG_Ravascletto 2001 12 124
HSD_IT_FVG_Ravascletto 2002 22 160
HSD_IT_FVG_Ravascletto 2003 12 102
HSD_IT_FVG_Ravascletto 2004 44 120
HSD_IT_FVG_Ravascletto 2005 26 115
HSD_IT_FVG_Ravascletto 2006 33 118
HSD_IT_FVG_Ravascletto 2007 14 142
HSD_IT_FVG_Ravascletto 2008 18 121
HSD_IT_FVG_Ravascletto 2009 117 86
HSD_IT_FVG_Ravascletto 2010 94 107
HSD_IT_FVG_Ravascletto 2011 50 87
HSD_IT_FVG_Ravascletto 2012 12 151
HSD_IT_FVG_Ravascletto 2013 60 137
HSD_IT_FVG_Ravascletto 2014 47 84
HSD_IT_FVG_Ravascletto 2015 9 70
HSD_IT_FVG_Ravascletto 2016 41 162
HSD_IT_FVG_Ravascletto 2017 6 136
HSD_IT_FVG_Ravascletto 2018 40 155
HSD_IT_FVG_Ravascletto 2019 18 150
HSD_IT_FVG_Ravascletto 2020 15 103
HSD_IT_FVG_Rifugio_Arneri 2015 89 139
HSD_IT_FVG_Rifugio_Arneri 2016 84 158
HSD_IT_FVG_Rifugio_Arneri 2017 33 172
HSD_IT_FVG_Rifugio_Arneri 2018 166 67
HSD_IT_FVG_Rifugio_Arneri 2019 62 199
HSD_IT_FVG_Rifugio_Arneri 2020 34 185
HSD_IT_FVG_Rifugio_Zacchi 2019 42 140
HSD_IT_FVG_Rifugio_Zacchi 2020 31 64
HSD_IT_FVG_Sella_Nevea 2001 46 63
HSD_IT_FVG_Sella_Nevea 2002 37 138
HSD_IT_FVG_Sella_Nevea 2003 25 148
HSD_IT_FVG_Sella_Nevea 2004 134 101
HSD_IT_FVG_Sella_Nevea 2005 67 86
HSD_IT_FVG_Sella_Nevea 2006 152 84
HSD_IT_FVG_Sella_Nevea 2007 103 96
HSD_IT_FVG_Sella_Nevea 2008 81 115
HSD_IT_FVG_Sella_Nevea 2009 72 149
HSD_IT_FVG_Sella_Nevea 2010 42 134
HSD_IT_FVG_Sella_Nevea 2011 117 85
HSD_IT_FVG_Sella_Nevea 2012 80 99
HSD_IT_FVG_Sella_Nevea 2013 95 134
HSD_IT_FVG_Sella_Nevea 2014 114 84
HSD_IT_FVG_Sella_Nevea 2015 48 72
HSD_IT_FVG_Sella_Nevea 2016 64 155
HSD_IT_FVG_Sella_Nevea 2017 65 142
HSD_IT_FVG_Sella_Nevea 2018 58 68
HSD_IT_FVG_Sella_Nevea 2019 75 123
HSD_IT_FVG_Sella_Nevea 2020 67 67
HSD_IT_FVG_Val_Saisera 2001 60 102
HSD_IT_FVG_Val_Saisera 2002 6 120
HSD_IT_FVG_Val_Saisera 2003 32 108
HSD_IT_FVG_Val_Saisera 2004 108 117
HSD_IT_FVG_Val_Saisera 2005 44 155
HSD_IT_FVG_Val_Saisera 2006 130 88
HSD_IT_FVG_Val_Saisera 2007 29 144
HSD_IT_FVG_Val_Saisera 2008 28 116
HSD_IT_FVG_Val_Saisera 2009 79 148
HSD_IT_FVG_Val_Saisera 2010 44 132
HSD_IT_FVG_Val_Saisera 2011 34 106
HSD_IT_FVG_Val_Saisera 2012 36 93
HSD_IT_FVG_Val_Saisera 2013 78 148
HSD_IT_FVG_Val_Saisera 2014 131 79
HSD_IT_FVG_Val_Saisera 2015 13 113
HSD_IT_FVG_Val_Saisera 2016 57 151
HSD_IT_FVG_Val_Saisera 2017 15 132
HSD_IT_FVG_Varmost 2001 48 191
HSD_IT_FVG_Varmost 2002 13 178
HSD_IT_FVG_Varmost 2003 57 97
HSD_IT_FVG_Varmost 2004 50 176
HSD_IT_FVG_Varmost 2005 12 117
HSD_IT_FVG_Varmost 2006 32 206
HSD_IT_FVG_Varmost 2007 11 145
HSD_IT_FVG_Varmost 2008 18 136
HSD_IT_FVG_Varmost 2009 42 200
HSD_IT_FVG_Varmost 2010 44 108
HSD_IT_FVG_Varmost 2011 22 80
HSD_IT_FVG_Varmost 2012 8 224
HSD_IT_FVG_Varmost 2013 27 135
HSD_IT_FVG_Varmost 2014 97 114
HSD_IT_FVG_Varmost 2015 11 72
HSD_IT_FVG_Varmost 2016 42 161
HSD_IT_FVG_Varmost 2017 12 160
HSD_IT_FVG_Varmost 2018 42 178
HSD_IT_FVG_Varmost 2019 15 153
HSD_IT_FVG_Varmost 2020 17 70
HSD_IT_BZ_Bronzolo_Osservatore 2001 4 124
HSD_IT_BZ_Bronzolo_Osservatore 2002 0 NA
HSD_IT_BZ_Bronzolo_Osservatore 2003 10 144
HSD_IT_BZ_Bronzolo_Osservatore 2004 13 121
HSD_IT_BZ_Bronzolo_Osservatore 2005 27 119
HSD_IT_BZ_Bronzolo_Osservatore 2006 54 89
HSD_IT_BZ_Bronzolo_Osservatore 2007 0 NA
HSD_IT_BZ_Bronzolo_Osservatore 2008 0 NA
HSD_IT_BZ_Bronzolo_Osservatore 2009 25 135
HSD_IT_BZ_Bronzolo_Osservatore 2010 29 114
HSD_IT_BZ_Bronzolo_Osservatore 2011 8 93
HSD_IT_BZ_Bronzolo_Osservatore 2012 0 NA
HSD_IT_BZ_Bronzolo_Osservatore 2013 17 105
HSD_IT_BZ_Bronzolo_Osservatore 2014 0 NA
HSD_IT_BZ_Bronzolo_Osservatore 2015 2 152
HSD_IT_BZ_Bronzolo_Osservatore 2016 11 124
HSD_IT_BZ_Bronzolo_Osservatore 2017 0 NA
HSD_IT_BZ_Bronzolo_Osservatore 2018 28 112
HSD_IT_BZ_Bronzolo_Osservatore 2019 13 154
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2001 11 141
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2002 4 145
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2003 4 145
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2004 27 170
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2005 4 92
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2006 38 86
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2007 6 144
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2008 36 128
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2009 25 93
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2010 30 153
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2011 22 93
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2012 8 103
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2013 28 162
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2014 68 113
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2015 5 158
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2016 12 162
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2017 7 156
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2018 20 118
HSD_IT_BZ_Fontana_Bianca 2001 190 60
HSD_IT_BZ_Fontana_Bianca 2002 53 160
HSD_IT_BZ_Fontana_Bianca 2003 102 118
HSD_IT_BZ_Fontana_Bianca 2004 209 52
HSD_IT_BZ_Fontana_Bianca 2005 114 86
HSD_IT_BZ_Fontana_Bianca 2006 159 85
HSD_IT_BZ_Fontana_Bianca 2007 32 98
HSD_IT_BZ_Fontana_Bianca 2008 80 103
HSD_IT_BZ_Fontana_Bianca 2009 187 72
HSD_IT_BZ_Fontana_Bianca 2010 157 84
HSD_IT_BZ_Fontana_Bianca 2011 174 47
HSD_IT_BZ_Fontana_Bianca 2012 37 142
HSD_IT_BZ_Fontana_Bianca 2013 89 158
HSD_IT_BZ_Fontana_Bianca 2014 113 116
HSD_IT_BZ_Fontana_Bianca 2015 97 137
HSD_IT_BZ_Fontana_Bianca 2016 68 153
HSD_IT_BZ_Fontana_Bianca 2017 51 156
HSD_IT_BZ_Fontana_Bianca 2018 154 102
HSD_IT_BZ_Fontana_Bianca 2019 40 212
HSD_IT_BZ_Luson_Osservatore 2001 45 114
HSD_IT_BZ_Luson_Osservatore 2002 3 146
HSD_IT_BZ_Luson_Osservatore 2003 10 82
HSD_IT_BZ_Luson_Osservatore 2004 42 120
HSD_IT_BZ_Luson_Osservatore 2005 6 117
HSD_IT_BZ_Luson_Osservatore 2006 40 88
HSD_IT_BZ_Luson_Osservatore 2007 29 144
HSD_IT_BZ_Luson_Osservatore 2008 23 127
HSD_IT_BZ_Luson_Osservatore 2009 59 133
HSD_IT_BZ_Luson_Osservatore 2010 52 91
HSD_IT_BZ_Luson_Osservatore 2011 49 87
HSD_IT_BZ_Luson_Osservatore 2012 48 98
HSD_IT_BZ_Luson_Osservatore 2013 43 137
HSD_IT_BZ_Luson_Osservatore 2014 63 126
HSD_IT_BZ_Luson_Osservatore 2015 5 139
HSD_IT_BZ_Luson_Osservatore 2016 8 162
HSD_IT_BZ_Luson_Osservatore 2017 9 136
HSD_IT_BZ_Luson_Osservatore 2018 78 118
HSD_IT_BZ_Luson_Osservatore 2019 42 135
HSD_IT_BZ_Meltina_Osservatore 2001 10 118
HSD_IT_BZ_Meltina_Osservatore 2002 4 145
HSD_IT_BZ_Meltina_Osservatore 2003 12 143
HSD_IT_BZ_Meltina_Osservatore 2004 39 119
HSD_IT_BZ_Meltina_Osservatore 2005 14 118
HSD_IT_BZ_Meltina_Osservatore 2006 49 89
HSD_IT_BZ_Meltina_Osservatore 2007 10 143
HSD_IT_BZ_Meltina_Osservatore 2008 15 136
HSD_IT_BZ_Meltina_Osservatore 2009 106 82
HSD_IT_BZ_Meltina_Osservatore 2010 32 120
HSD_IT_BZ_Meltina_Osservatore 2011 15 87
HSD_IT_BZ_Meltina_Osservatore 2012 12 124
HSD_IT_BZ_Meltina_Osservatore 2013 31 137
HSD_IT_BZ_Meltina_Osservatore 2014 70 113
HSD_IT_BZ_Meltina_Osservatore 2015 1 153
HSD_IT_BZ_Meltina_Osservatore 2016 15 161
HSD_IT_BZ_Meltina_Osservatore 2017 8 156
HSD_IT_BZ_Meltina_Osservatore 2018 33 118
HSD_IT_BZ_Meltina_Osservatore 2019 20 153
HSD_IT_BZ_Ortisei_Osservatore 2001 25 140
HSD_IT_BZ_Ortisei_Osservatore 2002 4 159
HSD_IT_BZ_Ortisei_Osservatore 2003 8 115
HSD_IT_BZ_Ortisei_Osservatore 2004 45 115
HSD_IT_BZ_Ortisei_Osservatore 2005 20 90
HSD_IT_BZ_Ortisei_Osservatore 2006 75 86
HSD_IT_BZ_Ortisei_Osservatore 2007 13 144
HSD_IT_BZ_Ortisei_Osservatore 2008 13 137
HSD_IT_BZ_Ortisei_Osservatore 2009 104 91
HSD_IT_BZ_Ortisei_Osservatore 2010 105 91
HSD_IT_BZ_Ortisei_Osservatore 2011 39 104
HSD_IT_BZ_Ortisei_Osservatore 2012 71 105
HSD_IT_BZ_Ortisei_Osservatore 2013 33 157
HSD_IT_BZ_Ortisei_Osservatore 2014 54 141
HSD_IT_BZ_Ortisei_Osservatore 2015 20 148
HSD_IT_BZ_Ortisei_Osservatore 2016 14 188
HSD_IT_BZ_Ortisei_Osservatore 2017 7 156
HSD_IT_BZ_Ortisei_Osservatore 2018 75 117
HSD_IT_BZ_Ortisei_Osservatore 2019 32 141
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2001 130 119
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2002 45 121
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2003 70 127
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2004 113 100
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2005 71 137
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2006 93 127
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2007 41 178
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2008 160 70
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2009 153 77
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2010 135 85
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2011 83 106
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2012 74 136
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2013 160 72
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2014 42 157
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2015 141 91
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2016 97 136
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2017 48 150
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2018 136 97
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2019 146 93
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2001 8 140
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2002 4 120
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2003 3 110
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2004 29 120
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2005 17 117
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2006 43 89
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2007 9 144
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2008 10 126
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2009 35 140
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2010 30 133
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2011 13 92
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2012 11 122
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2013 16 105
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2014 9 113
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2015 2 152
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2016 10 124
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2017 3 137
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2001 149 64
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2002 40 153
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2003 113 78
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2004 95 125
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2005 92 110
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2006 107 106
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2007 61 79
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2008 61 119
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2009 111 81
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2010 46 123
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2011 66 80
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2012 99 95
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2013 109 120
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2014 106 78
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2015 73 122
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2016 76 139
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2017 63 122
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2018 121 105
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2019 71 135
HSD_IT_BZ_San_Candido_Osservatore 2010 110 91
HSD_IT_BZ_San_Candido_Osservatore 2011 57 82
HSD_IT_BZ_San_Candido_Osservatore 2012 85 99
HSD_IT_BZ_San_Candido_Osservatore 2013 89 130
HSD_IT_BZ_San_Candido_Osservatore 2014 82 116
HSD_IT_BZ_San_Candido_Osservatore 2015 14 149
HSD_IT_BZ_San_Candido_Osservatore 2016 34 170
HSD_IT_BZ_San_Candido_Osservatore 2017 18 155
HSD_IT_BZ_San_Candido_Osservatore 2018 118 91
HSD_IT_BZ_San_Candido_Osservatore 2019 64 126
HSD_IT_BZ_San_Martino_Osservatore 2001 41 133
HSD_IT_BZ_San_Martino_Osservatore 2002 6 182
HSD_IT_BZ_San_Martino_Osservatore 2003 18 141
HSD_IT_BZ_San_Martino_Osservatore 2004 50 120
HSD_IT_BZ_San_Martino_Osservatore 2005 21 155
HSD_IT_BZ_San_Martino_Osservatore 2006 49 155
HSD_IT_BZ_San_Martino_Osservatore 2007 22 158
