station year los
HSD_IT_PIE_TO_SAUZE_CESANA 2013 180
HSD_IT_PIE_TO_SAUZE_CESANA 2014 153
HSD_IT_PIE_TO_SAUZE_CESANA 2015 138
HSD_IT_PIE_TO_SAUZE_CESANA 2016 112
HSD_IT_PIE_TO_SAUZE_CESANA 2017 161
HSD_IT_PIE_TO_SAUZE_CESANA 2018 174
HSD_IT_PIE_TO_SAUZE_CESANA 2019 143
HSD_IT_PIE_TO_SAUZE_CESANA 2020 156
HSD_IT_PIE_TO_SAUZE_CESANA 2021 113
HSD_IT_PIE_TO_SAUZE_CESANA 2022 135
HSD_IT_PIE_TO_SOMMEILLER 2011 221
HSD_IT_PIE_TO_SOMMEILLER 2012 244
HSD_IT_PIE_TO_SOMMEILLER 2013 265
HSD_IT_PIE_TO_SOMMEILLER 2014 278
HSD_IT_PIE_TO_SOMMEILLER 2015 229
HSD_IT_PIE_TO_SOMMEILLER 2016 278
HSD_IT_PIE_TO_SOMMEILLER 2017 253
HSD_IT_PIE_TO_SOMMEILLER 2018 246
HSD_IT_PIE_TO_SOMMEILLER 2019 265
HSD_IT_PIE_TO_SOMMEILLER 2020 264
HSD_IT_PIE_TO_SOMMEILLER 2021 274
HSD_IT_PIE_TO_SOMMEILLER 2022 219
HSD_IT_PIE_TO_VAL_CLAREA 2006 27
HSD_IT_PIE_TO_VAL_CLAREA 2007 17
HSD_IT_PIE_TO_VAL_CLAREA 2008 16
HSD_IT_PIE_TO_VAL_CLAREA 2009 77
HSD_IT_PIE_TO_VAL_CLAREA 2010 76
HSD_IT_PIE_TO_VAL_CLAREA 2011 36
HSD_IT_PIE_TO_VAL_CLAREA 2012 25
HSD_IT_PIE_TO_VAL_CLAREA 2013 27
HSD_IT_PIE_TO_VAL_CLAREA 2014 55
HSD_IT_PIE_TO_VAL_CLAREA 2015 30
HSD_IT_PIE_TO_VAL_CLAREA 2016 24
HSD_IT_PIE_TO_VAL_CLAREA 2017 7
HSD_IT_PIE_TO_VAL_CLAREA 2018 36
HSD_IT_PIE_TO_VAL_CLAREA 2019 14
HSD_IT_PIE_TO_VAL_CLAREA 2020 28
HSD_IT_PIE_TO_VAL_CLAREA 2021 38
HSD_IT_PIE_TO_VAL_CLAREA 2022 9
HSD_IT_PIE_VB_ALPE_VEGLIA 2003 175
HSD_IT_PIE_VB_ALPE_VEGLIA 2004 217
HSD_IT_PIE_VB_ALPE_VEGLIA 2005 145
HSD_IT_PIE_VB_ALPE_VEGLIA 2006 157
HSD_IT_PIE_VB_ALPE_VEGLIA 2007 144
HSD_IT_PIE_VB_ALPE_VEGLIA 2008 187
HSD_IT_PIE_VB_ALPE_VEGLIA 2009 210
HSD_IT_PIE_VB_ALPE_VEGLIA 2010 168
HSD_IT_PIE_VB_ALPE_VEGLIA 2011 160
HSD_IT_PIE_VB_ALPE_VEGLIA 2012 174
HSD_IT_PIE_VB_ALPE_VEGLIA 2013 220
HSD_IT_PIE_VB_ALPE_VEGLIA 2014 177
HSD_IT_PIE_VB_ALPE_VEGLIA 2015 191
HSD_IT_PIE_VB_ALPE_VEGLIA 2016 149
HSD_IT_PIE_VB_ALPE_VEGLIA 2017 164
HSD_IT_PIE_VB_ALPE_VEGLIA 2018 205
HSD_IT_PIE_VB_ALPE_VEGLIA 2019 210
HSD_IT_PIE_VB_ALPE_VEGLIA 2020 170
HSD_IT_PIE_VB_ALPE_VEGLIA 2021 163
HSD_IT_PIE_VB_ALPE_VEGLIA 2022 155
HSD_IT_FVG_Casetta_in_Canada 2008 1
HSD_IT_FVG_Casetta_in_Canada 2009 87
HSD_IT_FVG_Casetta_in_Canada 2010 45
HSD_IT_FVG_Casetta_in_Canada 2011 7
HSD_IT_FVG_Casetta_in_Canada 2012 6
HSD_IT_FVG_Casetta_in_Canada 2013 39
HSD_IT_FVG_Casetta_in_Canada 2014 54
HSD_IT_FVG_Casetta_in_Canada 2015 13
HSD_IT_FVG_Casetta_in_Canada 2016 49
HSD_IT_FVG_Casetta_in_Canada 2017 5
HSD_IT_FVG_Casetta_in_Canada 2018 36
HSD_IT_FVG_Casetta_in_Canada 2019 27
HSD_IT_FVG_Florianca 2001 55
HSD_IT_FVG_Florianca 2002 40
HSD_IT_FVG_Florianca 2003 52
HSD_IT_FVG_Florianca 2004 112
HSD_IT_FVG_Florianca 2005 83
HSD_IT_FVG_Florianca 2006 115
HSD_IT_FVG_Forni_di_Sopra 2001 40
HSD_IT_FVG_Forni_di_Sopra 2002 37
HSD_IT_FVG_Forni_di_Sopra 2003 58
HSD_IT_FVG_Forni_di_Sopra 2004 128
HSD_IT_FVG_Forni_di_Sopra 2005 113
HSD_IT_FVG_Forni_di_Sopra 2006 118
HSD_IT_FVG_Forni_di_Sopra 2007 44
HSD_IT_FVG_Forni_di_Sopra 2008 42
HSD_IT_FVG_Forni_di_Sopra 2009 136
HSD_IT_FVG_Forni_di_Sopra 2010 86
HSD_IT_FVG_Forni_di_Sopra 2011 107
HSD_IT_FVG_Forni_di_Sopra 2012 39
HSD_IT_FVG_Forni_di_Sopra 2013 123
HSD_IT_FVG_Forni_di_Sopra 2014 117
HSD_IT_FVG_Forni_di_Sopra 2015 37
HSD_IT_FVG_Forni_di_Sopra 2016 57
HSD_IT_FVG_Forni_di_Sopra 2017 26
HSD_IT_FVG_Forni_di_Sopra 2018 102
HSD_IT_FVG_Forni_di_Sopra 2019 43
HSD_IT_FVG_Forni_di_Sopra 2020 32
HSD_IT_FVG_Fusine_Val_Romana 2001 67
HSD_IT_FVG_Fusine_Val_Romana 2002 61
HSD_IT_FVG_Fusine_Val_Romana 2003 76
HSD_IT_FVG_Fusine_Val_Romana 2004 109
HSD_IT_FVG_Fusine_Val_Romana 2005 95
HSD_IT_FVG_Fusine_Val_Romana 2006 117
HSD_IT_FVG_Fusine_Val_Romana 2007 68
HSD_IT_FVG_Fusine_Val_Romana 2008 62
HSD_IT_FVG_Fusine_Val_Romana 2009 125
HSD_IT_FVG_Fusine_Val_Romana 2010 96
HSD_IT_FVG_Fusine_Val_Romana 2011 99
HSD_IT_FVG_Fusine_Val_Romana 2012 59
HSD_IT_FVG_Fusine_Val_Romana 2013 122
HSD_IT_FVG_Fusine_Val_Romana 2014 96
HSD_IT_FVG_Fusine_Val_Romana 2015 69
HSD_IT_FVG_Fusine_Val_Romana 2016 84
HSD_IT_FVG_Fusine_Val_Romana 2017 35
HSD_IT_FVG_Fusine_Val_Romana 2018 119
HSD_IT_FVG_Fusine_Val_Romana 2019 74
HSD_IT_FVG_Fusine_Val_Romana 2020 52
HSD_IT_FVG_Monte_Zoncolan 2001 173
HSD_IT_FVG_Monte_Zoncolan 2002 71
HSD_IT_FVG_Monte_Zoncolan 2003 124
HSD_IT_FVG_Monte_Zoncolan 2004 183
HSD_IT_FVG_Monte_Zoncolan 2005 168
HSD_IT_FVG_Monte_Zoncolan 2006 152
HSD_IT_FVG_Monte_Zoncolan 2007 136
HSD_IT_FVG_Monte_Zoncolan 2008 137
HSD_IT_FVG_Monte_Zoncolan 2009 174
HSD_IT_FVG_Monte_Zoncolan 2010 166
HSD_IT_FVG_Monte_Zoncolan 2011 154
HSD_IT_FVG_Monte_Zoncolan 2012 96
HSD_IT_FVG_Monte_Zoncolan 2013 159
HSD_IT_FVG_Monte_Zoncolan 2014 182
HSD_IT_FVG_Monte_Zoncolan 2015 149
HSD_IT_FVG_Monte_Zoncolan 2016 108
HSD_IT_FVG_Monte_Zoncolan 2017 79
HSD_IT_FVG_Monte_Zoncolan 2018 166
HSD_IT_FVG_Monte_Zoncolan 2019 112
HSD_IT_FVG_Monte_Zoncolan 2020 164
HSD_IT_FVG_Passo_Pramollo 2001 186
HSD_IT_FVG_Passo_Pramollo 2002 95
HSD_IT_FVG_Passo_Pramollo 2003 146
HSD_IT_FVG_Passo_Pramollo 2004 146
HSD_IT_FVG_Passo_Pramollo 2005 159
HSD_IT_FVG_Passo_Pramollo 2006 165
HSD_IT_FVG_Passo_Pramollo 2007 133
HSD_IT_FVG_Passo_Pramollo 2008 145
HSD_IT_FVG_Passo_Pramollo 2009 183
HSD_IT_FVG_Passo_Pramollo 2010 164
HSD_IT_FVG_Passo_Pramollo 2011 163
HSD_IT_FVG_Passo_Pramollo 2012 113
HSD_IT_FVG_Passo_Pramollo 2013 165
HSD_IT_FVG_Passo_Pramollo 2014 161
HSD_IT_FVG_Passo_Pramollo 2015 136
HSD_IT_FVG_Passo_Pramollo 2016 128
HSD_IT_FVG_Passo_Pramollo 2017 102
HSD_IT_FVG_Passo_Pramollo 2018 174
HSD_IT_FVG_Passo_Pramollo 2019 139
HSD_IT_FVG_Passo_Pramollo 2020 161
HSD_IT_FVG_Pradibosco 2001 70
HSD_IT_FVG_Pradibosco 2002 31
HSD_IT_FVG_Pradibosco 2003 58
HSD_IT_FVG_Pradibosco 2004 85
HSD_IT_FVG_Pradibosco 2005 70
HSD_IT_FVG_Pradibosco 2006 112
HSD_IT_FVG_Pradibosco 2007 48
HSD_IT_FVG_Pradibosco 2008 41
HSD_IT_FVG_Pradibosco 2009 121
HSD_IT_FVG_Pradibosco 2010 94
HSD_IT_FVG_Pradibosco 2011 94
HSD_IT_FVG_Pradibosco 2012 54
HSD_IT_FVG_Pradibosco 2013 87
HSD_IT_FVG_Pradibosco 2014 114
HSD_IT_FVG_Pradibosco 2015 53
HSD_IT_FVG_Pradibosco 2016 54
HSD_IT_FVG_Ravascletto 2001 42
HSD_IT_FVG_Ravascletto 2002 32
HSD_IT_FVG_Ravascletto 2003 45
HSD_IT_FVG_Ravascletto 2004 91
HSD_IT_FVG_Ravascletto 2005 95
HSD_IT_FVG_Ravascletto 2006 105
HSD_IT_FVG_Ravascletto 2007 33
HSD_IT_FVG_Ravascletto 2008 51
HSD_IT_FVG_Ravascletto 2009 124
HSD_IT_FVG_Ravascletto 2010 110
HSD_IT_FVG_Ravascletto 2011 80
HSD_IT_FVG_Ravascletto 2012 32
HSD_IT_FVG_Ravascletto 2013 120
HSD_IT_FVG_Ravascletto 2014 85
HSD_IT_FVG_Ravascletto 2015 43
HSD_IT_FVG_Ravascletto 2016 69
HSD_IT_FVG_Ravascletto 2017 16
HSD_IT_FVG_Ravascletto 2018 79
HSD_IT_FVG_Ravascletto 2019 42
HSD_IT_FVG_Ravascletto 2020 34
HSD_IT_FVG_Rifugio_Arneri 2015 131
HSD_IT_FVG_Rifugio_Arneri 2016 101
HSD_IT_FVG_Rifugio_Arneri 2017 55
HSD_IT_FVG_Rifugio_Arneri 2018 167
HSD_IT_FVG_Rifugio_Arneri 2019 121
HSD_IT_FVG_Rifugio_Arneri 2020 88
HSD_IT_FVG_Rifugio_Zacchi 2019 81
HSD_IT_FVG_Rifugio_Zacchi 2020 114
HSD_IT_FVG_Sella_Nevea 2001 132
HSD_IT_FVG_Sella_Nevea 2002 105
HSD_IT_FVG_Sella_Nevea 2003 98
HSD_IT_FVG_Sella_Nevea 2004 149
HSD_IT_FVG_Sella_Nevea 2005 125
HSD_IT_FVG_Sella_Nevea 2006 152
HSD_IT_FVG_Sella_Nevea 2007 130
HSD_IT_FVG_Sella_Nevea 2008 120
HSD_IT_FVG_Sella_Nevea 2009 153
HSD_IT_FVG_Sella_Nevea 2010 128
HSD_IT_FVG_Sella_Nevea 2011 131
HSD_IT_FVG_Sella_Nevea 2012 104
HSD_IT_FVG_Sella_Nevea 2013 131
HSD_IT_FVG_Sella_Nevea 2014 146
HSD_IT_FVG_Sella_Nevea 2015 130
HSD_IT_FVG_Sella_Nevea 2016 129
HSD_IT_FVG_Sella_Nevea 2017 88
HSD_IT_FVG_Sella_Nevea 2018 145
HSD_IT_FVG_Sella_Nevea 2019 110
HSD_IT_FVG_Sella_Nevea 2020 128
HSD_IT_FVG_Val_Saisera 2001 86
HSD_IT_FVG_Val_Saisera 2002 26
HSD_IT_FVG_Val_Saisera 2003 70
HSD_IT_FVG_Val_Saisera 2004 121
HSD_IT_FVG_Val_Saisera 2005 102
HSD_IT_FVG_Val_Saisera 2006 130
HSD_IT_FVG_Val_Saisera 2007 91
HSD_IT_FVG_Val_Saisera 2008 73
HSD_IT_FVG_Val_Saisera 2009 130
HSD_IT_FVG_Val_Saisera 2010 103
HSD_IT_FVG_Val_Saisera 2011 108
HSD_IT_FVG_Val_Saisera 2012 72
HSD_IT_FVG_Val_Saisera 2013 111
HSD_IT_FVG_Val_Saisera 2014 131
HSD_IT_FVG_Val_Saisera 2015 65
HSD_IT_FVG_Val_Saisera 2016 82
HSD_IT_FVG_Val_Saisera 2017 48
HSD_IT_FVG_Varmost 2001 136
HSD_IT_FVG_Varmost 2002 28
HSD_IT_FVG_Varmost 2003 76
HSD_IT_FVG_Varmost 2004 124
HSD_IT_FVG_Varmost 2005 46
HSD_IT_FVG_Varmost 2006 127
HSD_IT_FVG_Varmost 2007 53
HSD_IT_FVG_Varmost 2008 47
HSD_IT_FVG_Varmost 2009 152
HSD_IT_FVG_Varmost 2010 104
HSD_IT_FVG_Varmost 2011 113
HSD_IT_FVG_Varmost 2012 25
HSD_IT_FVG_Varmost 2013 119
HSD_IT_FVG_Varmost 2014 133
HSD_IT_FVG_Varmost 2015 65
HSD_IT_FVG_Varmost 2016 62
HSD_IT_FVG_Varmost 2017 23
HSD_IT_FVG_Varmost 2018 125
HSD_IT_FVG_Varmost 2019 39
HSD_IT_FVG_Varmost 2020 54
HSD_IT_BZ_Bronzolo_Osservatore 2001 6
HSD_IT_BZ_Bronzolo_Osservatore 2002 0
HSD_IT_BZ_Bronzolo_Osservatore 2003 10
HSD_IT_BZ_Bronzolo_Osservatore 2004 17
HSD_IT_BZ_Bronzolo_Osservatore 2005 27
HSD_IT_BZ_Bronzolo_Osservatore 2006 61
HSD_IT_BZ_Bronzolo_Osservatore 2007 0
HSD_IT_BZ_Bronzolo_Osservatore 2008 0
HSD_IT_BZ_Bronzolo_Osservatore 2009 63
HSD_IT_BZ_Bronzolo_Osservatore 2010 39
HSD_IT_BZ_Bronzolo_Osservatore 2011 8
HSD_IT_BZ_Bronzolo_Osservatore 2012 0
HSD_IT_BZ_Bronzolo_Osservatore 2013 22
HSD_IT_BZ_Bronzolo_Osservatore 2014 0
HSD_IT_BZ_Bronzolo_Osservatore 2015 2
HSD_IT_BZ_Bronzolo_Osservatore 2016 11
HSD_IT_BZ_Bronzolo_Osservatore 2017 0
HSD_IT_BZ_Bronzolo_Osservatore 2018 35
HSD_IT_BZ_Bronzolo_Osservatore 2019 13
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2001 27
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2002 8
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2003 13
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2004 53
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2005 25
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2006 102
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2007 6
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2008 42
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2009 94
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2010 45
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2011 34
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2012 27
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2013 75
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2014 69
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2015 13
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2016 24
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2017 7
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2018 40
HSD_IT_BZ_Fontana_Bianca 2001 210
HSD_IT_BZ_Fontana_Bianca 2002 122
HSD_IT_BZ_Fontana_Bianca 2003 171
HSD_IT_BZ_Fontana_Bianca 2004 213
HSD_IT_BZ_Fontana_Bianca 2005 166
HSD_IT_BZ_Fontana_Bianca 2006 166
HSD_IT_BZ_Fontana_Bianca 2007 111
HSD_IT_BZ_Fontana_Bianca 2008 160
HSD_IT_BZ_Fontana_Bianca 2009 193
HSD_IT_BZ_Fontana_Bianca 2010 177
HSD_IT_BZ_Fontana_Bianca 2011 180
HSD_IT_BZ_Fontana_Bianca 2012 136
HSD_IT_BZ_Fontana_Bianca 2013 183
HSD_IT_BZ_Fontana_Bianca 2014 180
HSD_IT_BZ_Fontana_Bianca 2015 152
HSD_IT_BZ_Fontana_Bianca 2016 110
HSD_IT_BZ_Fontana_Bianca 2017 110
HSD_IT_BZ_Fontana_Bianca 2018 181
HSD_IT_BZ_Fontana_Bianca 2019 145
HSD_IT_BZ_Luson_Osservatore 2001 60
HSD_IT_BZ_Luson_Osservatore 2002 4
HSD_IT_BZ_Luson_Osservatore 2003 36
HSD_IT_BZ_Luson_Osservatore 2004 61
HSD_IT_BZ_Luson_Osservatore 2005 15
HSD_IT_BZ_Luson_Osservatore 2006 90
HSD_IT_BZ_Luson_Osservatore 2007 29
HSD_IT_BZ_Luson_Osservatore 2008 45
HSD_IT_BZ_Luson_Osservatore 2009 99
HSD_IT_BZ_Luson_Osservatore 2010 100
HSD_IT_BZ_Luson_Osservatore 2011 54
HSD_IT_BZ_Luson_Osservatore 2012 78
HSD_IT_BZ_Luson_Osservatore 2013 90
HSD_IT_BZ_Luson_Osservatore 2014 65
HSD_IT_BZ_Luson_Osservatore 2015 10
HSD_IT_BZ_Luson_Osservatore 2016 22
HSD_IT_BZ_Luson_Osservatore 2017 21
HSD_IT_BZ_Luson_Osservatore 2018 100
HSD_IT_BZ_Luson_Osservatore 2019 47
HSD_IT_BZ_Meltina_Osservatore 2001 18
HSD_IT_BZ_Meltina_Osservatore 2002 8
HSD_IT_BZ_Meltina_Osservatore 2003 12
HSD_IT_BZ_Meltina_Osservatore 2004 58
HSD_IT_BZ_Meltina_Osservatore 2005 18
HSD_IT_BZ_Meltina_Osservatore 2006 93
HSD_IT_BZ_Meltina_Osservatore 2007 17
HSD_IT_BZ_Meltina_Osservatore 2008 20
HSD_IT_BZ_Meltina_Osservatore 2009 109
HSD_IT_BZ_Meltina_Osservatore 2010 49
HSD_IT_BZ_Meltina_Osservatore 2011 34
HSD_IT_BZ_Meltina_Osservatore 2012 34
HSD_IT_BZ_Meltina_Osservatore 2013 53
HSD_IT_BZ_Meltina_Osservatore 2014 70
HSD_IT_BZ_Meltina_Osservatore 2015 1
HSD_IT_BZ_Meltina_Osservatore 2016 24
HSD_IT_BZ_Meltina_Osservatore 2017 13
HSD_IT_BZ_Meltina_Osservatore 2018 58
HSD_IT_BZ_Meltina_Osservatore 2019 20
HSD_IT_BZ_Ortisei_Osservatore 2001 54
HSD_IT_BZ_Ortisei_Osservatore 2002 11
HSD_IT_BZ_Ortisei_Osservatore 2003 35
HSD_IT_BZ_Ortisei_Osservatore 2004 79
HSD_IT_BZ_Ortisei_Osservatore 2005 75
HSD_IT_BZ_Ortisei_Osservatore 2006 113
HSD_IT_BZ_Ortisei_Osservatore 2007 38
HSD_IT_BZ_Ortisei_Osservatore 2008 39
HSD_IT_BZ_Ortisei_Osservatore 2009 104
HSD_IT_BZ_Ortisei_Osservatore 2010 113
HSD_IT_BZ_Ortisei_Osservatore 2011 82
HSD_IT_BZ_Ortisei_Osservatore 2012 76
HSD_IT_BZ_Ortisei_Osservatore 2013 104
HSD_IT_BZ_Ortisei_Osservatore 2014 84
HSD_IT_BZ_Ortisei_Osservatore 2015 36
HSD_IT_BZ_Ortisei_Osservatore 2016 40
HSD_IT_BZ_Ortisei_Osservatore 2017 17
HSD_IT_BZ_Ortisei_Osservatore 2018 100
HSD_IT_BZ_Ortisei_Osservatore 2019 46
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2001 186
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2002 139
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2003 158
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2004 180
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2005 126
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2006 159
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2007 120
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2008 167
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2009 159
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2010 166
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2011 145
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2012 145
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2013 171
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2014 142
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2015 150
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2016 124
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2017 116
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2018 165
HSD_IT_BZ_Roia_di_Fuori_Osservatore 2019 151
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2001 20
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2002 8
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2003 15
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2004 34
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2005 21
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2006 80
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2007 20
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2008 10
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2009 56
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2010 45
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2011 24
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2012 22
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2013 33
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2014 37
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2015 2
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2016 19
HSD_IT_BZ_S_Leonardo_in_Passiria_Osservatore 2017 3
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2001 159
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2002 111
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2003 125
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2004 153
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2005 128
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2006 134
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2007 133
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2008 120
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2009 149
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2010 131
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2011 130
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2012 102
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2013 150
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2014 151
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2015 104
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2016 89
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2017 90
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2018 155
HSD_IT_BZ_S_Vito_di_Braies_Osservatore 2019 110
HSD_IT_BZ_San_Candido_Osservatore 2010 112
HSD_IT_BZ_San_Candido_Osservatore 2011 92
HSD_IT_BZ_San_Candido_Osservatore 2012 85
HSD_IT_BZ_San_Candido_Osservatore 2013 126
HSD_IT_BZ_San_Candido_Osservatore 2014 116
HSD_IT_BZ_San_Candido_Osservatore 2015 27
HSD_IT_BZ_San_Candido_Osservatore 2016 72
HSD_IT_BZ_San_Candido_Osservatore 2017 48
HSD_IT_BZ_San_Candido_Osservatore 2018 129
HSD_IT_BZ_San_Candido_Osservatore 2019 97
HSD_IT_BZ_San_Martino_Osservatore 2001 101
HSD_IT_BZ_San_Martino_Osservatore 2002 12
HSD_IT_BZ_San_Martino_Osservatore 2003 44
HSD_IT_BZ_San_Martino_Osservatore 2004 71
HSD_IT_BZ_San_Martino_Osservatore 2005 54
HSD_IT_BZ_San_Martino_Osservatore 2006 101
HSD_IT_BZ_San_Martino_Osservatore 2007 48
HSD_IT_BZ_San_Martino_Osservatore 2008 68
HSD_IT_BZ_San_Martino_Osservatore 2009 125
HSD_IT_BZ_San_Martino_Osservatore 2010 108
HSD_IT_BZ_San_Martino_Osservatore 2011 88
HSD_IT_BZ_San_Martino_Osservatore 2012 89
HSD_IT_BZ_San_Martino_Osservatore 2013 105
HSD_IT_BZ_San_Martino_Osservatore 2014 97
HSD_IT_BZ_San_Martino_Osservatore 2015 49
HSD_IT_BZ_San_Martino_Osservatore 2016 44
HSD_IT_BZ_San_Martino_Osservatore 2017 25
HSD_IT_BZ_San_Martino_Osservatore 2018 116
HSD_IT_BZ_San_Martino_Osservatore 2019 63
HSD_IT_BZ_Scena_Osservatore 2001 10
HSD_IT_BZ_Scena_Osservatore 2002 0
HSD_IT_BZ_Scena_Osservatore 2003 3
HSD_IT_BZ_Scena_Osservatore 2004 7
HSD_IT_BZ_Scena_Osservatore 2005 12
HSD_IT_BZ_Scena_Osservatore 2006 23
HSD_IT_BZ_Scena_Osservatore 2007 0
HSD_IT_BZ_Scena_Osservatore 2008 6
HSD_IT_BZ_Scena_Osservatore 2009 49
HSD_IT_BZ_Scena_Osservatore 2010 0
HSD_IT_BZ_Scena_Osservatore 2011 2
HSD_IT_BZ_Scena_Osservatore 2012 0
HSD_IT_BZ_Scena_Osservatore 2013 3
HSD_IT_BZ_Scena_Osservatore 2014 12
HSD_IT_BZ_Scena_Osservatore 2015 0
HSD_IT_BZ_Scena_Osservatore 2016 7
HSD_IT_BZ_Scena_Osservatore 2017 0
HSD_IT_BZ_Scena_Osservatore 2018 14
HSD_IT_BZ_Scena_Osservatore 2019 11
HSD_IT_BZ_Sesto_Osservatore 2001 107
HSD_IT_BZ_Sesto_Osservatore 2002 35
HSD_IT_BZ_Sesto_Osservatore 2003 103
HSD_IT_BZ_Sesto_Osservatore 2004 149
HSD_IT_BZ_Sesto_Osservatore 2005 119
HSD_IT_BZ_Sesto_Osservatore 2006 133
HSD_IT_BZ_Sesto_Osservatore 2007 98
HSD_IT_BZ_Sesto_Osservatore 2008 84
HSD_IT_BZ_Sesto_Osservatore 2009 141
HSD_IT_BZ_Sesto_Osservatore 2010 129
HSD_IT_BZ_Sesto_Osservatore 2011 117
HSD_IT_BZ_Sesto_Osservatore 2012 94
HSD_IT_BZ_Sesto_Osservatore 2013 137
HSD_IT_BZ_Sesto_Osservatore 2014 134
HSD_IT_BZ_Sesto_Osservatore 2015 75
HSD_IT_BZ_Sesto_Osservatore 2016 80
HSD_IT_BZ_Sesto_Osservatore 2017 62
HSD_IT_BZ_Sesto_Osservatore 2018 151
HSD_IT_BZ_Sesto_Osservatore 2019 108
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2005 25
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2006 71
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2007 9
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2008 27
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2009 56
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2010 44
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2011 47
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2012 27
HSD_LOM_BG_CASTIONE_DELLA_PRESOLANA_09035 2013 62
