1.81017   1.92662   1.4909   0.41063
1.95546   1.76697   1.44028   0.385792
1.88803   1.90138   1.36952   0.339316
2.06799   1.72865   1.53245   0.347813
1.98143   1.61208   1.49944   0.294338
2.03447   1.63401   1.54268   0.295881
2.04794   1.55749   1.47948   0.338464
2.1039   1.33144   1.29508   0.366685
2.01097   1.4255   1.27988   0.348842
1.81489   1.41262   1.20576   0.430035
1.81092   1.6908   1.13477   0.391603
1.61942   1.46392   0.95943   0.28975
1.90609   1.47879   1.27392   0.396336
2.24105   1.70627   1.00295   0.422575
2.28831   1.69388   1.17479   0.521137
2.01594   1.97056   1.16483   0.449487
2.25695   2.09409   1.5793   0.464221
1.80225   2.32591   1.23644   0.474036
2.0609   2.45747   0.960845   0.431207
2.53687   2.49115   0.876937   0.323896
2.88128   2.20309   1.06879   0.357337
2.94024   2.14142   0.660017   0.338585
3.35445   1.97942   0.934578   0.347882
2.95372   2.2122   1.11262   0.459747
2.55805   2.55132   0.730461   0.326354
2.75054   2.99535   1.10779   0.436804
2.31622   2.62586   1.43326   0.333493
2.77457   3.10113   1.33527   0.384802
2.81624   3.48823   1.11343   0.360533
2.81426   3.70846   0.771534   0.486223
2.96093   3.30075   0.682728   0.402551
2.71374   3.03478   1.09563   0.380227
2.95534   2.76892   1.44848   0.466476
3.29772   2.92733   1.29572   0.384304
3.59224   3.35982   0.810955   0.270759
3.36031   3.04215   0.38684   0.297086
3.03041   3.50896   0.192365   0.362792
3.24359   3.77417   0.633362   0.267148
2.85424   3.95285   0.215451   0.331259
2.80792   4.07872   0.691402   0.459573
2.62942   4.57438   1.03032   0.350211
2.93352   4.39951   0.853083   0.488014
3.19344   4.11579   1.33823   0.490673
3.61175   3.76858   0.840155   0.510383
3.80431   3.44751   1.08524   0.652154
3.44358   3.36885   0.841903   0.739356
3.51055   3.29689   0.494364   0.699124
3.20527   3.49641   0.810795   0.750173
2.7133   3.47724   1.2237   0.797763
2.69443   3.48659   1.65135   0.773109
2.72525   3.20197   1.30341   0.737966
3.07918   3.45982   1.23605   0.706432
2.97933   3.18363   0.990185   0.640187
2.77366   3.68309   1.4233   0.778084
2.95169   3.35845   1.52771   0.629052
3.39424   3.02326   1.33491   0.642915
3.30388   3.06286   0.960061   0.717564
3.11559   2.93835   0.60035   0.699608
3.23594   2.61613   0.784067   0.641468
2.77003   2.19527   1.20299   0.709175
2.48767   2.53904   1.31488   0.596739
2.17234   2.26824   1.67055   0.619386
1.95342   2.73751   1.19765   0.651614
2.44333   2.65582   1.06666   0.618499
2.1006   2.66076   0.75401   0.521863
2.21054   2.49037   0.738395   0.527804
2.59983   2.10578   0.282185   0.629422
2.3008   1.8716   0.0428682   0.673947
2.43721   1.92252   0.131408   0.670283
2.86934   1.89557   0.0573512   0.571023
2.92238   2.13108   0.419334   0.691103
2.78482   2.33876   0.313489   0.67411
2.59774   1.91181   0.422877   0.693406
2.72939   2.21544   0.407171   0.637243
2.88108   2.6522   0.654831   0.548667
2.82615   2.88207   0.278114   0.444121
3.15639   2.73632   0.4224   0.486774
3.46833   2.93767   0.000722221   0.631641
3.16663   2.54294   0.0674937   0.640971
3.30578   2.36703   0.490322   0.633834
3.72718   2.49012   0.387255   0.573873
3.87733   2.48754   0.487241   0.707202
3.86798   2.25728   0.149008   0.68205
3.50705   2.19676   0.316698   0.543898
3.62441   2.10591   0.212314   0.578282
3.5891   2.46073   0.461884   0.591679
4.05522   2.38335   0.551676   0.686546
4.23713   2.1834   0.215877   0.679333
4.57983   2.27008   0.395526   0.599198
4.99761   2.30843   0.148376   0.545986
4.686   2.30203   0.197342   0.525405
4.37057   2.5981   0.637728   0.441802
4.44778   2.24239   0.866961   0.336314
4.26537   1.93987   0.955038   0.436436
4.73735   1.98518   0.938926   0.511427
5.23408   1.91622   1.25413   0.466356
5.16928   1.58003   0.764847   0.594615
5.20216   2.00081   0.567765   0.520333
5.39089   2.30382   0.173693   0.660574
5.85104   2.49592   0.00976558   0.782135
6.01723   2.15693   0.194914   0.773531
5.71252   1.80593   0.00528847   0.773213
6.11665   1.50024   0.161508   0.6955
6.13152   1.147   0.294958   0.792663
5.64682   1.40817   0.138586   0.668322
5.28382   1.89876   0.318522   0.616229
5.10471   1.85221   0.548217   0.47777
5.18552   2.06086   0.506733   0.50117
4.81144   2.26042   0.475439   0.602603
5.14321   2.32239   0.12567   0.462972
5.37029   2.44652   0.548584   0.483727
5.60894   2.78348   0.791285   0.341487
5.8479   2.48829   0.85248   0.204518
5.47071   2.30199   0.922039   0.287155
5.92554   2.46126   1.40764   0.383996
6.08064   2.26535   1.13559   0.285758
6.35309   2.03106   1.25354   0.386772
6.18783   2.14499   1.0447   0.363001
6.55221   2.17109   0.707951   0.51119
6.09439   1.67794   0.698355   0.463492
5.72507   1.31287   1.17608   0.466961
6.04176   1.17391   0.788387   0.438888
6.18703   1.31863   0.770406   0.486805
6.45447   1.70662   0.633402   0.579969
6.8476   1.43648   1.07675   0.65445
6.58438   1.76236   0.754308   0.529119
6.75425   1.55673   0.293663   0.516102
6.29903   1.18201   0.113312   0.485477
6.08736   0.701494   0.187717   0.434636
5.78016   0.612587   0.392763   0.440495
6.04522   0.614255   0.572321   0.408353
5.83496   0.815486   0.314342   0.406965
5.45451   1.24268   0.403191   0.466658
5.09283   1.17743   0.68576   0.611892
5.38763   1.12838   0.93235   0.585775
5.86085   0.628396   0.524622   0.657931
5.59501   0.701896   0.45032   0.764775
5.45405   1.19913   0.236101   0.68282
5.28037   0.855772   0.0190631   0.751611
5.34336   0.972942   0.491287   0.635733
4.8806   0.891175   0.0998786   0.643884
5.24597   1.1611   0.275946   0.715797
5.08323   0.875156   0.165512   0.617835
4.83474   1.24058   0.244364   0.49119
4.79154   0.824106   0.541423   0.567277
4.81546   0.371517   0.333168   0.694393
4.90398   0.846186   0.387417   0.614414
4.78243   0.938188   0.392915   0.589505
4.52791   1.13041   0.279831   0.712296
4.96155   0.667381   0.258199   0.773536
4.50715   0.978589   0.262291   0.789677
4.05713   0.712163   0.407077   0.640825
3.74242   0.539013   0.450243   0.677214
3.71365   0.64449   0.175757   0.543663
3.89232   0.772612   0.19014   0.463367
3.91018   0.344581   0.0756269   0.529756
3.62748   0.167302   0.164241   0.496297
3.38266   0.378602   0.277432   0.566524
3.33184   0.477226   0.198357   0.705603
2.96276   0.851825   0.496334   0.612864
3.10537   1.33359   0.822282   0.605579
3.31843   1.69146   0.775622   0.747805
3.37866   1.89088   0.623626   0.619165
3.07246   1.57892   0.461967   0.613707
3.0235   1.11053   0.358365   0.672731
3.34677   1.32122   0.0377603   0.741306
3.05551   1.76675   0.0300391   0.646684
2.87289   1.39395   0.306896   0.583738
2.3941   1.27592   0.296708   0.631412
1.9682   0.812447   0.712472   0.637595
2.42999   1.27209   1.16863   0.489205
2.06279   1.59504   1.17498   0.400596
2.40253   1.54012   0.681736   0.283812
2.41346   1.58352   0.884885   0.257176
2.85243   1.60829   0.410907   0.240239
3.04128   1.25057   0.471583   0.309905
3.0342   0.901297   0.0584503   0.226634
2.93852   1.34352   0.218908   0.31292
3.31726   1.40246   0.589022   0.217764
3.31071   1.84794   0.355568   0.334549
3.56374   2.32383   0.667035   0.251923
4.00467   2.69465   0.343007   0.372512
4.05425   2.99107   0.431355   0.464389
4.07688   2.86579   0.288214   0.614326
3.72666   3.11153   0.146407   0.502848
3.41691   3.05367   0.234477   0.517938
3.35226   3.29283   0.0803541   0.378462
3.37793   3.58255   0.401291   0.398184
3.01157   3.34266   0.446188   0.544184
3.47838   3.32704   0.83845   0.462764
3.89225   3.02345   0.672903   0.515078
4.18931   3.03796   0.723798   0.406736
3.86381   3.53745   0.963709   0.396389
3.59772   3.56381   1.32955   0.474071
3.5863   3.78246   1.35094   0.35372
3.90251   3.87722   1.50062   0.451366
3.688   3.56936   1.01397   0.442444
4.17435   3.342   1.2848   0.533631
3.69038   2.96611   1.38245   0.502457
3.90183   3.19782   1.7857   0.557298
3.57872   3.05613   1.68419   0.59169
3.98297   2.76176   1.52528   0.601518
3.56566   2.7852   1.42006   0.661998
3.91643   3.14693   1.40841   0.710575
4.40147   2.7281   1.20569   0.637485
3.99055   2.70657   0.770151   0.576582
3.90794   2.4047   0.538628   0.487542
3.91272   1.96763   0.20305   0.614773
3.61212   2.02126   0.233536   0.727166
3.35202   1.70904   0.342539   0.638204
3.77262   1.21121   0.320067   0.647938
3.37725   0.927269   0.726715   0.624156
2.9299   0.921263   0.400069   0.673577
2.71538   0.501632   0.361979   0.638026
2.69951   0.0452729   0.0243148   0.540295
2.34777   0.448713   0.290478   0.482027
2.05971   0.681538   0.103537   0.428213
2.53803   0.698194   0.437926   0.527986
2.53394   1.04851   0.0676052   0.65102
2.21906   0.746359   0.329954   0.683931
