0.190624   10
0.199798   10
0.189046   10
0.210648   10
0.218682   10
0.220847   10
0.224934   9.5
0.241804   9.5
0.224426   9.5
0.215108   9.5
0.189365   9.5
0.194271   9.025
0.214661   9.025
0.192722   9.025
0.198527   9.025
0.184126   9.025
0.193667   8.57375
0.184278   8.57375
0.188362   8.57375
0.189716   8.57375
0.190268   8.57375
0.189961   8.14506
0.199163   8.14506
0.191008   8.14506
0.191948   8.14506
0.201247   8.14506
0.190064   7.73781
0.201811   7.73781
0.215352   7.73781
0.230294   7.73781
0.214658   7.73781
0.201984   7.35092
0.195086   7.35092
0.199037   7.35092
0.212495   7.35092
0.208163   7.35092
0.226806   6.98337
0.227629   6.98337
0.241938   6.98337
0.244036   6.98337
0.25384   6.98337
0.252736   6.6342
0.234542   6.6342
0.22892   6.6342
0.218737   6.6342
0.222278   6.6342
0.223428   6.30249
0.22895   6.30249
0.225441   6.30249
0.217697   6.30249
0.211083   6.30249
0.219533   5.98737
0.211458   5.98737
0.229263   5.98737
0.210555   5.98737
0.203277   5.98737
0.209188   5.688
0.2095   5.688
0.196989   5.688
0.189563   5.688
0.190138   5.688
0.190287   5.4036
0.197151   5.4036
0.194086   5.4036
0.197448   5.4036
0.191806   5.4036
0.190404   5.13342
0.19222   5.13342
0.191177   5.13342
0.196349   5.13342
0.191408   5.13342
0.194874   4.87675
0.188647   4.87675
0.190943   4.87675
0.197032   4.87675
0.207189   4.87675
0.201371   4.63291
0.21611   4.63291
0.203681   4.63291
0.195118   4.63291
0.199565   4.63291
0.200871   4.40127
0.202136   4.40127
0.196717   4.40127
0.199246   4.40127
0.197836   4.40127
0.200528   4.1812
0.204809   4.1812
0.205981   4.1812
0.211387   4.1812
0.208   4.1812
0.202713   3.97214
0.205678   3.97214
0.214068   3.97214
0.217879   3.97214
0.238276   3.97214
0.249858   3.77354
0.219239   3.77354
0.215198   3.77354
0.221404   3.77354
0.223633   3.77354
0.237717   3.58486
0.267974   3.58486
0.315427   3.58486
0.271492   3.58486
0.22423   3.58486
0.225426   3.40562
0.216715   3.40562
0.2081   3.40562
0.212592   3.40562
0.21125   3.40562
0.211837   3.23534
0.215413   3.23534
0.216036   3.23534
0.223406   3.23534
0.226722   3.23534
0.245069   3.07357
0.231293   3.07357
0.22866   3.07357
0.254955   3.07357
0.310897   3.07357
0.321231   2.91989
0.300237   2.91989
0.255282   2.91989
0.303443   2.91989
0.254484   2.91989
0.272319   2.7739
0.318442   2.7739
0.411477   2.7739
0.424708   2.7739
0.428852   2.7739
0.378474   2.6352
0.291769   2.6352
0.298608   2.6352
0.32228   2.6352
0.421471   2.6352
0.397854   2.50344
0.29588   2.50344
0.361395   2.50344
0.335415   2.50344
0.343558   2.50344
0.297112   2.37827
0.350394   2.37827
0.279395   2.37827
0.356141   2.37827
0.471909   2.37827
0.351647   2.25936
0.329622   2.25936
0.286569   2.25936
0.393959   2.25936
0.312611   2.25936
0.362415   2.14639
0.40046   2.14639
0.373077   2.14639
0.34558   2.14639
0.479639   2.14639
0.542936   2.03907
0.440654   2.03907
0.409106   2.03907
0.300639   2.03907
0.235645   2.03907
0.205766   1.93711
0.197997   1.93711
0.206553   1.93711
0.252755   1.93711
0.236609   1.93711
0.202234   1.84026
0.217062   1.84026
0.216549   1.84026
0.288105   1.84026
0.24776   1.84026
0.201748   1.74825
0.200067   1.74825
0.201141   1.74825
0.203841   1.74825
0.238879   1.74825
0.299273   1.66083
0.226737   1.66083
0.23055   1.66083
0.200325   1.66083
0.195303   1.66083
0.203063   1.57779
0.209323   1.57779
0.210432   1.57779
0.21607   1.57779
0.213503   1.57779
0.220314   1.4989
0.226102   1.4989
0.222196   1.4989
0.213684   1.4989
0.207995   1.4989
0.2076   1.42396
0.217541   1.42396
0.215723   1.42396
0.219964   1.42396
0.222627   1.42396
0.218787   1.35276
0.212004   1.35276
0.201885   1.35276
0.206486   1.35276
0.202985   1.35276
0.202416   1.28512
0.19948   1.28512
0.208384   1.28512
0.204188   1.28512
0.201634   1.28512
0.198799   1.22087
0.204836   1.22087
0.199829   1.22087
0.204572   1.22087
0.257755   1.22087
0.305642   1.15982
0.282869   1.15982
0.383122   1.15982
0.633135   1.15982
0.389203   1.15982
0.31468   1.10183
0.323505   1.10183
0.252697   1.10183
0.297707   1.10183
0.231101   1.10183
0.211605   1.04674
