name lon lat diff tcd
HSD_IT_BZ_Lazfons_Osservatore 11.54613906 46.67240068 0.0992685475444096 20.5847988128662
HSD_IT_BZ_Longiaru_Osservatore 11.86087783 46.63934483 0.181077694235589 11.405421257019
HSD_IT_BZ_Luson_Osservatore 11.76389072 46.74503109 0.0930460333006856 28.668285369873
HSD_IT_BZ_Maia_Alta_Osservatore 11.18323356 46.65781956 0.614334470989761 45.4464874267578
HSD_IT_BZ_Mazia_Osservatore 10.61752603 46.69431612 0.185354691075515 3.52774572372437
HSD_IT_BZ_Melago_Osservatore 10.65658212 46.83743202 -0.0214894405335309 35.1805763244629
HSD_IT_BZ_Meltina_Osservatore 11.25168818 46.58577223 -0.11241610738255 2.261310338974
HSD_IT_BZ_Molini_di_Tures_Osservatore 11.94156802 46.89781576 0.1551901336074 30.6809520721436
HSD_IT_BZ_Monte_Maria_Osservatore 10.52099558 46.70625056 0.425555555555556 35.7324905395508
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 11.4125352 46.41913322 0.137428752374921 74.3924865722656
HSD_IT_BZ_Ora_Osservatore 11.30501737 46.34688534 -0.309090909090909 37.1397819519043
HSD_IT_BZ_Ortisei_Osservatore 11.67296417 46.57404428 0.143053645116919 2.84117698669434
HSD_IT_BZ_Pennes_Osservatore 11.42688727 46.78148685 -0.01 66.3720321655273
HSD_IT_BZ_Plata_Osservatore 11.17696798 46.82284696 -0.216600790513834 31.942081451416
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 10.59715259 46.62478425 -0.350267379679144 0.362483710050583
HSD_IT_BZ_Racines_di_Dentro_Osservatore 11.31719656 46.86602596 0.024914509037616 39.3201293945312
HSD_IT_BZ_Redagno_Osservatore 11.3982488 46.34736099 0.23721881390593 48.4092445373535
HSD_IT_BZ_Ridanna_Osservatore 11.29949127 46.91074127 -0.00723025583982202 43.7303009033203
HSD_IT_BZ_Rifiano_Beobachter 11.18360656 46.70503357 0.364406779661017 14.0864534378052
HSD_IT_BZ_Roia_di_Fuori_Osservatore 10.48411319 46.80958827 0.032051282051282 44.1349830627441
HSD_IT_BZ_S_Cassiano_Osservatore 11.93646224 46.56871297 0.144175317185698 19.4613437652588
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 12.23981675 46.83497359 0.0603260869565217 0
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 11.22790902 46.78268248 -0.0428571428571429 11.251049041748
HSD_IT_BZ_S_Pancrazio_Osservatore 11.0556847 46.56489451 -0.0589622641509434 57.379581451416
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 10.52721822 46.77468882 -0.00314465408805031 13.3591270446777
HSD_IT_BZ_San_Candido_Osservatore 12.27986491 46.73298667 0.132437619961612 4.92034816741943
HSD_IT_BZ_San_Martino_Osservatore 11.41450085 46.70104913 0.292105263157895 39.6531257629395
HSD_IT_BZ_Scena_Osservatore 11.19083113 46.68959605 0.498422712933754 16.3842430114746
HSD_IT_BZ_Sesto_Osservatore 12.357688 46.691541 -0.028814359943316 56.9630813598633
HSD_IT_BZ_Silandro_Convento_Osservatore 10.77479328 46.62764654 0.436708860759494 1.54548370838165
HSD_IT_BZ_Slingia_Osservatore 10.47392044 46.70413091 0.079062375844259 51.4550437927246
HSD_IT_BZ_Terento_Osservatore 11.79376923 46.83211565 0.0660377358490566 4.28077077865601
HSD_IT_BZ_Terme_di_Brennero_Osservatore 11.48893131 46.98113046 -0.0147737765466297 37.655158996582
HSD_IT_BZ_Valluzza_Osservatore 11.66281012 46.62357387 0.102919346857991 48.3997039794922
HSD_IT_FVG_Casetta_in_Canada 12.9553 46.5919 0.667368421052632 62.8048782348633
HSD_IT_FVG_Cave_del_Predil 13.5714 46.4403 0.0583700440528634 49.4415283203125
HSD_IT_FVG_Claut 12.5142 46.2661 -0.0110236220472441 70.5976867675781
HSD_IT_FVG_Collina 12.8508 46.5886 0.392373923739237 81.4879150390625
HSD_IT_FVG_Forni_di_Sopra 12.59368 46.409798 0.0813008130081301 52.8035202026367
HSD_IT_FVG_Fusine_Val_Romana 13.6739 46.4892 0.166005291005291 65.7868881225586
HSD_IT_FVG_Passo_Pramollo 13.275252 46.559823 -0.201133144475921 49.8556480407715
HSD_IT_FVG_Piancavallo 12.5161 46.1069 0.385876418663304 28.6021938323975
HSD_IT_FVG_Pradibosco 12.688888 46.509444 0.369565217391304 89.9488220214844
HSD_IT_FVG_Ravascletto 12.917483 46.519558 0.0324519230769231 49.3256492614746
HSD_IT_FVG_Rutte_Piccolo 13.5992 46.4956 0.132938187976291 29.2100067138672
HSD_IT_FVG_Sauris_di_Sopra 12.679722 46.468333 0.101902173913043 29.4304695129395
HSD_IT_FVG_Sella_Nevea 13.47604 46.3906 0.135714285714286 41.4360389709473
HSD_IT_FVG_Tarvisio 13.562777 46.506111 0.149295774647887 18.8279075622559
HSD_IT_FVG_Val_Saisera 13.482222 46.46 0.328820116054159 62.9995613098145
HSD_IT_PIE_AL_BRIC_CASTELLARO 8.79136 44.64472 0.476331360946746 17.8089389801025
HSD_IT_PIE_AL_PIANI_DI_CARREGA 9.1875 44.61361 0.313540912382332 34.6920204162598
HSD_IT_PIE_AL_PONZONE_BRIC_BERTON 8.53917 44.51833 0.287449392712551 36.2491989135742
HSD_IT_PIE_AT_ASTI 8.19 44.91778 0.445086705202312 8.93978977203369
HSD_IT_PIE_BI_BIELMONTE 8.07583 45.66111 0.323367065317387 23.2823543548584
HSD_IT_PIE_BI_CAMPARIENT 8.085 45.73222 0.372620790629575 57.9539833068848
HSD_IT_PIE_BI_GRAGLIA 7.95 45.56917 0.828169014084507 62.7877006530762
HSD_IT_PIE_CN_ACCEGLIO 6.98139 44.48528 0.308786000729129 36.5203628540039
HSD_IT_PIE_CN_ACCEGLIO_SARETTO_MAN 6.93472 44.47972 0.0494318181818182 29.8531036376953
HSD_IT_PIE_CN_ARGENTERA 6.93944 44.39528 0.182386008744535 52.054027557373
HSD_IT_PIE_CN_BRA 7.85167 44.70111 0.388379204892966 20.7763385772705
HSD_IT_PIE_CN_CASTELMAGNO 7.16806 44.4 0.111532385466035 6.26093673706055
HSD_IT_PIE_CN_COLLE_DELL_AGNELLO 6.97861 44.68083 0.00333932699717442 0
HSD_IT_PIE_CN_COLLE_LOMBARDA 7.14778 44.20778 0.0357766143106457 0
HSD_IT_PIE_CN_CRISSOLO-BORGATA_SERRE_MAN 7.14972 44.70167 0.30655129789864 69.1488800048828
HSD_IT_PIE_CN_CUNEO_CASCINA_VECCHIA 7.52722 44.37 0.324582338902148 3.20554137229919
HSD_IT_PIE_CN_DIGA_DEL_CHIOTAS 7.33417 44.16111 -0.183606557377049 0.0752159580588341
HSD_IT_PIE_CN_ELVA 7.08917 44.54611 0.207927927927928 23.2612056732178
HSD_IT_PIE_CN_ENTRACQUE_CASERMETTE_MAN 7.38389 44.25056 0.30110775427996 46.7307510375977
HSD_IT_PIE_CN_ENTRACQUE_CHIOTAS_MAN 7.33389 44.16806 0.047588629830725 12.9216203689575
HSD_IT_PIE_CN_ENTRACQUE_LAGO_PIASTRA_MAN 7.38833 44.22694 -0.257602862254025 30.203950881958
HSD_IT_PIE_CN_FEISOGLIO 8.11222 44.54583 0.368279569892473 37.9658470153809
HSD_IT_PIE_CN_GARDETTA 7.01194 44.40917 0.00501024823502619 0
HSD_IT_PIE_CN_LIMONE_PANCANI_1875m 7.59102 44.16182 0.113812544045102 26.8257884979248
HSD_IT_PIE_CN_MONVISO_FINO_2010 7.08827 44.66025 0.152501506931887 0
HSD_IT_PIE_CN_PAESANA 7.26276 44.66148 0.593831677992682 73.4152297973633
HSD_IT_PIE_CN_PALANFRE 7.48861 44.19333 0.0893498205025927 29.5479793548584
HSD_IT_PIE_CN_PIAGGIA 7.73139 44.07167 0.0783847980997625 34.9985275268555
HSD_IT_PIE_CN_PIAN_DELLE_BARACCHE 7.13333 44.54889 0.0494046110970357 38.7644920349121
HSD_IT_PIE_CN_PIAN_GIASSET 7.12861 44.68944 0.0571506699480448 0
HSD_IT_PIE_CN_PONTECH_L_CASTELLO_MAN 7.05 44.61306 0.290975313638203 47.0687026977539
HSD_IT_PIE_CN_PONTECHIANALE 7.0525 44.61194 0.184199408534009 56.9107208251953
HSD_IT_PIE_CN_PRIERO 8.10806 44.37722 0.300607287449393 56.0606842041016
HSD_IT_PIE_CN_RIFUGIO_MONDOVI 7.73222 44.19167 -0.0235448005232178 1.04572200775146
HSD_IT_PIE_CN_ROBURENT_PRA_MAN 7.85528 44.25861 0.481296758104738 73.7750701904297
HSD_IT_PIE_CN_SAMPEYRE_CAPOLUOGO_MAN 7.195 44.57472 0.0748246297739673 64.1397171020508
HSD_IT_PIE_CN_VALDIERI 7.26806 44.20472 0.336387059833954 63.7283592224121
HSD_IT_PIE_CN_VALLE_PESIO_MAN 7.66 44.23333 0.604519774011299 55.500862121582
HSD_IT_PIE_CN_VINADIO_RIOFREDDO_MAN 7.1725 44.28194 0.312263641274987 53.6539115905762
HSD_IT_PIE_TO_BARCENISIO 6.985 45.19167 0.531826568265683 72.6415481567383
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 6.70423 45.06426 0.229526671675432 68.1331100463867
HSD_IT_PIE_TO_BARDONECCHIA_PRANUDIN 6.70803 45.10627 0.308396464646465 77.9446182250977
HSD_IT_PIE_TO_CALUSO 7.85028 45.28833 0.481707317073171 13.2035121917725
HSD_IT_PIE_TO_CAMINI_FREJUS 6.68861 45.11722 -0.0443425076452599 27.3431148529053
HSD_IT_PIE_TO_CERESOLE_L_SERRU_MAN 7.13444 45.46028 -0.0202905811623246 0
HSD_IT_PIE_TO_CERESOLE_REALE_MAN 7.24444 45.43 0.0747782002534854 18.311466217041
HSD_IT_PIE_TO_CERESOLE_VILLA 7.21083 45.44028 0.0996621621621622 12.6253652572632
HSD_IT_PIE_TO_CHATEAU_BEAULARD 6.75384 45.02621 0.253075030750308 44.9309883117676
HSD_IT_PIE_TO_CLAVIERE 6.75556 44.93361 0.0814307458143075 64.7555923461914
HSD_IT_PIE_TO_CLOT_DELLA_SOMA 6.94167 44.98278 0.209039548022599 25.1422786712646
HSD_IT_PIE_TO_COLLE_BARANT 7.06056 44.77444 0.146536183363379 2.98721218109131
HSD_IT_PIE_TO_COLLE_BERCIA 6.78306 44.92111 0.0383495145631068 0.63820868730545
HSD_IT_PIE_TO_COLLERETTO 7.65944 45.44222 0.339135317237507 8.42695236206055
HSD_IT_PIE_TO_FORNO_ALPI_GRAIE 7.22417 45.36056 -0.0195058517555267 48.627254486084
HSD_IT_PIE_TO_GRANGE_MARTINA 6.975 45.15778 0.405405405405405 19.4087409973145
HSD_IT_PIE_TO_LAGO_AGNEL 7.13917 45.46778 0.0186087727071334 0
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 7.392851 45.486076 0.105653382761817 0
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 7.16417 45.25917 0.0141093474426808 0
HSD_IT_PIE_TO_LAGO_PILONE 6.87611 45.00222 0.026046511627907 52.7356338500977
HSD_IT_PIE_TO_LE_SELLE 6.91722 45.05444 0.312698871854209 66.2473754882812
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 7.4425 45.45889 0.0965491923641703 0
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 7.41889 45.43556 0.711292200232829 22.4967727661133
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 7.37278 45.48361 0.0663598005370157 2.06062364578247
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 7.39556 45.48667 0.192174913693901 0
HSD_IT_PIE_TO_PIAMPRATO 7.57306 45.55694 0.208715596330275 17.5725421905518
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 6.941236 45.008793 0.211364614722342 9.34952163696289
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 6.92444 44.99444 0.195323246217331 10.4977560043335
HSD_IT_PIE_TO_PRALY 7.0575 44.90472 0.34975194897236 26.3924655914307
HSD_IT_PIE_TO_PRERICHARD 6.71639 45.075 0.280597014925373 47.7523498535156
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 7.14333 45.29806 0.0518653321201092 0
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 6.91639 45.15417 0.00687022900763359 0
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 6.76611 45.13056 0.0216569267789618 12.0299978256226
HSD_IT_PIE_TO_ROSONE 7.41951 45.43526 0.763522012578616 22.4967727661133
HSD_IT_PIE_TO_SALBERTRAND 6.89389 45.07111 0.124087591240876 13.2801513671875
HSD_IT_PIE_TO_SAN_SICARIO 6.83611 44.9675 0.241763811454638 34.5577354431152
HSD_IT_PIE_TO_SAUZE_CESANA 6.919286 44.894539 0.13561762165275 69.9169082641602
HSD_IT_PIE_TO_SESTRIERE 6.87472 44.95111 0.160497023039089 17.8403453826904
HSD_IT_PIE_TO_SESTRIERE_BANCHETTA 6.91111 44.95444 0.0461538461538462 0
HSD_IT_PIE_TO_SOMMEILLER 6.84353 45.13244 0.0500170125893161 0
HSD_IT_PIE_TO_TORINO_GIARDINI_REALI 7.69194 45.07167 0.718518518518519 1.750159740448
HSD_IT_PIE_TO_USSEGLIO_MALCIAUSSIA_MAN 7.14389 45.20667 -0.0732842186894145 14.1272172927856
HSD_IT_PIE_TO_VAL_CLAREA 6.9634 45.14074 0.43281807372176 23.4082088470459
HSD_IT_PIE_VB_ALPE_CHEGGIO 8.11556 46.085 0.23302752293578 38.1379089355469
HSD_IT_PIE_VB_ALPE_DEVERO 8.26 46.31611 0.0282308657465496 36.0734481811523
HSD_IT_PIE_VB_ALPE_VEGLIA 8.14139 46.275 0.0691377497371188 28.6408634185791
HSD_IT_PIE_VB_ANTRONA_A_CAVALLI_MAN 8.11556 46.08694 0.251207729468599 38.1379089355469
HSD_IT_PIE_VB_ANTRONA_LAGO_CAMPOSECCO_MAN 8.05056 46.05917 -0.0119553666312434 0
HSD_IT_PIE_VB_FORMAZZA 8.35833 46.43333 0.0424752837788356 0
HSD_IT_PIE_VB_FORMAZZA_BRUGGI 8.42889 46.34778 -0.00468806346916697 25.3854694366455
HSD_IT_PIE_VB_FORMAZZA_LAGO_SABBIONE_MAN 8.34944 46.42167 -0.0611541774332472 0
HSD_IT_PIE_VB_FORMAZZA_LAGO_VANNINO_MAN 8.36444 46.38444 0.0152249134948097 2.19109749794006
HSD_IT_PIE_VB_FORMAZZA_PONTE_MAN 8.42333 46.38 0.102675793403858 55.2548561096191
HSD_IT_PIE_VB_FORMAZZA_TOGGIA_MAN 8.42889 46.435 0.0562863260936066 0
HSD_IT_PIE_VB_LARECCHIO 8.43139 46.20472 -0.00699496362618914 58.969669342041
HSD_IT_PIE_VB_MACUGNAGA_CAP_MAN 7.97111 45.96611 0.174561403508772 61.7512550354004
HSD_IT_PIE_VB_MACUGNAGA_PECETTO 7.95778 45.97222 0.220784023668639 52.6620101928711
HSD_IT_PIE_VB_MACUGNAGA_RIFUGIO_ZAMBONI 7.91694 45.95139 0.0483401281304601 0
HSD_IT_PIE_VB_PASSO_DEL_MORO 7.97639 45.99694 0.0287265720791732 0
HSD_IT_PIE_VC_ALAGNA 7.93611 45.87444 0.211200759373517 39.3815841674805
HSD_IT_PIE_VC_ALBANO_VERCELLESE 8.38833 45.43806 0.466165413533835 78.7537689208984
HSD_IT_PIE_VC_BOCCHETTA_DELLE_PISSE 7.90111 45.87556 0.0553724456163481 0
HSD_IT_PIE_VC_CARCOFORO_CAP_MAN 8.05028 45.90806 0.385403329065301 25.9589424133301
HSD_IT_VDA_AO_AYAS-ALPE_AVENTINE_1730 7.71959 45.8742 0.191439322671684 28.8939228057861
HSD_IT_VDA_AO_BIONAZ-PLACE_MOULIN_1040 7.49137 45.8997 0.0114638447971781 8.60693836212158
HSD_IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080 7.62275 45.8446 0.37466307277628 6.27868556976318
HSD_IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050 7.609706 45.624915 0.273305084745763 30.6751766204834
HSD_IT_VDA_AO_CHAMPORCHER-RIFUGIO_DONDENA_1120 7.55184 45.6123 -0.101355332940483 0
HSD_IT_VDA_AO_COGNE-GRAND_CROT_1160 7.36744 45.588 0.0601327606403749 46.6842422485352
HSD_IT_VDA_AO_COGNE-LILLAZ_1140 7.39184 45.5951 0.164632019532613 27.6818580627441
HSD_IT_VDA_AO_COURMAYEUR-DOLONNE_3110 6.96642 45.7945 -0.036281179138322 6.13183355331421
HSD_IT_VDA_AO_COURMAYEUR-FERRACHET_1170 7.02754 45.8668 0.117268678871846 0
HSD_IT_VDA_AO_COURMAYEUR-MONT_DE_LA_SAXE_1200 6.98204 45.817 0.0719118015534954 54.9506454467773
HSD_IT_VDA_AO_FENIS-LAVODILEC_1240 7.48514 45.6448 0.0372394943628288 10.990364074707
HSD_IT_VDA_AO_GRESSAN-PILA_LEISSE_1250 7.30885 45.6643 0.00821018062397373 30.6134204864502
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040 7.83305 45.7674 0.241208791208791 3.10311555862427
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-LAGO_DI_SEEBNA_2560 7.905219 45.740697 0.0451099317664898 0
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 7.82587 45.8306 0.169535563494641 44.3281097412109
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 7.82505 45.7484 0.126021618771421 60.7265892028809
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 6.91591 45.6837 -0.0398249452954048 0
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 6.95609 45.7095 0.0428641013151486 26.9258060455322
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 7.02014 45.7952 0.163335895465027 0
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 7.47806 45.79 0.18429003021148 9.83776950836182
HSD_IT_VDA_AO_OLLOMONT-BY_1440 7.30066 45.8814 0.206642066420664 19.328498840332
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 6.95213 45.7547 0.168230416757582 0
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHANAVEY_1520 7.12338 45.5788 0.114818024263432 13.4958343505859
HSD_IT_VDA_AO_RHEMES_NOTRE_DAME-CHAUDANNE_3060 7.11374 45.5604 0.0864965774735532 38.0671310424805
HSD_IT_VDA_AO_RHEMES_SAINT_GEORGES-FELEUMAZ_1530 7.12436 45.6078 0.0638925294888598 0
HSD_IT_VDA_AO_SAINT_CHRISTOPHE-AEROPORTO_4090 7.36344 45.7393 -0.177142857142857 0.0433150678873062
HSD_IT_VDA_AO_SAINT_PIERRE-LAGO_DELLE_RANE_2530 7.19172 45.7636 0.0312328767123288 0
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-CREVACOL_1590 7.15589 45.8291 0.223555679598102 5.58570051193237
HSD_IT_VDA_AO_SAINT_RHEMY_EN_BOSSES-GRAN_SAN_BERNARDO_1600 7.15363 45.8695 0.0122295390404516 0
HSD_IT_VDA_AO_VALGRISENCHE-MENTHIEU_1620 7.0525 45.6137 -0.19661733615222 44.9594688415527
HSD_IT_VDA_AO_VALPELLINE-CHOSOZ_1630 7.33963 45.8269 0.0579937304075235 16.1123390197754
HSD_IT_VDA_AO_VALSAVARENCHE-ORVIEILLE_1670 7.19196 45.5799 0.147253379350014 44.1780166625977
HSD_IT_VDA_AO_VALSAVARENCHE-PONT_3070 7.20093 45.5268 0.0629865534324133 6.40151786804199
HSD_IT_VDA_AO_VALTOURNENCHE-BREUIL_CERVINIA_3590 7.62623 45.9314 -0.00708905626938414 19.2393760681152
HSD_IT_VDA_AO_VALTOURNENCHE-GRANDES_MURAILLES_1710 7.60298 45.9295 0.0583717357910906 0
HSD_IT_VEN_BL_CASERA_COLTRONDO_395 12.44352778 46.66519444 0.170185040396143 84.4873199462891
HSD_IT_VEN_BL_CASERA_DOANA_389 12.54097222 46.48119444 0.314876033057851 83.3556976318359
HSD_IT_VEN_BL_CASERA_PALANTINA_397 12.47588889 46.11894444 0.382876712328767 47.9814682006836
HSD_IT_VEN_BL_COL_DEI_BALDI_384 12.07313333 46.41521667 0.0874807593637763 61.8745918273926
HSD_IT_VEN_BL_FAVERGHERA_388 12.30125 46.07508333 0.231367008124338 0
HSD_IT_VEN_BL_MALGA_LOSCH_390 11.95947222 46.26238889 0.260376231710958 48.7149047851562
HSD_IT_VEN_BL_MONTE_PIANA_394 12.25026333 46.6134225 0.0840860215053763 0
HSD_IT_VEN_BL_MONTI_ALTI_DI_ORNELLA_382 11.88627778 46.47569444 0.0349751655629139 0
HSD_IT_VEN_BL_PASSO_FALZAREGO_347 12.02802472 46.52016972 0.0381738457570286 34.7493209838867
HSD_IT_VEN_BL_RA_VALLES_385 12.07691972 46.54916889 0.104517104517105 0
HSD_IT_VEN_TV_MONTE_GRAPPA_391 11.7824675 45.86939889 0.14502038439138 37.0721740722656
HSD_IT_VEN_VI_CAMPOMOLON_396 11.27291667 45.87316667 0.175837613108339 67.6881561279297
HSD_IT_VEN_VI_MALGA_LARICI_398 11.4193 45.96361667 0.1964461994077 31.7351226806641
HSD_IT_VEN_VI_MONTE_LISSER_386 11.65097222 45.95425 0.191785359390527 23.4478416442871
HSD_IT_VEN_VI_PASSO_CAMPOGROSSO_393 11.16838889 45.7285 0.194977328217649 43.8086929321289
HSD_IT_VEN_VR_MONTE_BALDO_387 10.86569444 45.77313889 0.237407656145064 0
HSD_LOM_BG_CARONA_CARISOLE_08024 9.79379959 46.03852339 0.103313840155945 0.0590550787746906
HSD_LOM_BG_CARONA_LAGO_FREGABOLGIA_00117 9.86305936 46.02444861 0.0111111111111111 5.00227785110474
HSD_LOM_BS_EDOLO_PANTANO_D_AVIO_08020 10.47282844 46.17700799 0.0315949752569471 15.631814956665
HSD_LOM_SO_APRICA_08017 10.14826598 46.12968795 0.0879194630872483 79.2072830200195
HSD_LOM_SO_GEROLA_ALTA_PESCEGALLO_08014 9.57112074 46.0261969 0.0286836935166994 0
HSD_LOM_SO_LANZADA_PALU_08093 9.88452786 46.2929069 0.110763733809736 3.9782772064209
HSD_LOM_SO_LANZADA_PASSO_MARINELLI_14205 9.91515411 46.34981046 0.0391656023839932 0
HSD_LOM_SO_LIVIGNO_LA_VALLACCIA_08028 10.18873661 46.47730866 0.0486607142857143 0
HSD_LOM_SO_PONTE_IN_VALTELLINA_LAGO_REGUZZO_14178 9.96999939 46.09651358 0.101604278074866 0
HSD_LOM_SO_VALDISOTTO_OGA_S_COLOMBANO_08009 10.30596404 46.45356516 0.0535638970898355 0
HSD_TAA_TN_CAORIA 11.683911 46.192017 0.373809523809524 66.8334655761719
HSD_TAA_TN_DAONE_MALGA_BISSINA 10.514122 46.052903 -0.0565535595475715 38.272819519043
HSD_TAA_TN_DOS_DEL_SABION_MONTE_GRUAL 10.81181345 46.17225481 0.0335078534031414 71.5407409667969
HSD_TAA_TN_GRIGNO_BARRICATA 11.590219 45.979906 0.04375 2.7649347782135
HSD_TAA_TN_LAGO_DI_CALAITA 11.793483 46.200619 0.0396396396396396 15.7111358642578
HSD_TAA_TN_MARMOLADA_SAS_DEL_MUL 11.880813 46.443614 0.0793758480325644 0
HSD_TAA_TN_MONTE_BONDONE_VIOTE 11.054869 46.013651 0.0716204118173679 24.7369976043701
HSD_TAA_TN_MONTE_GROSTE_RIFUGIO_GRAFFER 10.88975472 46.21772173 -0.0325325325325325 0
HSD_TAA_TN_PAGANELLA_MALGA_TERLAGO 11.021504 46.143008 -0.12118320610687 17.3457698822021
HSD_TAA_TN_PASSO_BROCON 11.663267 46.116677 -0.0486111111111111 31.9281902313232
HSD_TAA_TN_PASSO_COSTALUNGA 11.613615 46.404528 0.0596807772380291 64.9364547729492
HSD_TAA_TN_PASSO_MANGHEN 11.439944 46.174924 0.0363890832750175 51.1161117553711
HSD_TAA_TN_PASSO_PIAN_DELLE_FUGAZZE 11.174829 45.758997 0.437007874015748 58.4345970153809
HSD_TAA_TN_PASSO_ROLLE 11.787124 46.297919 -0.00377358490566038 0
HSD_TAA_TN_PASSO_SOMMO 11.206083 45.918646 0.198536139066789 29.1967716217041
HSD_TAA_TN_PASSO_TONALE 10.596825 46.262564 -0.0374707259953162 4.79308843612671
HSD_TAA_TN_PASSO_VALLES 11.799791 46.33839 0.122093023255814 46.4592132568359
HSD_TAA_TN_PINZOLO_MALGA_ZELEDRIA 10.834362 46.244878 0.00230017251293847 54.0445709228516
HSD_TAA_TN_PRADALAGO_RIFUGIO_VIVIANI 10.813895 46.249695 0.0619612068965517 23.5066299438477
HSD_TAA_TN_ROVERETO_MALGA_ZUGNA 11.058163 45.807557 0.486157253599114 57.065502166748
HSD_TAA_TN_SAN_MARTINO_DI_CASTROZZA 11.796306 46.261622 0.264822134387352 36.7794723510742
HSD_TAA_TN_TREMALZO 10.684142 45.841658 -0.0466497031382528 12.6834268569946
HSD_TAA_TN_VAL_DAMBIEZ 10.881405 46.133428 -0.0957243139757498 0
HSD_TAA_TN_VAL_GENOVA_MALGA_CARET 10.634818 46.18142 0.296058661778185 55.441234588623
HSD_TAA_TN_VAL_NOANA_DIGA 11.839286 46.138717 0.365139949109415 47.5454559326172
