name lon lat diff elevation slope aspect
HSD_IT_BZ_Alliz_Maso_Strimo_Osservatore 10.69607322 46.65020588 0.656488549618321 1799.04870605469 24.1079020073034 115.336961758883
HSD_IT_BZ_Anterivo_Osservatore 11.36775099 46.27734539 0.382838283828383 1189.50219726562 7.45445306582896 165.864219584445
HSD_IT_BZ_Anterselva_di_Mezzo_Osservatore 12.10089664 46.8607218 0.0340909090909091 1248.31555175781 2.34018174252864 146.828118977637
HSD_IT_BZ_Braies_Ferrara_Osservatore 12.12878711 46.71923932 0.0963391136801541 1250.7021484375 5.38352583235255 95.3749312488119
HSD_IT_BZ_Bronzolo_Osservatore 11.311066 46.406479 -0.666666666666667 225.604446411133 0.177683159161176 150.708894541958
HSD_IT_BZ_Casere_di_Fuori_Osservatore 10.92669712 46.73510012 0.160839160839161 1730.24438476562 16.9165007593827 119.531025348929
HSD_IT_BZ_Corona_Cortaccia_Osservatore 11.2067523 46.32075352 0.838874680306905 799.666442871094 23.9051260980824 155.868296386314
HSD_IT_BZ_Diga_di_Gioveretto_Osservatore 10.72507185 46.50906272 0.0778184236780845 1819.48449707031 5.93187174164378 322.534113790202
HSD_IT_BZ_Diga_di_Valdaora_Osservatore 12.05365673 46.75973652 0.252754820936639 1072.7021484375 4.99881217596307 229.751481104616
HSD_IT_BZ_Diga_di_Vizze_Osservatore 11.52467213 46.92499205 0.105177993527508 1397.67993164062 2.58370090259316 213.310536618108
HSD_IT_BZ_Diga_di_Zoccolo_Osservatore 10.98836178 46.54186662 -0.0137614678899083 1186.06213378906 14.4160770311953 149.105434155661
HSD_IT_BZ_Favogna_di_sotto_Osservatore 11.17926262 46.2716181 0.507317073170732 1050.71557617188 4.404545195528 181.361501135974
HSD_IT_BZ_Fie_allo_Sciliar_Osservatore 11.50596643 46.51315332 0.326086956521739 854.124389648438 10.4273479537415 216.195305200924
HSD_IT_BZ_Fontana_Bianca 10.831811 46.486847 -0.0221818181818182 1873.67114257812 8.64666072049847 65.421820258124
HSD_IT_BZ_Fortezza_Osservatore 11.63224644 46.77830405 0.392857142857143 730.013305664062 6.71645621192673 137.429782387301
HSD_IT_BZ_Fundres_Osservatore 11.70509939 46.88647195 0.164414414414414 1151.02221679688 11.4881899944806 48.7563901223853
HSD_IT_BZ_La_Villa_in_Badia_Osservatore 11.90707591 46.58363024 0.0156171284634761 1407.30224609375 2.3765649810355 3.09965870429178
HSD_IT_BZ_Lazfons_Osservatore 11.54613906 46.67240068 0.0992685475444096 1229.03540039062 17.5941972332914 212.289105701899
HSD_IT_BZ_Longiaru_Osservatore 11.86087783 46.63934483 0.181077694235589 1422.48889160156 6.92451537639301 103.774438607419
HSD_IT_BZ_Luson_Osservatore 11.76389072 46.74503109 0.0930460333006856 1010.19116210938 5.10367248487188 303.551706978809
HSD_IT_BZ_Maia_Alta_Osservatore 11.18323356 46.65781956 0.614334470989761 312.702178955078 4.64984667706483 231.09406986079
HSD_IT_BZ_Mazia_Osservatore 10.61752603 46.69431612 0.185354691075515 1514.36877441406 15.0267305439848 130.56918210182
HSD_IT_BZ_Melago_Osservatore 10.65658212 46.83743202 -0.0214894405335309 1914.78674316406 9.08401122444694 22.582795462612
HSD_IT_BZ_Meltina_Osservatore 11.25168818 46.58577223 -0.11241610738255 1110.72436523438 11.2150618898012 157.474390459275
HSD_IT_BZ_Molini_di_Tures_Osservatore 11.94156802 46.89781576 0.1551901336074 897.893493652344 18.0465897396245 61.8221179984635
HSD_IT_BZ_Monte_Maria_Osservatore 10.52099558 46.70625056 0.425555555555556 1268.88439941406 21.1154364876055 102.974717431612
HSD_IT_BZ_Nova_Ponente_Maso_di_sopra_Osservatore 11.4125352 46.41913322 0.137428752374921 1408.4443359375 4.59241131620326 192.140323061673
HSD_IT_BZ_Ora_Osservatore 11.30501737 46.34688534 -0.309090909090909 265.622314453125 15.3532957363986 307.593873016494
HSD_IT_BZ_Ortisei_Osservatore 11.67296417 46.57404428 0.143053645116919 1231.65783691406 3.85639429869557 349.953606463663
HSD_IT_BZ_Pennes_Osservatore 11.42688727 46.78148685 -0.01 1521.0712890625 14.7720581013406 330.519193829663
HSD_IT_BZ_Plata_Osservatore 11.17696798 46.82284696 -0.216600790513834 1116.08020019531 16.9914434212899 1.05440005761194
HSD_IT_BZ_Prato_allo_Stelvio_Osservatore 10.59715259 46.62478425 -0.350267379679144 900.111145019531 1.02316594133223 63.852418879606
HSD_IT_BZ_Racines_di_Dentro_Osservatore 11.31719656 46.86602596 0.024914509037616 1274.80456542969 5.16492159054208 20.698504463779
HSD_IT_BZ_Redagno_Osservatore 11.3982488 46.34736099 0.23721881390593 1570.91552734375 4.17979980637969 214.108024160209
HSD_IT_BZ_Ridanna_Osservatore 11.29949127 46.91074127 -0.00723025583982202 1390.44897460938 16.7747619459836 37.9075482178082
HSD_IT_BZ_Rifiano_Beobachter 11.18360656 46.70503357 0.364406779661017 480.542175292969 12.4882547728748 118.825995020614
HSD_IT_BZ_Roia_di_Fuori_Osservatore 10.48411319 46.80958827 0.032051282051282 1860.11999511719 4.27858158493432 55.0618262178536
HSD_IT_BZ_S_Cassiano_Osservatore 11.93646224 46.56871297 0.144175317185698 1552.98229980469 4.30531927482619 24.6252086921405
HSD_IT_BZ_S_Maddalena_in_Casies_Osservatore 12.23981675 46.83497359 0.0603260869565217 1413.79992675781 8.14534705612995 156.258036399475
HSD_IT_BZ_S_Martino_in_Passiria_Osservatore 11.22790902 46.78268248 -0.0428571428571429 597.39111328125 1.52465982783881 259.981731301593
HSD_IT_BZ_S_Pancrazio_Osservatore 11.0556847 46.56489451 -0.0589622641509434 864.715637207031 9.0672547963034 1.86396312606258
HSD_IT_BZ_S_Valentino_alla_Muta_Osservatore 10.52721822 46.77468882 -0.00314465408805031 1523.87109375 13.0853151647807 90.4149306564924
HSD_IT_BZ_San_Candido_Osservatore 12.27986491 46.73298667 0.132437619961612 1182.49340820312 3.33505508974378 14.5011043244891
HSD_IT_BZ_San_Martino_Osservatore 11.41450085 46.70104913 0.292105263157895 1371.61779785156 17.85897950097 267.587205939735
HSD_IT_BZ_Scena_Osservatore 11.19083113 46.68959605 0.498422712933754 610.417724609375 12.7919396198027 262.807397652432
HSD_IT_BZ_Sesto_Osservatore 12.357688 46.691541 -0.028814359943316 1377.58227539062 16.7030991700137 55.9065723876196
HSD_IT_BZ_Silandro_Convento_Osservatore 10.77479328 46.62764654 0.436708860759494 719.048889160156 5.58567560569186 159.031319861398
HSD_IT_BZ_Slingia_Osservatore 10.47392044 46.70413091 0.079062375844259 1738.15124511719 14.063660201309 50.1492202976576
HSD_IT_BZ_Terento_Osservatore 11.79376923 46.83211565 0.0660377358490566 1247.01770019531 6.27739097383498 211.066132027304
HSD_IT_BZ_Terme_di_Brennero_Osservatore 11.48893131 46.98113046 -0.0147737765466297 1357.53771972656 6.2267672154675 143.068638747977
HSD_IT_BZ_Valluzza_Osservatore 11.66281012 46.62357387 0.102919346857991 1424.64892578125 18.3500872283461 279.375003233894
HSD_IT_FVG_Casetta_in_Canada 12.9553 46.5919 0.667368421052632 1059.24865722656 24.4338785836826 187.090344596969
HSD_IT_FVG_Cave_del_Predil 13.5714 46.4403 0.0583700440528634 950.662231445312 18.7879552433244 290.19133577146
HSD_IT_FVG_Claut 12.5142 46.2661 -0.0110236220472441 639.853515625 12.6454893696931 354.869768373727
HSD_IT_FVG_Collina 12.8508 46.5886 0.392373923739237 1280.67993164062 8.59456025705065 184.655691744913
HSD_IT_FVG_Forni_di_Sopra 12.59368 46.409798 0.0813008130081301 925.462158203125 6.11114036682142 222.187840115095
HSD_IT_FVG_Fusine_Val_Romana 13.6739 46.4892 0.166005291005291 878.097839355469 7.06670065317666 9.03018282201866
HSD_IT_FVG_Passo_Pramollo 13.275252 46.559823 -0.201133144475921 1528.92004394531 4.26142324385244 337.879272317593
HSD_IT_FVG_Piancavallo 12.5161 46.1069 0.385876418663304 1283.69775390625 5.46271331908101 72.0421703386
HSD_IT_FVG_Pradibosco 12.688888 46.509444 0.369565217391304 1154.44458007812 13.9211613614356 320.888785844534
HSD_IT_FVG_Ravascletto 12.917483 46.519558 0.0324519230769231 942.960205078125 12.3465105867368 326.193112409176
HSD_IT_FVG_Rutte_Piccolo 13.5992 46.4956 0.132938187976291 816.004516601562 5.24891253904263 1.48738169399058
HSD_IT_FVG_Sauris_di_Sopra 12.679722 46.468333 0.101902173913043 1444.30212402344 15.1832335873288 185.7727882452
