name diff
HSD_IT_PIE_CN_PIAN_GIASSET 0.0571506699480448
HSD_IT_PIE_CN_PONTECH_L_CASTELLO_MAN 0.290975313638203
HSD_IT_PIE_CN_PONTECHIANALE 0.184199408534009
HSD_IT_PIE_CN_PRIERO 0.300607287449393
HSD_IT_PIE_CN_RIFUGIO_MONDOVI -0.0235448005232178
HSD_IT_PIE_CN_ROBURENT_PRA_MAN 0.481296758104738
HSD_IT_PIE_CN_SAMPEYRE_CAPOLUOGO_MAN 0.0748246297739673
HSD_IT_PIE_CN_VALDIERI 0.336387059833954
HSD_IT_PIE_CN_VALLE_PESIO_MAN 0.604519774011299
HSD_IT_PIE_CN_VINADIO_RIOFREDDO_MAN 0.312263641274987
HSD_IT_PIE_TO_BARCENISIO 0.531826568265683
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 0.229526671675432
HSD_IT_PIE_TO_BARDONECCHIA_PRANUDIN 0.308396464646465
HSD_IT_PIE_TO_CALUSO 0.481707317073171
HSD_IT_PIE_TO_CAMINI_FREJUS -0.0443425076452599
HSD_IT_PIE_TO_CERESOLE_L_SERRU_MAN -0.0202905811623246
HSD_IT_PIE_TO_CERESOLE_REALE_MAN 0.0747782002534854
HSD_IT_PIE_TO_CERESOLE_VILLA 0.0996621621621622
HSD_IT_PIE_TO_CHATEAU_BEAULARD 0.253075030750308
HSD_IT_PIE_TO_CLAVIERE 0.0814307458143075
HSD_IT_PIE_TO_CLOT_DELLA_SOMA 0.209039548022599
HSD_IT_PIE_TO_COLLE_BARANT 0.146536183363379
HSD_IT_PIE_TO_COLLE_BERCIA 0.0383495145631068
HSD_IT_PIE_TO_COLLERETTO 0.339135317237507
HSD_IT_PIE_TO_FORNO_ALPI_GRAIE -0.0195058517555267
HSD_IT_PIE_TO_GRANGE_MARTINA 0.405405405405405
HSD_IT_PIE_TO_LAGO_AGNEL 0.0186087727071334
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 0.105653382761817
HSD_IT_PIE_TO_LAGO_DIETRO_LA_TORRE 0.0141093474426808
HSD_IT_PIE_TO_LAGO_PILONE 0.026046511627907
HSD_IT_PIE_TO_LE_SELLE 0.312698871854209
HSD_IT_PIE_TO_LOCANA_EUGIO_MAN 0.0965491923641703
HSD_IT_PIE_TO_LOCANA_ROSONE_MAN 0.711292200232829
HSD_IT_PIE_TO_LOCANA_TELESSIO_MAN 0.0663598005370157
HSD_IT_PIE_TO_LOCANA_VAL_SOERA_MAN 0.192174913693901
HSD_IT_PIE_TO_PIAMPRATO 0.208715596330275
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 0.211364614722342
HSD_IT_PIE_TO_PRAGELATO_TRAVERSES_MAN 0.195323246217331
HSD_IT_PIE_TO_PRALY 0.34975194897236
HSD_IT_PIE_TO_PRERICHARD 0.280597014925373
HSD_IT_PIE_TO_RIFUGIO_GASTALDI 0.0518653321201092
HSD_IT_PIE_TO_RIFUGIO_VACCARONE 0.00687022900763359
HSD_IT_PIE_TO_ROCHEMOLLES_LAGO_MAN 0.0216569267789618
HSD_IT_PIE_TO_ROSONE 0.763522012578616
HSD_IT_PIE_TO_SALBERTRAND 0.124087591240876
HSD_IT_PIE_TO_SAN_SICARIO 0.241763811454638
HSD_IT_PIE_TO_SAUZE_CESANA 0.13561762165275
HSD_IT_PIE_TO_SESTRIERE 0.160497023039089
HSD_IT_PIE_TO_SESTRIERE_BANCHETTA 0.0461538461538462
HSD_IT_PIE_TO_SOMMEILLER 0.0500170125893161
HSD_IT_PIE_TO_TORINO_GIARDINI_REALI 0.718518518518519
HSD_IT_PIE_TO_USSEGLIO_MALCIAUSSIA_MAN -0.0732842186894145
HSD_IT_PIE_TO_VAL_CLAREA 0.43281807372176
HSD_IT_PIE_VB_ALPE_CHEGGIO 0.23302752293578
HSD_IT_PIE_VB_ALPE_DEVERO 0.0282308657465496
HSD_IT_PIE_VB_ALPE_VEGLIA 0.0691377497371188
HSD_IT_PIE_VB_ANTRONA_A_CAVALLI_MAN 0.251207729468599
HSD_IT_PIE_VB_ANTRONA_LAGO_CAMPOSECCO_MAN -0.0119553666312434
HSD_IT_PIE_VB_FORMAZZA 0.0424752837788356
HSD_IT_PIE_VB_FORMAZZA_BRUGGI -0.00468806346916697
HSD_IT_PIE_VB_FORMAZZA_LAGO_SABBIONE_MAN -0.0611541774332472
HSD_IT_PIE_VB_FORMAZZA_LAGO_VANNINO_MAN 0.0152249134948097
HSD_IT_PIE_VB_FORMAZZA_PONTE_MAN 0.102675793403858
HSD_IT_PIE_VB_FORMAZZA_TOGGIA_MAN 0.0562863260936066
HSD_IT_PIE_VB_LARECCHIO -0.00699496362618914
HSD_IT_PIE_VB_MACUGNAGA_CAP_MAN 0.174561403508772
HSD_IT_PIE_VB_MACUGNAGA_PECETTO 0.220784023668639
HSD_IT_PIE_VB_MACUGNAGA_RIFUGIO_ZAMBONI 0.0483401281304601
HSD_IT_PIE_VB_PASSO_DEL_MORO 0.0287265720791732
HSD_IT_PIE_VC_ALAGNA 0.211200759373517
HSD_IT_PIE_VC_ALBANO_VERCELLESE 0.466165413533835
HSD_IT_PIE_VC_BOCCHETTA_DELLE_PISSE 0.0553724456163481
HSD_IT_PIE_VC_CARCOFORO_CAP_MAN 0.385403329065301
HSD_IT_VDA_AO_AYAS-ALPE_AVENTINE_1730 0.191439322671684
HSD_IT_VDA_AO_BIONAZ-PLACE_MOULIN_1040 0.0114638447971781
HSD_IT_VDA_AO_CHAMOIS-LAC_DE_LOU_1080 0.37466307277628
HSD_IT_VDA_AO_CHAMPORCHER-PETIT_MONT_BLANC_3050 0.273305084745763
HSD_IT_VDA_AO_CHAMPORCHER-RIFUGIO_DONDENA_1120 -0.101355332940483
HSD_IT_VDA_AO_COGNE-GRAND_CROT_1160 0.0601327606403749
HSD_IT_VDA_AO_COGNE-LILLAZ_1140 0.164632019532613
HSD_IT_VDA_AO_COURMAYEUR-DOLONNE_3110 -0.036281179138322
HSD_IT_VDA_AO_COURMAYEUR-FERRACHET_1170 0.117268678871846
HSD_IT_VDA_AO_COURMAYEUR-MONT_DE_LA_SAXE_1200 0.0719118015534954
HSD_IT_VDA_AO_FENIS-LAVODILEC_1240 0.0372394943628288
HSD_IT_VDA_AO_GRESSAN-PILA_LEISSE_1250 0.00821018062397373
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-BIELTSCHOCKE_3040 0.241208791208791
HSD_IT_VDA_AO_GRESSONEY_SAINT_JEAN-LAGO_DI_SEEBNA_2560 0.0451099317664898
HSD_IT_VDA_AO_GRESSONEY-LA_TRINITE_ESELBODE_1270 0.169535563494641
HSD_IT_VDA_AO_GRESSONEY-SAINT_JEAN_WEISSMATTEN_1300 0.126021618771421
HSD_IT_VDA_AO_LA_THUILE-LA_GRANDE_TETE_1340 -0.0398249452954048
HSD_IT_VDA_AO_LA_THUILE-VILLARET_1360 0.0428641013151486
HSD_IT_VDA_AO_MORGEX-LAVANCHER_1390 0.163335895465027
HSD_IT_VDA_AO_NUS-SAINT_BARTHELEMY_OSSERVATORIO_3080 0.18429003021148
HSD_IT_VDA_AO_OLLOMONT-BY_1440 0.206642066420664
HSD_IT_VDA_AO_PRE_SAINT_DIDIER-PLAN_PRAZ_1500 0.168230416757582
