station year duration start
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 2010 147 91
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 2011 133 82
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 2012 97 98
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 2013 166 71
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 2014 151 71
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 2015 79 138
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 2016 92 125
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 2017 93 111
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 2018 149 93
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 2019 123 81
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 2020 143 69
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 2021 99 95
HSD_IT_PIE_TO_BARDONECCHIA_PIAN_DEL_SOLE 2022 117 60
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2003 162 74
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2004 187 50
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2005 118 90
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2006 142 91
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2007 130 97
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2008 170 77
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2009 177 73
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2010 153 91
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2011 147 77
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2012 80 97
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2013 188 58
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2014 159 71
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2015 121 107
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2016 104 125
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2017 165 66
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2018 190 68
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2019 180 75
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2020 163 64
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2021 143 93
HSD_IT_PIE_TO_CHATEAU_BEAULARD 2022 161 61
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 1991 232 54
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 1992 134 43
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 1993 202 44
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 1994 117 89
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 1995 98 50
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 1996 203 72
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 1997 171 72
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 1998 72 67
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 1999 135 122
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2000 79 62
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2001 231 40
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2002 80 159
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2003 172 75
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2004 235 47
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2005 130 132
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2006 86 149
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2007 90 92
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2008 92 75
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2009 238 58
HSD_IT_PIE_TO_LAGO_DI_VALSOERA 2010 186 91
HSD_IT_PIE_TO_MALCIAUSSIA 2001 110 104
HSD_IT_PIE_TO_MALCIAUSSIA 2002 46 159
HSD_IT_PIE_TO_MALCIAUSSIA 2003 135 74
HSD_IT_PIE_TO_MALCIAUSSIA 2004 188 50
HSD_IT_PIE_TO_MALCIAUSSIA 2005 72 71
HSD_IT_PIE_TO_MALCIAUSSIA 2006 64 149
HSD_IT_PIE_TO_MALCIAUSSIA 2007 32 98
HSD_IT_PIE_TO_MALCIAUSSIA 2008 81 83
HSD_IT_PIE_TO_MALCIAUSSIA 2009 195 65
HSD_IT_PIE_TO_MALCIAUSSIA 2010 119 104
HSD_IT_PIE_TO_MALCIAUSSIA 2011 144 78
HSD_IT_PIE_TO_MALCIAUSSIA 2012 28 69
HSD_IT_PIE_TO_MALCIAUSSIA 2013 55 175
HSD_IT_PIE_TO_MALCIAUSSIA 2014 80 136
HSD_IT_PIE_TO_MALCIAUSSIA 2015 68 158
HSD_IT_PIE_TO_MALCIAUSSIA 2016 41 180
HSD_IT_PIE_TO_MALCIAUSSIA 2017 143 82
HSD_IT_PIE_TO_MALCIAUSSIA 2018 60 163
HSD_IT_PIE_TO_MALCIAUSSIA 2019 38 138
HSD_IT_PIE_TO_MALCIAUSSIA 2020 129 69
HSD_IT_PIE_TO_MALCIAUSSIA 2021 52 93
HSD_IT_PIE_TO_MALCIAUSSIA 2022 46 76
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2001 88 116
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2002 32 168
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2003 128 74
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2004 162 50
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2005 108 90
HSD_IT_PIE_TO_PRAGELATO_TRAMPOLINO_A_VALLE 2006 125 90
