station year los
HSD_IT_PIE_TO_PRERICHARD 1993 52
HSD_IT_PIE_TO_PRERICHARD 1994 147
HSD_IT_PIE_TO_PRERICHARD 1995 69
HSD_IT_PIE_TO_PRERICHARD 1996 132
HSD_IT_PIE_TO_PRERICHARD 1997 118
HSD_IT_PIE_TO_PRERICHARD 1998 92
HSD_IT_PIE_TO_PRERICHARD 1999 86
HSD_IT_PIE_TO_PRERICHARD 2000 64
HSD_IT_PIE_TO_PRERICHARD 2001 135
HSD_IT_PIE_TO_PRERICHARD 2002 46
HSD_IT_PIE_TO_PRERICHARD 2003 83
HSD_IT_PIE_TO_PRERICHARD 2004 91
HSD_IT_PIE_TO_PRERICHARD 2005 104
HSD_IT_PIE_TO_PRERICHARD 2006 117
HSD_IT_PIE_TO_PRERICHARD 2007 43
HSD_IT_PIE_TO_PRERICHARD 2008 101
HSD_IT_PIE_TO_PRERICHARD 2009 121
HSD_IT_PIE_TO_PRERICHARD 2010 129
HSD_IT_PIE_TO_PRERICHARD 2011 112
HSD_IT_PIE_TO_PRERICHARD 2012 45
HSD_IT_PIE_TO_PRERICHARD 2013 124
HSD_IT_PIE_TO_PRERICHARD 2014 103
HSD_IT_PIE_TO_PRERICHARD 2015 65
HSD_IT_PIE_TO_PRERICHARD 2016 59
HSD_IT_PIE_TO_PRERICHARD 2017 60
HSD_IT_PIE_TO_PRERICHARD 2018 128
HSD_IT_PIE_TO_PRERICHARD 2019 56
HSD_IT_PIE_TO_PRERICHARD 2020 89
HSD_IT_PIE_TO_PRERICHARD 2021 97
HSD_IT_PIE_TO_PRERICHARD 2022 67
HSD_IT_PIE_TO_ROSONE 2006 55
HSD_IT_PIE_TO_ROSONE 2007 0
HSD_IT_PIE_TO_ROSONE 2008 47
HSD_IT_PIE_TO_ROSONE 2009 107
HSD_IT_PIE_TO_ROSONE 2010 97
HSD_IT_PIE_TO_ROSONE 2011 66
HSD_IT_PIE_TO_ROSONE 2012 38
HSD_IT_PIE_TO_ROSONE 2013 40
HSD_IT_PIE_TO_ROSONE 2014 36
HSD_IT_PIE_TO_ROSONE 2015 54
HSD_IT_PIE_TO_ROSONE 2016 23
HSD_IT_PIE_TO_ROSONE 2017 40
HSD_IT_PIE_TO_ROSONE 2018 56
HSD_IT_PIE_TO_ROSONE 2019 37
HSD_IT_PIE_TO_ROSONE 2020 14
HSD_IT_PIE_TO_ROSONE 2021 54
HSD_IT_PIE_TO_ROSONE 2022 31
HSD_IT_PIE_TO_SAUZE_CESANA 1999 146
HSD_IT_PIE_TO_SAUZE_CESANA 2000 171
HSD_IT_PIE_TO_SAUZE_CESANA 2001 212
HSD_IT_PIE_TO_SAUZE_CESANA 2002 184
HSD_IT_PIE_TO_SAUZE_CESANA 2003 172
HSD_IT_PIE_TO_SAUZE_CESANA 2004 198
HSD_IT_PIE_TO_SAUZE_CESANA 2005 179
HSD_IT_PIE_TO_SAUZE_CESANA 2006 164
HSD_IT_PIE_TO_SAUZE_CESANA 2007 172
HSD_IT_PIE_TO_SAUZE_CESANA 2008 193
HSD_IT_PIE_TO_SAUZE_CESANA 2009 215
HSD_IT_PIE_TO_SAUZE_CESANA 2010 208
HSD_IT_PIE_TO_SAUZE_CESANA 2011 200
HSD_IT_PIE_TO_SAUZE_CESANA 2012 176
HSD_IT_PIE_TO_SAUZE_CESANA 2013 193
HSD_IT_PIE_TO_SAUZE_CESANA 2014 173
HSD_IT_PIE_TO_SAUZE_CESANA 2015 176
HSD_IT_PIE_TO_SAUZE_CESANA 2016 188
HSD_IT_PIE_TO_SAUZE_CESANA 2017 213
HSD_IT_PIE_TO_SAUZE_CESANA 2018 192
HSD_IT_PIE_TO_SAUZE_CESANA 2019 160
HSD_IT_PIE_TO_SAUZE_CESANA 2020 167
HSD_IT_PIE_TO_SAUZE_CESANA 2021 137
HSD_IT_PIE_TO_SAUZE_CESANA 2022 169
HSD_IT_PIE_TO_SOMMEILLER 2011 282
HSD_IT_PIE_TO_SOMMEILLER 2012 236
HSD_IT_PIE_TO_SOMMEILLER 2013 277
HSD_IT_PIE_TO_SOMMEILLER 2014 268
HSD_IT_PIE_TO_SOMMEILLER 2015 228
HSD_IT_PIE_TO_SOMMEILLER 2016 286
HSD_IT_PIE_TO_SOMMEILLER 2017 268
HSD_IT_PIE_TO_SOMMEILLER 2018 258
HSD_IT_PIE_TO_SOMMEILLER 2019 281
HSD_IT_PIE_TO_SOMMEILLER 2020 292
HSD_IT_PIE_TO_SOMMEILLER 2021 297
HSD_IT_PIE_TO_SOMMEILLER 2022 228
HSD_IT_PIE_TO_VAL_CLAREA 2006 81
HSD_IT_PIE_TO_VAL_CLAREA 2007 31
HSD_IT_PIE_TO_VAL_CLAREA 2008 52
HSD_IT_PIE_TO_VAL_CLAREA 2009 98
HSD_IT_PIE_TO_VAL_CLAREA 2010 95
HSD_IT_PIE_TO_VAL_CLAREA 2011 107
HSD_IT_PIE_TO_VAL_CLAREA 2012 93
HSD_IT_PIE_TO_VAL_CLAREA 2013 38
HSD_IT_PIE_TO_VAL_CLAREA 2014 85
HSD_IT_PIE_TO_VAL_CLAREA 2015 50
HSD_IT_PIE_TO_VAL_CLAREA 2016 53
HSD_IT_PIE_TO_VAL_CLAREA 2017 34
HSD_IT_PIE_TO_VAL_CLAREA 2018 74
HSD_IT_PIE_TO_VAL_CLAREA 2019 21
HSD_IT_PIE_TO_VAL_CLAREA 2020 35
HSD_IT_PIE_TO_VAL_CLAREA 2021 49
HSD_IT_PIE_TO_VAL_CLAREA 2022 25
HSD_IT_PIE_VB_ALPE_VEGLIA 2003 200
HSD_IT_PIE_VB_ALPE_VEGLIA 2004 311
HSD_IT_PIE_VB_ALPE_VEGLIA 2005 240
HSD_IT_PIE_VB_ALPE_VEGLIA 2006 290
HSD_IT_PIE_VB_ALPE_VEGLIA 2007 278
HSD_IT_PIE_VB_ALPE_VEGLIA 2008 261
HSD_IT_PIE_VB_ALPE_VEGLIA 2009 250
HSD_IT_PIE_VB_ALPE_VEGLIA 2010 297
HSD_IT_PIE_VB_ALPE_VEGLIA 2011 227
HSD_IT_PIE_VB_ALPE_VEGLIA 2012 210
HSD_IT_PIE_VB_ALPE_VEGLIA 2013 226
HSD_IT_PIE_VB_ALPE_VEGLIA 2014 206
HSD_IT_PIE_VB_ALPE_VEGLIA 2015 193
HSD_IT_PIE_VB_ALPE_VEGLIA 2016 185
HSD_IT_PIE_VB_ALPE_VEGLIA 2017 184
HSD_IT_PIE_VB_ALPE_VEGLIA 2018 215
HSD_IT_PIE_VB_ALPE_VEGLIA 2019 218
HSD_IT_PIE_VB_ALPE_VEGLIA 2020 189
HSD_IT_PIE_VB_ALPE_VEGLIA 2021 193
HSD_IT_PIE_VB_ALPE_VEGLIA 2022 181
HSD_IT_FVG_Casetta_in_Canada 2008 60
HSD_IT_FVG_Casetta_in_Canada 2009 131
HSD_IT_FVG_Casetta_in_Canada 2010 94
HSD_IT_FVG_Casetta_in_Canada 2011 89
HSD_IT_FVG_Casetta_in_Canada 2012 29
HSD_IT_FVG_Casetta_in_Canada 2013 121
HSD_IT_FVG_Casetta_in_Canada 2014 127
HSD_IT_FVG_Casetta_in_Canada 2015 67
HSD_IT_FVG_Casetta_in_Canada 2016 73
HSD_IT_FVG_Casetta_in_Canada 2017 31
HSD_IT_FVG_Casetta_in_Canada 2018 62
HSD_IT_FVG_Casetta_in_Canada 2019 12
HSD_IT_FVG_Florianca 1983 48
HSD_IT_FVG_Florianca 1984 99
HSD_IT_FVG_Florianca 1985 85
HSD_IT_FVG_Florianca 1986 47
HSD_IT_FVG_Florianca 1988 126
HSD_IT_FVG_Florianca 1991 89
HSD_IT_FVG_Florianca 1992 144
HSD_IT_FVG_Florianca 1993 74
HSD_IT_FVG_Florianca 1995 98
HSD_IT_FVG_Florianca 1996 105
HSD_IT_FVG_Florianca 1997 75
HSD_IT_FVG_Florianca 1998 88
HSD_IT_FVG_Florianca 1999 72
HSD_IT_FVG_Florianca 2000 95
HSD_IT_FVG_Florianca 2001 77
HSD_IT_FVG_Florianca 2002 84
HSD_IT_FVG_Florianca 2004 79
HSD_IT_FVG_Florianca 2005 54
HSD_IT_FVG_Florianca 2006 108
HSD_IT_FVG_Forni_di_Sopra 1973 79
HSD_IT_FVG_Forni_di_Sopra 1974 108
HSD_IT_FVG_Forni_di_Sopra 1975 43
HSD_IT_FVG_Forni_di_Sopra 1976 119
HSD_IT_FVG_Forni_di_Sopra 1977 119
HSD_IT_FVG_Forni_di_Sopra 1978 147
HSD_IT_FVG_Forni_di_Sopra 1979 130
HSD_IT_FVG_Forni_di_Sopra 1980 139
HSD_IT_FVG_Forni_di_Sopra 1981 109
HSD_IT_FVG_Forni_di_Sopra 1982 112
HSD_IT_FVG_Forni_di_Sopra 1983 75
HSD_IT_FVG_Forni_di_Sopra 1984 137
HSD_IT_FVG_Forni_di_Sopra 1985 115
HSD_IT_FVG_Forni_di_Sopra 1986 136
HSD_IT_FVG_Forni_di_Sopra 1987 120
HSD_IT_FVG_Forni_di_Sopra 1988 119
HSD_IT_FVG_Forni_di_Sopra 1989 18
HSD_IT_FVG_Forni_di_Sopra 1990 27
HSD_IT_FVG_Forni_di_Sopra 1991 115
HSD_IT_FVG_Forni_di_Sopra 1992 39
HSD_IT_FVG_Forni_di_Sopra 1993 85
HSD_IT_FVG_Forni_di_Sopra 1994 89
HSD_IT_FVG_Forni_di_Sopra 1995 89
HSD_IT_FVG_Forni_di_Sopra 1996 113
HSD_IT_FVG_Forni_di_Sopra 1997 68
HSD_IT_FVG_Forni_di_Sopra 1998 52
HSD_IT_FVG_Forni_di_Sopra 1999 110
HSD_IT_FVG_Forni_di_Sopra 2000 97
HSD_IT_FVG_Forni_di_Sopra 2001 47
HSD_IT_FVG_Forni_di_Sopra 2002 37
HSD_IT_FVG_Forni_di_Sopra 2003 68
HSD_IT_FVG_Forni_di_Sopra 2004 119
HSD_IT_FVG_Forni_di_Sopra 2005 114
HSD_IT_FVG_Forni_di_Sopra 2006 120
HSD_IT_FVG_Forni_di_Sopra 2007 53
HSD_IT_FVG_Forni_di_Sopra 2008 62
HSD_IT_FVG_Forni_di_Sopra 2009 139
HSD_IT_FVG_Forni_di_Sopra 2010 97
HSD_IT_FVG_Forni_di_Sopra 2011 113
HSD_IT_FVG_Forni_di_Sopra 2012 64
HSD_IT_FVG_Forni_di_Sopra 2013 124
HSD_IT_FVG_Forni_di_Sopra 2014 128
HSD_IT_FVG_Forni_di_Sopra 2015 39
HSD_IT_FVG_Forni_di_Sopra 2016 64
HSD_IT_FVG_Forni_di_Sopra 2017 28
HSD_IT_FVG_Forni_di_Sopra 2018 116
HSD_IT_FVG_Forni_di_Sopra 2019 50
HSD_IT_FVG_Forni_di_Sopra 2020 9
HSD_IT_FVG_Fusine_Val_Romana 1983 104
HSD_IT_FVG_Fusine_Val_Romana 1984 133
HSD_IT_FVG_Fusine_Val_Romana 1985 110
HSD_IT_FVG_Fusine_Val_Romana 1986 128
HSD_IT_FVG_Fusine_Val_Romana 1987 121
HSD_IT_FVG_Fusine_Val_Romana 1988 129
HSD_IT_FVG_Fusine_Val_Romana 1989 23
HSD_IT_FVG_Fusine_Val_Romana 1990 11
HSD_IT_FVG_Fusine_Val_Romana 1991 120
HSD_IT_FVG_Fusine_Val_Romana 1992 118
HSD_IT_FVG_Fusine_Val_Romana 1993 74
HSD_IT_FVG_Fusine_Val_Romana 1994 110
HSD_IT_FVG_Fusine_Val_Romana 1995 100
HSD_IT_FVG_Fusine_Val_Romana 1996 123
HSD_IT_FVG_Fusine_Val_Romana 1997 97
HSD_IT_FVG_Fusine_Val_Romana 1998 102
HSD_IT_FVG_Fusine_Val_Romana 1999 140
HSD_IT_FVG_Fusine_Val_Romana 2000 114
HSD_IT_FVG_Fusine_Val_Romana 2001 61
HSD_IT_FVG_Fusine_Val_Romana 2002 102
HSD_IT_FVG_Fusine_Val_Romana 2003 96
HSD_IT_FVG_Fusine_Val_Romana 2004 130
HSD_IT_FVG_Fusine_Val_Romana 2005 126
HSD_IT_FVG_Fusine_Val_Romana 2006 136
HSD_IT_FVG_Fusine_Val_Romana 2007 101
HSD_IT_FVG_Fusine_Val_Romana 2008 106
HSD_IT_FVG_Fusine_Val_Romana 2009 140
HSD_IT_FVG_Fusine_Val_Romana 2010 115
HSD_IT_FVG_Fusine_Val_Romana 2011 117
HSD_IT_FVG_Fusine_Val_Romana 2012 81
HSD_IT_FVG_Fusine_Val_Romana 2013 125
HSD_IT_FVG_Fusine_Val_Romana 2014 131
HSD_IT_FVG_Fusine_Val_Romana 2015 80
HSD_IT_FVG_Fusine_Val_Romana 2016 71
HSD_IT_FVG_Fusine_Val_Romana 2017 47
HSD_IT_FVG_Fusine_Val_Romana 2018 152
HSD_IT_FVG_Fusine_Val_Romana 2019 76
HSD_IT_FVG_Fusine_Val_Romana 2020 43
HSD_IT_FVG_Monte_Zoncolan 1976 121
HSD_IT_FVG_Monte_Zoncolan 1977 151
HSD_IT_FVG_Monte_Zoncolan 1978 151
HSD_IT_FVG_Monte_Zoncolan 1979 151
HSD_IT_FVG_Monte_Zoncolan 1980 149
HSD_IT_FVG_Monte_Zoncolan 1981 129
HSD_IT_FVG_Monte_Zoncolan 1982 151
HSD_IT_FVG_Monte_Zoncolan 1983 118
HSD_IT_FVG_Monte_Zoncolan 1984 132
HSD_IT_FVG_Monte_Zoncolan 1985 117
HSD_IT_FVG_Monte_Zoncolan 1986 111
HSD_IT_FVG_Monte_Zoncolan 1987 125
HSD_IT_FVG_Monte_Zoncolan 1988 117
HSD_IT_FVG_Monte_Zoncolan 1989 42
HSD_IT_FVG_Monte_Zoncolan 1991 135
HSD_IT_FVG_Monte_Zoncolan 1992 118
HSD_IT_FVG_Monte_Zoncolan 1993 76
HSD_IT_FVG_Monte_Zoncolan 1994 101
HSD_IT_FVG_Monte_Zoncolan 1996 140
HSD_IT_FVG_Monte_Zoncolan 1997 118
HSD_IT_FVG_Monte_Zoncolan 1998 151
HSD_IT_FVG_Monte_Zoncolan 1999 150
HSD_IT_FVG_Monte_Zoncolan 2000 150
HSD_IT_FVG_Monte_Zoncolan 2001 151
HSD_IT_FVG_Monte_Zoncolan 2002 148
HSD_IT_FVG_Monte_Zoncolan 2003 137
HSD_IT_FVG_Monte_Zoncolan 2004 152
HSD_IT_FVG_Monte_Zoncolan 2005 145
HSD_IT_FVG_Monte_Zoncolan 2006 151
HSD_IT_FVG_Monte_Zoncolan 2007 140
HSD_IT_FVG_Monte_Zoncolan 2008 150
HSD_IT_FVG_Monte_Zoncolan 2009 134
HSD_IT_FVG_Monte_Zoncolan 2010 151
HSD_IT_FVG_Monte_Zoncolan 2011 148
HSD_IT_FVG_Monte_Zoncolan 2012 114
HSD_IT_FVG_Monte_Zoncolan 2013 149
HSD_IT_FVG_Monte_Zoncolan 2014 152
HSD_IT_FVG_Monte_Zoncolan 2015 148
HSD_IT_FVG_Monte_Zoncolan 2016 113
HSD_IT_FVG_Monte_Zoncolan 2017 74
HSD_IT_FVG_Monte_Zoncolan 2018 162
HSD_IT_FVG_Monte_Zoncolan 2019 181
HSD_IT_FVG_Monte_Zoncolan 2020 76
HSD_IT_FVG_Passo_Pramollo 1979 138
HSD_IT_FVG_Passo_Pramollo 1980 136
HSD_IT_FVG_Passo_Pramollo 1981 122
HSD_IT_FVG_Passo_Pramollo 1982 130
HSD_IT_FVG_Passo_Pramollo 1983 131
HSD_IT_FVG_Passo_Pramollo 1984 126
HSD_IT_FVG_Passo_Pramollo 1985 151
HSD_IT_FVG_Passo_Pramollo 1986 151
HSD_IT_FVG_Passo_Pramollo 1987 151
HSD_IT_FVG_Passo_Pramollo 1988 149
HSD_IT_FVG_Passo_Pramollo 1989 147
HSD_IT_FVG_Passo_Pramollo 1990 115
HSD_IT_FVG_Passo_Pramollo 1994 150
HSD_IT_FVG_Passo_Pramollo 1995 122
HSD_IT_FVG_Passo_Pramollo 1997 134
HSD_IT_FVG_Passo_Pramollo 1998 148
HSD_IT_FVG_Passo_Pramollo 1999 151
HSD_IT_FVG_Passo_Pramollo 2000 144
HSD_IT_FVG_Passo_Pramollo 2003 132
HSD_IT_FVG_Passo_Pramollo 2004 142
HSD_IT_FVG_Passo_Pramollo 2005 126
HSD_IT_FVG_Passo_Pramollo 2006 151
HSD_IT_FVG_Passo_Pramollo 2007 130
HSD_IT_FVG_Passo_Pramollo 2008 150
HSD_IT_FVG_Passo_Pramollo 2009 151
HSD_IT_FVG_Passo_Pramollo 2010 145
HSD_IT_FVG_Passo_Pramollo 2011 128
HSD_IT_FVG_Passo_Pramollo 2012 110
HSD_IT_FVG_Passo_Pramollo 2013 151
HSD_IT_FVG_Passo_Pramollo 2014 161
HSD_IT_FVG_Passo_Pramollo 2015 136
HSD_IT_FVG_Passo_Pramollo 2016 116
HSD_IT_FVG_Passo_Pramollo 2017 82
HSD_IT_FVG_Passo_Pramollo 2019 166
HSD_IT_FVG_Passo_Pramollo 2020 76
HSD_IT_FVG_Pradibosco 1991 132
HSD_IT_FVG_Pradibosco 1993 110
HSD_IT_FVG_Pradibosco 1994 121
HSD_IT_FVG_Pradibosco 1995 107
HSD_IT_FVG_Pradibosco 1997 95
HSD_IT_FVG_Pradibosco 1998 98
HSD_IT_FVG_Pradibosco 1999 126
HSD_IT_FVG_Pradibosco 2000 111
HSD_IT_FVG_Pradibosco 2001 103
HSD_IT_FVG_Pradibosco 2002 49
HSD_IT_FVG_Pradibosco 2003 77
HSD_IT_FVG_Pradibosco 2004 131
HSD_IT_FVG_Pradibosco 2005 123
HSD_IT_FVG_Pradibosco 2006 133
HSD_IT_FVG_Pradibosco 2007 93
HSD_IT_FVG_Pradibosco 2008 77
HSD_IT_FVG_Pradibosco 2009 140
HSD_IT_FVG_Pradibosco 2016 72
HSD_IT_FVG_Ravascletto 1973 69
HSD_IT_FVG_Ravascletto 1974 104
HSD_IT_FVG_Ravascletto 1975 57
HSD_IT_FVG_Ravascletto 1986 80
HSD_IT_FVG_Ravascletto 1987 117
HSD_IT_FVG_Ravascletto 1988 68
HSD_IT_FVG_Ravascletto 1989 20
HSD_IT_FVG_Ravascletto 1991 114
HSD_IT_FVG_Ravascletto 1992 91
HSD_IT_FVG_Ravascletto 1993 79
HSD_IT_FVG_Ravascletto 1994 76
HSD_IT_FVG_Ravascletto 1996 112
HSD_IT_FVG_Ravascletto 1997 53
HSD_IT_FVG_Ravascletto 1998 31
HSD_IT_FVG_Ravascletto 1999 99
HSD_IT_FVG_Ravascletto 2000 114
HSD_IT_FVG_Ravascletto 2001 43
HSD_IT_FVG_Ravascletto 2002 31
HSD_IT_FVG_Ravascletto 2003 80
HSD_IT_FVG_Ravascletto 2004 85
HSD_IT_FVG_Ravascletto 2005 110
HSD_IT_FVG_Ravascletto 2006 124
HSD_IT_FVG_Ravascletto 2007 36
HSD_IT_FVG_Ravascletto 2008 64
HSD_IT_FVG_Ravascletto 2009 130
HSD_IT_FVG_Ravascletto 2010 116
HSD_IT_FVG_Ravascletto 2011 49
HSD_IT_FVG_Ravascletto 2012 61
HSD_IT_FVG_Ravascletto 2013 113
HSD_IT_FVG_Ravascletto 2014 88
HSD_IT_FVG_Ravascletto 2015 29
HSD_IT_FVG_Ravascletto 2016 57
HSD_IT_FVG_Ravascletto 2017 17
HSD_IT_FVG_Ravascletto 2018 62
HSD_IT_FVG_Ravascletto 2019 37
HSD_IT_FVG_Ravascletto 2020 4
HSD_IT_FVG_Rifugio_Arneri 2015 95
HSD_IT_FVG_Rifugio_Arneri 2016 102
HSD_IT_FVG_Rifugio_Arneri 2017 79
HSD_IT_FVG_Rifugio_Arneri 2018 146
HSD_IT_FVG_Rifugio_Arneri 2019 106
HSD_IT_FVG_Rifugio_Arneri 2020 43
HSD_IT_FVG_Rifugio_Zacchi 2019 81
HSD_IT_FVG_Rifugio_Zacchi 2020 44
HSD_IT_FVG_Sella_Nevea 1973 131
HSD_IT_FVG_Sella_Nevea 1977 150
HSD_IT_FVG_Sella_Nevea 1978 151
HSD_IT_FVG_Sella_Nevea 1979 138
HSD_IT_FVG_Sella_Nevea 1980 136
HSD_IT_FVG_Sella_Nevea 1981 117
HSD_IT_FVG_Sella_Nevea 1982 134
HSD_IT_FVG_Sella_Nevea 1983 120
HSD_IT_FVG_Sella_Nevea 1984 136
HSD_IT_FVG_Sella_Nevea 1985 151
HSD_IT_FVG_Sella_Nevea 1986 151
HSD_IT_FVG_Sella_Nevea 1987 141
HSD_IT_FVG_Sella_Nevea 1988 148
HSD_IT_FVG_Sella_Nevea 1989 110
HSD_IT_FVG_Sella_Nevea 1990 31
HSD_IT_FVG_Sella_Nevea 1991 137
HSD_IT_FVG_Sella_Nevea 1992 149
HSD_IT_FVG_Sella_Nevea 1993 118
HSD_IT_FVG_Sella_Nevea 1994 137
HSD_IT_FVG_Sella_Nevea 1995 125
HSD_IT_FVG_Sella_Nevea 1996 139
HSD_IT_FVG_Sella_Nevea 1997 116
HSD_IT_FVG_Sella_Nevea 1998 136
HSD_IT_FVG_Sella_Nevea 1999 140
HSD_IT_FVG_Sella_Nevea 2000 143
HSD_IT_FVG_Sella_Nevea 2001 114
HSD_IT_FVG_Sella_Nevea 2002 110
HSD_IT_FVG_Sella_Nevea 2005 149
HSD_IT_FVG_Sella_Nevea 2006 151
HSD_IT_FVG_Sella_Nevea 2007 128
HSD_IT_FVG_Sella_Nevea 2008 145
HSD_IT_FVG_Sella_Nevea 2009 153
HSD_IT_FVG_Sella_Nevea 2010 136
HSD_IT_FVG_Sella_Nevea 2011 131
HSD_IT_FVG_Sella_Nevea 2012 103
HSD_IT_FVG_Sella_Nevea 2013 148
HSD_IT_FVG_Sella_Nevea 2014 153
HSD_IT_FVG_Sella_Nevea 2015 129
HSD_IT_FVG_Sella_Nevea 2016 143
HSD_IT_FVG_Sella_Nevea 2017 82
HSD_IT_FVG_Sella_Nevea 2018 134
HSD_IT_FVG_Sella_Nevea 2019 111
HSD_IT_FVG_Sella_Nevea 2020 51
HSD_IT_FVG_Val_Saisera 1997 114
HSD_IT_FVG_Val_Saisera 1998 118
HSD_IT_FVG_Val_Saisera 1999 134
HSD_IT_FVG_Val_Saisera 2000 131
HSD_IT_FVG_Val_Saisera 2001 90
HSD_IT_FVG_Val_Saisera 2002 132
HSD_IT_FVG_Val_Saisera 2003 115
HSD_IT_FVG_Val_Saisera 2004 142
HSD_IT_FVG_Val_Saisera 2005 136
HSD_IT_FVG_Val_Saisera 2006 145
HSD_IT_FVG_Val_Saisera 2007 118
HSD_IT_FVG_Val_Saisera 2008 124
HSD_IT_FVG_Val_Saisera 2015 98
HSD_IT_FVG_Val_Saisera 2016 125
HSD_IT_FVG_Val_Saisera 2017 61
HSD_IT_FVG_Varmost 1985 117
HSD_IT_FVG_Varmost 1986 110
HSD_IT_FVG_Varmost 1987 97
HSD_IT_FVG_Varmost 1988 144
HSD_IT_FVG_Varmost 1991 103
HSD_IT_FVG_Varmost 1993 17
HSD_IT_FVG_Varmost 1994 57
HSD_IT_FVG_Varmost 2015 56
HSD_IT_FVG_Varmost 2016 120
HSD_IT_FVG_Varmost 2017 78
HSD_IT_FVG_Varmost 2018 133
HSD_IT_FVG_Varmost 2019 40
HSD_IT_FVG_Varmost 2020 34
HSD_IT_BZ_Bronzolo_Osservatore 1981 1
HSD_IT_BZ_Bronzolo_Osservatore 1984 29
HSD_IT_BZ_Bronzolo_Osservatore 1985 21
HSD_IT_BZ_Bronzolo_Osservatore 1986 7
HSD_IT_BZ_Bronzolo_Osservatore 1987 19
HSD_IT_BZ_Bronzolo_Osservatore 1988 8
HSD_IT_BZ_Bronzolo_Osservatore 1989 1
HSD_IT_BZ_Bronzolo_Osservatore 1990 2
HSD_IT_BZ_Bronzolo_Osservatore 2003 7
HSD_IT_BZ_Bronzolo_Osservatore 2004 12
HSD_IT_BZ_Bronzolo_Osservatore 2005 10
HSD_IT_BZ_Bronzolo_Osservatore 2006 1
HSD_IT_BZ_Bronzolo_Osservatore 2007 0
HSD_IT_BZ_Bronzolo_Osservatore 2008 1
HSD_IT_BZ_Bronzolo_Osservatore 2009 0
HSD_IT_BZ_Bronzolo_Osservatore 2010 4
HSD_IT_BZ_Bronzolo_Osservatore 2011 1
HSD_IT_BZ_Bronzolo_Osservatore 2012 2
HSD_IT_BZ_Bronzolo_Osservatore 2013 0
HSD_IT_BZ_Bronzolo_Osservatore 2014 0
HSD_IT_BZ_Bronzolo_Osservatore 2015 2
HSD_IT_BZ_Bronzolo_Osservatore 2016 2
HSD_IT_BZ_Bronzolo_Osservatore 2017 1
HSD_IT_BZ_Bronzolo_Osservatore 2018 4
HSD_IT_BZ_Bronzolo_Osservatore 2019 3
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1983 26
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1984 41
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1985 119
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1986 50
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1987 13
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1988 38
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1989 21
HSD_IT_BZ_Favogna_di_sotto_Osservatore 1990 16
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2003 46
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2004 110
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2005 107
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2006 128
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2007 27
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2008 70
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2009 53
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2010 47
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2011 19
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2012 78
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2013 68
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2014 28
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2015 32
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2016 0
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2017 10
HSD_IT_BZ_Favogna_di_sotto_Osservatore 2018 16
HSD_IT_BZ_Fontana_Bianca 1981 190
HSD_IT_BZ_Fontana_Bianca 1982 198
HSD_IT_BZ_Fontana_Bianca 1983 192
HSD_IT_BZ_Fontana_Bianca 1984 184
HSD_IT_BZ_Fontana_Bianca 1985 191
HSD_IT_BZ_Fontana_Bianca 1986 190
HSD_IT_BZ_Fontana_Bianca 1987 175
HSD_IT_BZ_Fontana_Bianca 1988 162
HSD_IT_BZ_Fontana_Bianca 1989 152
HSD_IT_BZ_Fontana_Bianca 1990 167
HSD_IT_BZ_Fontana_Bianca 1991 205
HSD_IT_BZ_Fontana_Bianca 1992 174
HSD_IT_BZ_Fontana_Bianca 1993 169
HSD_IT_BZ_Fontana_Bianca 1994 161
HSD_IT_BZ_Fontana_Bianca 1995 141
HSD_IT_BZ_Fontana_Bianca 1996 157
HSD_IT_BZ_Fontana_Bianca 1997 153
HSD_IT_BZ_Fontana_Bianca 1998 180
HSD_IT_BZ_Fontana_Bianca 1999 161
HSD_IT_BZ_Fontana_Bianca 2000 164
HSD_IT_BZ_Fontana_Bianca 2001 200
HSD_IT_BZ_Fontana_Bianca 2002 97
HSD_IT_BZ_Fontana_Bianca 2003 151
HSD_IT_BZ_Fontana_Bianca 2004 214
HSD_IT_BZ_Fontana_Bianca 2005 140
HSD_IT_BZ_Fontana_Bianca 2006 162
HSD_IT_BZ_Fontana_Bianca 2007 134
HSD_IT_BZ_Fontana_Bianca 2008 176
