HSD_FR_METEOFRANCE_Col_des_saisies_73132003 2019 8986 POS
HSD_FR_METEOFRANCE_Courchevel 2019 17766 NEG
HSD_FR_METEOFRANCE_Courchevel 2019 17787 POS
HSD_FR_METEOFRANCE_Gets_les_ 2009 16254 NEG
HSD_FR_METEOFRANCE_Gets_les_ 2009 16279 POS
HSD_FR_METEOFRANCE_Hauteluce 2016 19877 NEG
HSD_FR_METEOFRANCE_Hauteluce 2016 19905 POS
HSD_FR_METEOFRANCE_Hauteluce 2019 20620 NEG
HSD_FR_METEOFRANCE_Hauteluce 2019 20648 POS
HSD_FR_METEOFRANCE_Isola_2000 2004 11414 NEG
HSD_FR_METEOFRANCE_Isola_2000 2004 11444 POS
HSD_FR_METEOFRANCE_Le_monetier_les_bains 1980 6697 NEG
HSD_FR_METEOFRANCE_Le_monetier_les_bains 1980 6727 POS
HSD_FR_METEOFRANCE_Le_tour 1992 123 NEG
HSD_FR_METEOFRANCE_Le_tour 1992 153 POS
HSD_FR_METEOFRANCE_Les_ecrins_nivose 1990 2375 NEG
HSD_FR_METEOFRANCE_Les_ecrins_nivose 1990 2506 POS
HSD_FR_METEOFRANCE_Les_ecrins_nivose 1995 4203 NEG
HSD_FR_METEOFRANCE_Les_ecrins_nivose 1995 4264 POS
HSD_FR_METEOFRANCE_Les_ecrins_nivose 1995 4292 NEG
HSD_FR_METEOFRANCE_Les_ecrins_nivose 1995 4326 POS
HSD_FR_METEOFRANCE_Les_ecrins_nivose 2003 7086 NEG
HSD_FR_METEOFRANCE_Les_ecrins_nivose 2003 7131 POS
HSD_FR_METEOFRANCE_Les_ecrins_nivose 2004 7375 NEG
HSD_FR_METEOFRANCE_Les_ecrins_nivose 2004 7417 POS
HSD_FR_METEOFRANCE_Les_ecrins_nivose 2009 9394 NEG
HSD_FR_METEOFRANCE_Les_ecrins_nivose 2009 9410 POS
HSD_FR_METEOFRANCE_Les_orres 2009 14764 NEG
HSD_FR_METEOFRANCE_Les_orres 2009 14791 POS
HSD_FR_METEOFRANCE_Maljasset 1998 6285 NEG
HSD_FR_METEOFRANCE_Maljasset 1998 6307 POS
HSD_FR_METEOFRANCE_Millefonts_nivose 2009 611 NEG
HSD_FR_METEOFRANCE_Millefonts_nivose 2009 636 POS
HSD_FR_METEOFRANCE_Millefonts_nivose 2015 2750 NEG
HSD_FR_METEOFRANCE_Millefonts_nivose 2015 2768 POS
HSD_FR_METEOFRANCE_Orcieres_nivose 2009 876 NEG
HSD_FR_METEOFRANCE_Orcieres_nivose 2009 913 POS
HSD_FR_METEOFRANCE_Restefond_nivose 2012 2718 NEG
HSD_FR_METEOFRANCE_Restefond_nivose 2012 2746 POS
HSD_FR_METEOFRANCE_St_hilaire 2015 11466 NEG
HSD_FR_METEOFRANCE_St_hilaire 2015 11487 POS
HSD_FR_METEOFRANCE_St_paul 1979 6332 NEG
HSD_FR_METEOFRANCE_St_paul 1979 6366 POS
HSD_FR_METEOFRANCE_St_paul 1996 10409 NEG
HSD_FR_METEOFRANCE_St_paul 1996 10439 POS
HSD_FR_METEOFRANCE_St_sorlin_d_arves_73280001 2009 5998 NEG
HSD_FR_METEOFRANCE_St_sorlin_d_arves_73280001 2009 6025 POS
HSD_FR_METEOFRANCE_Tignes_sapc 2018 861 NEG
HSD_FR_METEOFRANCE_Tignes_sapc 2018 920 POS
HSD_FR_METEOFRANCE_Tignes_sapc 2018 932 NEG
HSD_FR_METEOFRANCE_Tignes_sapc 2018 960 POS
HSD_FR_METEOFRANCE_Vallompierre 1984 110 NEG
HSD_FR_METEOFRANCE_Vallompierre 1984 126 POS
HSD_FR_METEOFRANCE_Villard_de_lans_38548001 1973 1616 NEG
HSD_FR_METEOFRANCE_Villard_de_lans_38548001 1973 1674 POS
HSD_LOM_BS_BRENO_LAGO_DELLA_VACCA_14364 2016 1256 NEG
HSD_LOM_BS_BRENO_LAGO_DELLA_VACCA_14364 2016 1272 POS
HSD_LOM_SO_LIVIGNO_LA_VALLACCIA_08028 2002 3045 NEG
HSD_LOM_SO_LIVIGNO_LA_VALLACCIA_08028 2002 3062 POS
HSD_LOM_SO_LIVIGNO_LA_VALLACCIA_08028 2003 3397 NEG
HSD_LOM_SO_LIVIGNO_LA_VALLACCIA_08028 2003 3434 POS
HSD_LOM_SO_VALDISOTTO_OGA_S_COLOMBANO_08009 1999 2423 NEG
HSD_LOM_SO_VALDISOTTO_OGA_S_COLOMBANO_08009 1999 2445 POS
HSD_LOM_SO_VALDISOTTO_OGA_S_COLOMBANO_08009 2010 6332 NEG
HSD_LOM_SO_VALDISOTTO_OGA_S_COLOMBANO_08009 2010 6353 POS
HSD_LOM_SO_VAL_MASINO_MERDAROLA_17592 2011 891 NEG
HSD_LOM_SO_VAL_MASINO_MERDAROLA_17592 2011 924 POS
