IT_BZ_Alliz_Maso_Strimo_Osservatore 1997 130 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 1998 122 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 1999 115 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2000 140 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2001 155 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2002 61 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2003 115 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2004 155 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2005 129 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2006 139 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2007 96 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2008 154 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2009 143 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2010 139 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2011 142 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2012 121 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2013 148 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2014 150 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2015 91 OK
IT_BZ_Alliz_Maso_Strimo_Osservatore 2016 79 OK
IT_BZ_Anterivo_Osservatore 1984 131 OK
IT_BZ_Anterivo_Osservatore 1985 113 OK
IT_BZ_Anterivo_Osservatore 1986 124 OK
IT_BZ_Anterivo_Osservatore 1987 115 OK
IT_BZ_Anterivo_Osservatore 1988 60 OK
IT_BZ_Anterivo_Osservatore 1989 20 OK
IT_BZ_Anterivo_Osservatore 1990 14 OK
IT_BZ_Anterivo_Osservatore 1991 139 OK
IT_BZ_Anterivo_Osservatore 1992 37 OK
IT_BZ_Anterivo_Osservatore 1993 61 OK
IT_BZ_Anterivo_Osservatore 1994 91 OK
IT_BZ_Anterivo_Osservatore 1995 60 OK
IT_BZ_Anterivo_Osservatore 1996 62 OK
IT_BZ_Anterivo_Osservatore 1997 91 OK
IT_BZ_Anterivo_Osservatore 1998 83 OK
IT_BZ_Anterivo_Osservatore 1999 103 OK
IT_BZ_Anterivo_Osservatore 2000 127 OK
IT_BZ_Anterivo_Osservatore 2001 125 OK
IT_BZ_Anterivo_Osservatore 2002 62 OK
IT_BZ_Anterivo_Osservatore 2003 84 OK
IT_BZ_Anterivo_Osservatore 2004 123 OK
IT_BZ_Anterivo_Osservatore 2005 105 OK
IT_BZ_Anterivo_Osservatore 2006 126 OK
IT_BZ_Anterivo_Osservatore 2007 27 OK
IT_BZ_Anterivo_Osservatore 2008 64 OK
IT_BZ_Anterivo_Osservatore 2009 135 OK
IT_BZ_Anterivo_Osservatore 2010 115 OK
IT_BZ_Anterivo_Osservatore 2011 108 OK
IT_BZ_Anterivo_Osservatore 2012 82 OK
IT_BZ_Anterivo_Osservatore 2013 132 OK
IT_BZ_Anterivo_Osservatore 2014 97 OK
IT_BZ_Anterivo_Osservatore 2015 70 OK
IT_BZ_Anterivo_Osservatore 2016 46 OK
IT_BZ_Anterivo_Osservatore 2017 33 OK
IT_BZ_Anterivo_Osservatore 2018 122 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1985 NA OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1986 2 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1987 NA OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1988 NA OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1989 100 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1990 58 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1991 81 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1992 NA OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1993 85 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1994 NA OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1995 64 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1996 91 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1997 115 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1998 97 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 1999 102 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2000 129 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2001 120 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2002 110 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2003 88 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2004 114 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2005 112 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2006 129 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2007 90 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2008 133 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2009 124 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2010 116 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2011 108 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2012 101 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2013 133 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2014 122 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2015 53 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2016 93 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2017 77 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2018 144 OK
IT_BZ_Anterselva_di_Mezzo_Osservatore 2019 111 OK
IT_BZ_Braies_Ferrara_Osservatore 1995 104 OK
IT_BZ_Braies_Ferrara_Osservatore 1996 151 OK
IT_BZ_Braies_Ferrara_Osservatore 1997 129 OK
IT_BZ_Braies_Ferrara_Osservatore 1998 137 OK
IT_BZ_Braies_Ferrara_Osservatore 1999 140 OK
IT_BZ_Braies_Ferrara_Osservatore 2000 147 OK
IT_BZ_Braies_Ferrara_Osservatore 2001 153 OK
IT_BZ_Braies_Ferrara_Osservatore 2002 92 OK
IT_BZ_Braies_Ferrara_Osservatore 2003 130 OK
IT_BZ_Braies_Ferrara_Osservatore 2004 150 OK
IT_BZ_Braies_Ferrara_Osservatore 2005 122 OK
IT_BZ_Braies_Ferrara_Osservatore 2006 139 OK
IT_BZ_Braies_Ferrara_Osservatore 2007 70 OK
IT_BZ_Braies_Ferrara_Osservatore 2008 83 OK
IT_BZ_Braies_Ferrara_Osservatore 2009 134 OK
IT_BZ_Braies_Ferrara_Osservatore 2010 135 OK
IT_BZ_Braies_Ferrara_Osservatore 2011 126 OK
IT_BZ_Braies_Ferrara_Osservatore 2012 104 OK
IT_BZ_Braies_Ferrara_Osservatore 2013 166 OK
IT_BZ_Braies_Ferrara_Osservatore 2014 158 OK
IT_BZ_Braies_Ferrara_Osservatore 2015 103 OK
IT_BZ_Braies_Ferrara_Osservatore 2016 68 OK
IT_BZ_Braies_Ferrara_Osservatore 2017 72 OK
IT_BZ_Bronzolo_Osservatore 1981 3 MOD
IT_BZ_Bronzolo_Osservatore 1982 48 MOD
IT_BZ_Bronzolo_Osservatore 1983 2 MOD
IT_BZ_Bronzolo_Osservatore 1984 30 MOD
IT_BZ_Bronzolo_Osservatore 1985 22 MOD
IT_BZ_Bronzolo_Osservatore 1986 43 MOD
IT_BZ_Bronzolo_Osservatore 1987 19 MOD
IT_BZ_Bronzolo_Osservatore 1988 8 MOD
IT_BZ_Bronzolo_Osservatore 1989 1 MOD
IT_BZ_Bronzolo_Osservatore 1990 2 MOD
IT_BZ_Bronzolo_Osservatore 1991 39 MOD
IT_BZ_Bronzolo_Osservatore 1992 8 MOD
IT_BZ_Bronzolo_Osservatore 1993 1 MOD
IT_BZ_Bronzolo_Osservatore 1994 17 MOD
IT_BZ_Bronzolo_Osservatore 1995 11 MOD
